unitid,"xf2a01",f2a01,"xf2a02",f2a02,"xf2a03",f2a03,"xf2a04",f2a04,"xf2a05",f2a05,"xf2a06",f2a06,"xf2a11",f2a11,"xf2a12",f2a12,"xf2a13",f2a13,"xf2a14",f2a14,"xf2b01",f2b01,"xf2b02",f2b02,"xf2b03",f2b03,"xf2b04",f2b04,"xf2b05",f2b05,"xf2b06",f2b06,"xf2b07",f2b07,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c03",f2c03,"xf2c04",f2c04,"xf2c05",f2c05,"xf2c06",f2c06,"xf2c07",f2c07,"xf2c08",f2c08,"xf2c09",f2c09,"xf2d01",f2d01,"xf2d02",f2d02,"xf2d03",f2d03,"xf2d04",f2d04,"xf2d05",f2d05,"xf2d06",f2d06,"xf2d07",f2d07,"xf2d08",f2d08,"xf2d09",f2d09,"xf2d10",f2d10,"xf2d11",f2d11,"xf2d12",f2d12,"xf2d13",f2d13,"xf2d14",f2d14,"xf2d15",f2d15,"xf2d16",f2d16,"xf2e011",f2e011,"xf2e012",f2e012,"xf2e013",f2e013,"xf2e014",f2e014,"xf2e015",f2e015,"xf2e016",f2e016,"xf2e017",f2e017,"xf2e021",f2e021,"xf2e022",f2e022,"xf2e023",f2e023,"xf2e024",f2e024,"xf2e025",f2e025,"xf2e026",f2e026,"xf2e027",f2e027,"xf2e031",f2e031,"xf2e032",f2e032,"xf2e033",f2e033,"xf2e034",f2e034,"xf2e035",f2e035,"xf2e036",f2e036,"xf2e037",f2e037,"xf2e041",f2e041,"xf2e042",f2e042,"xf2e043",f2e043,"xf2e044",f2e044,"xf2e045",f2e045,"xf2e046",f2e046,"xf2e047",f2e047,"xf2e051",f2e051,"xf2e052",f2e052,"xf2e053",f2e053,"xf2e054",f2e054,"xf2e055",f2e055,"xf2e056",f2e056,"xf2e057",f2e057,"xf2e061",f2e061,"xf2e062",f2e062,"xf2e063",f2e063,"xf2e064",f2e064,"xf2e065",f2e065,"xf2e066",f2e066,"xf2e067",f2e067,"xf2e071",f2e071,"xf2e072",f2e072,"xf2e073",f2e073,"xf2e074",f2e074,"xf2e075",f2e075,"xf2e076",f2e076,"xf2e077",f2e077,"xf2e081",f2e081,"xf2e082",f2e082,"xf2e083",f2e083,"xf2e084",f2e084,"xf2e085",f2e085,"xf2e086",f2e086,"xf2e087",f2e087,"xf2e091",f2e091,"xf2e092",f2e092,"xf2e093",f2e093,"xf2e094",f2e094,"xf2e095",f2e095,"xf2e096",f2e096,"xf2e097",f2e097,"xf2e101",f2e101,"xf2e102",f2e102,"xf2e103",f2e103,"xf2e104",f2e104,"xf2e105",f2e105,"xf2e106",f2e106,"xf2e107",f2e107,"xf2e111",f2e111,"xf2e112",f2e112,"xf2e113",f2e113,"xf2e114",f2e114,"xf2e115",f2e115,"xf2e116",f2e116,"xf2e117",f2e117,"xf2e121",f2e121,"xf2e122",f2e122,"xf2e123",f2e123,"xf2e124",f2e124,"xf2e125",f2e125,"xf2e126",f2e126,"xf2e127",f2e127,"xf2e131",f2e131,"xf2e132",f2e132,"xf2e133",f2e133,"xf2e134",f2e134,"xf2e135",f2e135,"xf2e136",f2e136,"xf2e137",f2e137,"xf2h01",f2h01,"xf2h02",f2h02,f2fha
"239187",10,"100",10,"100",10,"0",10,"100",10,"0",10,"100",10,"100",10,"100",10,"100",10,"0",10,"69000",10,"111000",10,"42100",10,"100",10,"100",10,"-100",10,"100",10,"4000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4000",10,"0",10,"0",10,"65000",10,"0",10,"0",10,"0",10,"3000",10,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"1000",10,"69000",10,"105000",10,"105000",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"3000",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3000",10,"2000",10,"1500",13,"0",13,"0",13,"0",13,"0",10,"500",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"1000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1000",10,"111000",10,"106500",13,"0",13,"0",13,"0",13,"0",10,"4500",30,"",30,"","2"
"239309",10,"1425344",10,"26896169",10,"17897942",10,"5362979",10,"3635248",10,"8998227",10,"3000672",10,"19563479",10,"6668047",10,"0",10,"12999483",10,"13591195",10,"0",10,"-591712",10,"9589939",10,"0",10,"8998227",10,"494287",10,"231760",10,"575641",10,"0",10,"553815",10,"2357668",10,"4213171",10,"2911483",10,"0",10,"9677646",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2155226",10,"0",10,"-107112",10,"151006",10,"962528",10,"0",10,"0",10,"160189",10,"12999483",10,"5506811",10,"3744878",10,"730655",10,"222387",13,"0",13,"0",10,"808891",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"1316982",10,"797705",10,"164706",10,"26840",10,"112649",13,"0",10,"215082",10,"1271808",10,"679675",10,"150959",10,"6881",13,"0",13,"0",10,"434293",10,"1635579",10,"775837",10,"218889",10,"15299",13,"0",10,"110739",10,"514815",10,"583733",10,"95788",10,"17517",10,"16529",10,"75099",13,"0",10,"378800",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"3276282",10,"439991",10,"95170",10,"-287936",10,"855094",10,"790052",10,"1383911",10,"13591195",10,"6533874",10,"1377896",13,"0",10,"1042842",10,"900791",10,"3735792",10,"2023366",10,"2399013","1"
"239318",10,"41939960",10,"121965536",10,"33856689",10,"40509390",10,"47599457",10,"88108847",10,"6968973",10,"36799801",10,"25122558",10,"0",10,"72536342",10,"66374993",10,"0",10,"6161349",10,"81947498",10,"0",10,"88108847",10,"996509",10,"320370",10,"1193549",10,"0",10,"13509243",10,"1143285",10,"17162956",10,"17162955",10,"0",10,"28397102",10,"0",10,"0",10,"0",10,"2712332",10,"20034626",10,"0",10,"9451388",10,"0",10,"2533042",10,"0",10,"6936410",10,"0",10,"2471442",10,"0",10,"72536342",10,"20688602",10,"11368671",10,"2809091",10,"1534219",10,"1169007",10,"0",10,"3807614",10,"2592079",10,"1126447",10,"278334",10,"192223",10,"146465",10,"0",10,"848610",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1987560",10,"878381",10,"217040",10,"147393",10,"112307",10,"0",10,"632439",10,"7361517",10,"2627840",10,"649314",10,"545913",10,"415962",10,"0",10,"3122488",10,"7666337",10,"2376277",10,"587156",10,"568518",10,"433185",10,"935554",10,"2765647",10,"6234812",10,"1057412",10,"261277",10,"462359",10,"352297",10,"0",10,"4101467",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",10,"1264397",10,"312421",10,"-3450625",10,"0",10,"0",10,"1873807",10,"19844086",10,"0",10,"0",10,"0",10,"0",10,"0",10,"19844086",10,"66374993",10,"20699425",10,"5114633",13,"0",10,"2629223",10,"935554",10,"36996158",10,"30147725",10,"28543444","1"
"239390",10,"10416282",10,"34091220",10,"10808482",10,"7666664",10,"15616074",10,"23282738",10,"516846",10,"10460487",10,"6598033",13,"0",10,"14520765",10,"15216742",10,"0",10,"-695977",10,"23978715",10,"0",10,"23282738",10,"887138",10,"186675",10,"837376",13,"0",10,"11777",10,"1997584",10,"3920550",10,"2009361",13,"0",10,"9450131",13,"0",13,"0",13,"0",10,"451680",13,"0",13,"0",10,"3176140",13,"0",10,"85829",13,"0",10,"1356985",13,"0",13,"0",10,"0",10,"14520765",10,"6822930",10,"4700976",10,"757012",10,"797070",10,"275182",13,"0",10,"292690",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"44371",10,"27023",10,"6713",10,"5178",10,"1787",13,"0",10,"3670",10,"1345013",10,"729405",10,"242977",10,"157155",10,"54228",13,"0",10,"161248",10,"1932715",10,"950924",10,"251631",10,"198364",10,"68524",13,"0",10,"463272",10,"3881105",10,"1575376",10,"368878",10,"453427",10,"156505",10,"99704",10,"1227215",10,"1190608",10,"124109",10,"25059",10,"139070",10,"48039",13,"0",10,"854331",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"624367",10,"114075",10,"-1750264",13,"0",13,"0",10,"1011822",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"15216742",10,"8732180",10,"1766345",13,"0",10,"604265",10,"99704",10,"4014248",10,"11817490",10,"9849502","1"
"239424",10,"5019469",10,"8641023",10,"759312",10,"-840271",10,"8721982",10,"7881711",10,"746112",10,"6568594",10,"2330749",13,"0",10,"2302499",10,"3257668",10,"0",10,"-955169",10,"8836880",10,"0",10,"7881711",10,"0",13,"0",13,"0",13,"0",10,"317493",13,"0",10,"317493",10,"314317",13,"0",10,"159120",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",10,"1283460",13,"0",10,"24506",13,"0",10,"588177",13,"0",13,"0",10,"247236",10,"2302499",10,"951369",10,"326444",10,"338648",10,"160054",10,"21412",10,"0",10,"104811",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"279033",10,"71230",10,"53390",10,"46943",10,"62126",13,"0",10,"45344",10,"94918",10,"36373",10,"21343",10,"15969",10,"8973",13,"0",10,"12260",10,"1056175",10,"273441",10,"169416",10,"177182",10,"43555",13,"0",10,"392581",10,"558680",10,"59789",10,"23662",10,"93990",10,"106091",13,"0",10,"275148",10,"317493",13,"0",13,"0",13,"0",13,"0",13,"0",10,"317493",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"-494138",13,"0",13,"0",10,"494138",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3257668",10,"767277",10,"606459",13,"0",10,"242157",10,"0",10,"1641775",10,"7187196",10,"6825057","1"
"239512",10,"14838278",10,"61773053",10,"14407794",10,"24968261",10,"22396998",10,"47365259",10,"3619504",10,"39790058",10,"6162688",10,"0",10,"15212499",10,"17560646",10,"0",10,"-2348147",10,"49713406",10,"0",10,"47365259",10,"686804",10,"572469",10,"431244",10,"0",10,"305565",10,"4256866",10,"6252948",10,"4562431",10,"0",10,"7587551",10,"0",10,"0",10,"0",10,"789497",10,"51459",10,"0",10,"3516752",10,"0",10,"457226",10,"0",10,"2654553",10,"0",10,"0",10,"155461",10,"15212499",10,"5022471",10,"2759008",10,"534253",10,"313408",10,"461203",10,"73628",10,"880971",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"839050",10,"439885",10,"77521",10,"46120",10,"67868",10,"0",10,"207656",10,"2676467",10,"1357082",10,"231914",10,"90393",10,"133019",10,"5744",10,"858315",10,"5214970",10,"2145233",10,"412163",10,"117520",10,"172939",10,"315516",10,"2051599",10,"3807688",10,"348822",10,"44209",10,"473649",10,"697010",10,"438376",10,"1805622",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",10,"222976",10,"33396",10,"-1041090",10,"0",10,"0",10,"784718",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"17560646",10,"7273006",10,"1333456",13,"0",10,"1532039",10,"833264",10,"6588881",10,"11656582",10,"13213399","1"
"239628",10,"34585635",10,"78549783",10,"15221229",10,"11871006",10,"51457548",10,"63328554",10,"2055477",10,"32410302",10,"3881354",10,"0",10,"26156246",10,"18771387",10,"410196",10,"7795055",10,"55533499",10,"0",10,"63328554",10,"585536",10,"313733",10,"1025769",10,"0",10,"1317063",10,"8647250",10,"11889351",10,"9964313",10,"0",10,"7943529",10,"0",10,"0",10,"0",10,"674920",10,"0",10,"0",10,"11032226",10,"0",10,"1879327",10,"0",10,"4184350",10,"0",10,"0",10,"441894",10,"26156246",10,"7710305",10,"3845393",10,"956703",10,"844658",10,"269240",10,"0",10,"1794311",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"436502",10,"61082",10,"4434",10,"281553",10,"0",10,"0",10,"89433",10,"739530",10,"245446",10,"40439",10,"140776",10,"75398",10,"0",10,"237471",10,"2032038",10,"929054",10,"195365",10,"309708",10,"279",10,"0",10,"597632",10,"3902557",10,"1197414",10,"580095",10,"168931",10,"227171",10,"192470",10,"1536476",10,"3950455",10,"270517",10,"66499",10,"1069900",10,"248131",10,"54508",10,"2240900",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",10,"320313",10,"169752",10,"-2815526",10,"0",10,"2307",10,"2323154",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"18771387",10,"6869219",10,"2013287",13,"0",10,"820219",10,"249285",10,"8819377",10,"31170084",10,"33928374","1"
"239637",10,"6432920",10,"9043453",10,"823320",10,"3649714",10,"4570419",10,"8220133",10,"0",10,"0",10,"1581164",10,"0",10,"5333010",10,"5733931",10,"0",10,"-400921",10,"8621054",10,"0",10,"8220133",10,"0",10,"0",10,"0",10,"0",10,"13540",13,"0",10,"13540",10,"0",10,"0",10,"733902",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3541254",10,"0",10,"399124",10,"0",10,"658730",10,"0",10,"0",10,"0",10,"5333010",10,"2764255",10,"1426027",10,"221503",10,"926832",10,"60386",13,"0",10,"129507",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"377937",10,"160575",10,"36862",10,"124095",10,"8085",13,"0",10,"48320",10,"242893",10,"107538",10,"19989",10,"75620",10,"4927",13,"0",10,"34819",10,"1373468",10,"583076",10,"72720",10,"490561",10,"31962",13,"0",10,"195149",10,"975378",10,"267245",10,"57243",10,"321870",10,"20971",13,"0",10,"308049",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"241046",10,"60191",10,"-1938978",13,"0",13,"0",10,"1637741",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"5733931",10,"2785507",10,"468508",13,"0",10,"126331",10,"0",10,"2353585",10,"6242312",10,"6432920","1"
"239716",10,"43663172",10,"114683338",10,"23340100",10,"46329976",10,"45013262",10,"91343238",10,"6568978",10,"61280295",10,"18888214",13,"0",10,"45291948",10,"45281753",10,"0",10,"10195",10,"91333043",10,"0",10,"91343238",10,"861091",10,"404642",10,"1691478",13,"0",10,"1487279",10,"11349574",10,"15794064",10,"13241495",13,"0",10,"24705891",13,"0",13,"0",13,"0",10,"1624188",13,"0",10,"73635",10,"6983087",13,"0",10,"-1379415",10,"976341",10,"10526263",13,"0",13,"0",10,"1781958",10,"45291948",10,"12946948",10,"7890873",10,"2444863",10,"68316",10,"693133",10,"114570",10,"1735193",10,"588974",10,"272817",10,"60095",10,"3107",10,"31531",10,"5212",10,"216212",10,"669097",10,"280806",10,"67828",10,"3531",10,"35821",10,"5921",10,"275190",10,"3831165",10,"1748346",10,"469336",10,"20216",10,"205106",10,"33902",10,"1354259",10,"4770558",10,"2677635",10,"791613",10,"25173",10,"255398",10,"42215",10,"978524",10,"11399674",10,"5479352",10,"2085285",10,"60152",10,"610296",10,"100877",10,"3063712",10,"11075337",10,"3492885",10,"1005671",10,"58441",10,"592933",10,"98007",10,"5827400",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"-238936",13,"0",13,"0",10,"238936",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"45281753",10,"21842714",10,"6924691",13,"0",10,"2424218",10,"400704",10,"13689426",10,"43823673",10,"41869803","1"
"239743",10,"5605682",10,"8545064",10,"545046",10,"2581129",10,"5418889",10,"8000018",10,"1592",10,"846778",10,"3403636",10,"0",10,"7617422",10,"7911740",10,"0",10,"-294318",10,"7706726",10,"587610",10,"8000018",10,"419892",10,"501008",10,"431556",10,"0",10,"154400",10,"596517",10,"2103373",10,"750917",10,"22013",10,"5257295",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"658974",10,"861187",10,"222445",10,"0",10,"463814",10,"0",10,"0",10,"153707",10,"7617422",10,"3578199",10,"2607639",10,"290388",13,"0",13,"0",13,"0",10,"680172",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"394013",10,"320573",10,"46990",13,"0",13,"0",13,"0",10,"26450",10,"766929",10,"463500",10,"95699",13,"0",13,"0",13,"0",10,"207730",10,"2534729",10,"671606",10,"100317",10,"609999",10,"197379",13,"0",10,"955428",10,"637870",10,"209750",10,"31265",13,"0",13,"0",13,"0",10,"396855",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"144546",10,"35772",10,"-609999",13,"0",13,"0",10,"429681",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"7911740",10,"4417614",10,"600431",13,"0",10,"197379",13,"0",10,"2696316",10,"4707454",10,"4687794","1"
"240107",10,"12566931",10,"47652358",10,"14800143",10,"25383162",10,"7469053",10,"32852215",10,"3318278",10,"20303309",10,"21627840",10,"0",10,"26678826",10,"23491829",10,"0",10,"3186997",10,"29665218",10,"0",10,"32852215",10,"1609588",10,"656573",10,"1506402",10,"0",10,"424068",10,"6893129",10,"11089760",10,"6893129",10,"0",10,"20226130",10,"0",10,"0",10,"0",10,"626481",10,"0",10,"0",10,"1643105",10,"3267",10,"657413",10,"148442",10,"3223823",10,"0",10,"0",10,"150165",10,"26678826",10,"11350420",10,"6197028",10,"824186",10,"1350142",13,"0",13,"0",10,"2979064",10,"0",10,"0",10,"0",10,"0",13,"0",13,"0",10,"0",10,"276964",10,"135649",10,"25364",10,"111295",13,"0",13,"0",10,"4656",10,"1610714",10,"819923",10,"169816",10,"173746",13,"0",13,"0",10,"447229",10,"3156458",10,"1474076",10,"330622",10,"463242",13,"0",13,"0",10,"888518",10,"3062773",10,"1477942",10,"417580",10,"224061",13,"0",13,"0",10,"943190",10,"3610432",10,"435181",10,"75269",10,"1155145",13,"0",10,"40531",10,"1904306",10,"424068",10,"0",10,"0",10,"0",13,"0",13,"0",10,"424068",10,"0",10,"0",10,"0",10,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",13,"0",10,"0",13,"0",10,"701699",10,"220855",10,"-3477631",10,"1330548",10,"119570",10,"1104959",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"23491829",10,"11241498",10,"2063692",13,"0",10,"1330548",10,"160101",10,"8695990",10,"10748573",10,"11606399","1"
"240213",10,"80600",10,"976022",10,"569256",10,"399062",10,"7704",10,"406766",10,"74648",10,"452150",10,"174377",10,"0",10,"669770",10,"607099",10,"0",10,"62671",10,"344095",10,"0",10,"406766",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"462474",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8600",10,"326",10,"72680",10,"105392",10,"20298",10,"0",10,"0",10,"0",10,"669770",10,"164239",10,"143646",10,"10986",13,"0",13,"0",13,"0",10,"9607",10,"24508",10,"13197",10,"1010",13,"0",10,"9612",13,"0",10,"689",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"292498",10,"150131",10,"25384",13,"0",10,"7041",10,"28858",10,"81084",10,"19655",13,"0",13,"0",13,"0",13,"0",13,"0",10,"19655",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"106199",13,"0",13,"0",10,"56715",10,"13266",13,"0",10,"36218",13,"0",13,"0",13,"0",10,"-56715",13,"0",13,"0",10,"56715",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"607099",10,"306974",10,"37380",13,"0",10,"29919",10,"28858",10,"203968",30,"",30,"","2"
"240338",10,"10398521",10,"95835779",10,"52773307",10,"36966329",10,"6096143",10,"43062472",10,"4488795",10,"58195840",10,"8732092",13,"0",10,"17598083",10,"16281884",10,"0",10,"1316199",10,"41746273",10,"0",10,"43062472",10,"309977",10,"46703",10,"624987",13,"0",10,"565550",10,"3674823",10,"5222040",10,"4240373",13,"0",10,"5240589",13,"0",13,"0",13,"0",10,"38210",13,"0",13,"0",10,"8432513",13,"0",10,"599739",13,"0",10,"2516031",13,"0",13,"0",10,"771001",10,"17598083",10,"4689901",10,"2522999",10,"646110",10,"456610",10,"389323",10,"259847",10,"415012",10,"36343",10,"36210",10,"133",13,"0",13,"0",13,"0",10,"0",10,"645747",10,"243641",10,"32988",10,"2616",10,"2230",10,"40533",10,"323739",10,"1030208",10,"306402",10,"64797",10,"65588",10,"55923",10,"43500",10,"493998",10,"3321069",10,"1294260",10,"275029",10,"437052",10,"372646",10,"163646",10,"778436",10,"2921946",10,"967155",10,"660272",10,"71279",10,"60775",10,"165566",10,"996899",10,"3636670",10,"218474",10,"31657",10,"1282979",10,"1093914",10,"84751",10,"924895",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"-2316124",13,"0",13,"0",10,"2316124",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"16281884",10,"5589141",10,"1710986",13,"0",10,"1974811",10,"757843",10,"6249103",10,"7491360",10,"10343086","1"
"241100",10,"0",10,"11878322",10,"2188157",10,"9690165",10,"0",10,"9690165",10,"0",10,"13120003",10,"7845729",10,"0",10,"14870117",10,"14015290",10,"0",10,"854827",10,"8835338",10,"0",10,"9690165",10,"12747778",10,"3154851",13,"0",10,"717902",13,"0",13,"0",10,"16620531",10,"306316",13,"0",10,"825096",13,"0",13,"0",13,"0",10,"13111249",13,"0",10,"717902",13,"0",13,"0",10,"230",13,"0",10,"215640",13,"0",13,"0",10,"0",10,"14870117",10,"6913422",10,"4092859",10,"366062",10,"1536522",10,"532303",10,"18070",10,"367606",10,"39010",10,"16934",10,"1854",13,"0",13,"0",13,"0",10,"20222",10,"156039",10,"67736",10,"7415",13,"0",13,"0",13,"0",10,"80888",10,"299425",10,"168157",10,"18189",10,"11744",13,"0",13,"0",10,"101335",10,"1755435",10,"762030",10,"83414",13,"0",13,"0",13,"0",10,"909991",10,"4666925",10,"1175073",10,"177612",10,"1536522",10,"532303",10,"36141",10,"1209274",10,"185034",10,"13394",10,"1025",13,"0",13,"0",13,"0",10,"170615",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"-3084788",13,"0",13,"0",10,"3084788",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"14015290",10,"6296183",10,"655571",13,"0",10,"1064606",10,"54211",10,"5944719",30,"",30,"","2"
"241191",10,"575000",10,"3466649",10,"331233",10,"3101552",10,"33864",10,"3135416",10,"748676",10,"812588",10,"736426",10,"0",10,"5962926",10,"6023526",10,"121200",10,"60600",10,"3196016",10,"-121200",10,"3135416",10,"2481988",10,"222557",10,"141629",10,"197450",10,"39412",10,"0",10,"3083036",10,"0",10,"0",10,"3355697",10,"0",10,"10907",10,"0",10,"0",10,"0",10,"0",10,"1473444",10,"0",10,"134650",10,"0",10,"988228",10,"0",10,"0",10,"0",10,"5962926",10,"2146672",10,"1452174",10,"434649",10,"0",10,"52817",10,"0",10,"207032",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"798549",10,"421754",10,"99836",10,"0",10,"17044",10,"0",10,"259915",10,"407681",10,"247160",10,"63776",10,"0",10,"6331",10,"0",10,"90414",10,"980336",10,"455987",10,"131485",10,"0",10,"146020",10,"0",10,"246844",10,"894962",10,"340121",10,"90473",10,"0",10,"53328",10,"0",10,"411040",10,"73517",10,"0",10,"0",10,"0",10,"0",10,"0",10,"73517",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"721809",10,"287797",10,"38779",10,"0",10,"2100",10,"0",10,"393133",10,"6023526",10,"3204993",10,"858998",13,"0",10,"277640",10,"0",10,"1681895",30,"",30,"","2"
