unitid,"xf2a01",f2a01,"xf2a02",f2a02,"xf2a03",f2a03,"xf2a04",f2a04,"xf2a05",f2a05,"xf2a06",f2a06,"xf2a11",f2a11,"xf2a12",f2a12,"xf2a13",f2a13,"xf2a14",f2a14,"xf2b01",f2b01,"xf2b02",f2b02,"xf2b03",f2b03,"xf2b04",f2b04,"xf2b05",f2b05,"xf2b06",f2b06,"xf2b07",f2b07,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c03",f2c03,"xf2c04",f2c04,"xf2c05",f2c05,"xf2c06",f2c06,"xf2c07",f2c07,"xf2c08",f2c08,"xf2c09",f2c09,"xf2d01",f2d01,"xf2d02",f2d02,"xf2d03",f2d03,"xf2d04",f2d04,"xf2d05",f2d05,"xf2d06",f2d06,"xf2d07",f2d07,"xf2d08",f2d08,"xf2d09",f2d09,"xf2d10",f2d10,"xf2d11",f2d11,"xf2d12",f2d12,"xf2d13",f2d13,"xf2d14",f2d14,"xf2d15",f2d15,"xf2d16",f2d16,"xf2e011",f2e011,"xf2e012",f2e012,"xf2e021",f2e021,"xf2e022",f2e022,"xf2e031",f2e031,"xf2e032",f2e032,"xf2e041",f2e041,"xf2e042",f2e042,"xf2e051",f2e051,"xf2e052",f2e052,"xf2e061",f2e061,"xf2e062",f2e062,"xf2e071",f2e071,"xf2e072",f2e072,"xf2e081",f2e081,"xf2e082",f2e082,"xf2e091",f2e091,"xf2e092",f2e092,"xf2e101",f2e101,"xf2e102",f2e102,"xf2e111",f2e111,"xf2e112",f2e112,"xf2e121",f2e121,"xf2e122",f2e122,"xf2e141",f2e141,"xf2e151",f2e151,"xf2e161",f2e161,"xf2e171",f2e171
"212407",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"8007141",10,"21861331",10,"13854190",10,"0",10,"0",10,"0",10,"0",10,"90025",10,"0",10,"88745",10,"0",10,"2355",10,"500",10,"181625",13,"0",13,"0",10,"379650",13,"0",13,"0",13,"0",10,"115621",10,"79379",10,"288022",10,"240208",13,"0",10,"2157863",13,"0",13,"0",10,"0",13,"0",10,"4746398",10,"8007141",10,"7697992",10,"4425665",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"86000",10,"86000",10,"14077038",13,"0",13,"0",13,"0",13,"0",13,"0",11,"0",11,"0",13,"0",13,"0",10,"301",10,"0",10,"21861331",10,"4511665",10,"969488",10,"124877",10,"60493",10,"16194808"
"212443",10,"2258732",10,"4411885",10,"440074",10,"1912047",10,"2059764",10,"3971811",10,"200684",10,"2541938",10,"1447302",10,"0",10,"1434157",10,"1417556",10,"0",10,"16601",10,"3955210",10,"0",10,"3971811",10,"0",10,"0",10,"0",10,"0",10,"37685",10,"14790",10,"52475",10,"52475",10,"0",10,"544322",10,"0",10,"0",10,"0",10,"21273",10,"0",10,"0",10,"516016",10,"184780",10,"28082",10,"1490",10,"50895",10,"0",10,"0",10,"87299",10,"1434157",10,"414647",10,"294363",10,"0",10,"0",10,"0",10,"0",10,"188550",10,"138350",10,"250904",10,"83858",10,"408933",10,"213969",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"154522",10,"0",10,"1417556",10,"730540",10,"164239",10,"105552",10,"38028",10,"379197"
"212568",23,"34110767",23,"158842451",23,"158842451",23,"189926187",23,"3398264",23,"0",23,"6856586",23,"132959998",23,"97902867",23,"1106916",10,"1241702",11,"248785129",11,"247543427",13,"0",13,"0",13,"0",13,"0",10,"281010",10,"72916",10,"219066",10,"0",10,"24468",10,"71250",10,"668710",10,"668710",10,"0",10,"668710",13,"0",13,"0",10,"0",10,"353926",10,"219066",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",13,"0",10,"0",10,"1241702",23,"233992",23,"127632",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"0",23,"212720",23,"79770",23,"106360",23,"53180",23,"0",23,"0",23,"0",23,"0",23,"47862",23,"23399",23,"248184195",23,"992339",23,"248785129",23,"1276320",23,"287172",23,"25526",23,"1064",23,"247195047"
"212577",10,"308758000",10,"433692000",10,"103877000",10,"153887000",10,"175928000",10,"329815000",10,"2515000",10,"91395000",10,"19171000",13,"0",10,"63172000",10,"61682000",10,"-1234000",10,"256000",10,"329559000",10,"0",10,"329815000",10,"336000",10,"517000",10,"735000",13,"0",10,"3192000",10,"8886000",10,"13666000",10,"12078000",13,"0",10,"35275000",13,"0",13,"0",13,"0",10,"686000",10,"292000",13,"0",10,"10508000",13,"0",10,"4807000",13,"0",10,"10673000",13,"0",13,"0",10,"931000",10,"63172000",10,"22585000",10,"13165000",10,"1374000",10,"529000",10,"221000",10,"213000",10,"4202000",10,"1457000",10,"9563000",10,"4053000",10,"13436000",10,"5822000",10,"7045000",10,"390000",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3256000",10,"0",10,"61682000",10,"25629000",10,"8758000",10,"2394000",10,"3256000",10,"21645000"
"212601",10,"31391000",10,"117696000",10,"37489000",10,"47018000",10,"33189000",10,"80207000",10,"5882000",10,"53601000",10,"43225000",10,"0",10,"66148000",10,"45192000",10,"0",10,"20956000",10,"59251000",10,"0",10,"80207000",10,"1474000",10,"494000",10,"3356000",10,"0",10,"498000",10,"10571000",10,"16393000",10,"11069000",10,"0",10,"28178000",10,"0",10,"0",10,"0",10,"714000",10,"2173000",10,"0",10,"32175000",10,"0",10,"-3863000",13,"0",10,"4801000",10,"0",10,"0",10,"1970000",10,"66148000",10,"16134000",10,"11159000",10,"1073000",10,"445000",10,"1011000",10,"517000",10,"5672000",10,"801000",10,"6622000",10,"3535000",10,"11172000",10,"3138000",10,"3508000",10,"504000",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"45192000",10,"20099000",10,"6773000",10,"5894000",10,"1190000",10,"11236000"
"212656",10,"38061573",10,"72211348",10,"28397774",10,"11401521",10,"32412053",10,"43813574",10,"2749518",10,"18803561",10,"4274726",10,"0",10,"29068936",10,"28235834",10,"407242",10,"1240344",10,"42573230",10,"0",10,"43813574",10,"1307412",10,"0",10,"2691958",10,"0",10,"573138",10,"6247333",10,"10819841",10,"6199737",10,"0",10,"17752281",10,"0",10,"860332",10,"0",10,"540642",10,"34234",10,"84767",10,"2985593",10,"63180",10,"37272",10,"0",10,"6115083",13,"0",10,"0",10,"595552",10,"29068936",10,"11824405",10,"5743234",10,"0",10,"0",10,"14504",10,"14504",10,"1692942",10,"841227",10,"4965578",10,"1842409",10,"3083503",10,"761059",10,"5407889",10,"1645946",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1247013",10,"617001",10,"28235834",10,"11465380",10,"3753343",10,"1576083",10,"1150313",10,"10290715"
"212674",10,"186909283",10,"308544180",10,"89715989",10,"108480852",10,"110347339",10,"218828191",10,"7707024",10,"64484399",10,"19443809",10,"0",10,"63686025",10,"70988594",10,"0",10,"-7302569",10,"226130760",10,"0",10,"218828191",10,"470200",10,"415495",10,"898644",13,"0",10,"2014159",10,"17455836",10,"21254334",10,"19885490",13,"0",10,"38113935",13,"0",13,"0",13,"0",10,"1058806",10,"567791",13,"0",10,"10345662",13,"0",10,"-5147809",13,"0",10,"17020728",13,"0",13,"0",10,"1726912",10,"63686025",10,"23986798",10,"13546841",10,"459632",10,"192325",13,"0",13,"0",10,"7610646",10,"2548239",10,"11873765",10,"5114196",10,"13681359",10,"6581473",10,"12385643",10,"2291663",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"990751",10,"0",10,"70988594",10,"30274737",10,"8804361",10,"6192885",10,"2330299",10,"23386312"
"212771",10,"2846479",10,"7908822",10,"315300",10,"3319412",10,"4274110",10,"7593522",10,"192500",10,"3261095",10,"1046337",10,"0",10,"4785891",10,"4148651",10,"0",10,"637240",10,"2682172",10,"4274110",10,"7593522",10,"0",10,"0",10,"0",10,"0",10,"787812",10,"0",10,"787812",10,"81504",10,"0",10,"1934282",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1913233",10,"787812",10,"-375035",10,"0",10,"53570",10,"0",10,"139095",10,"332934",10,"4785891",10,"1531866",11,"548684",10,"0",11,"0",10,"150512",11,"53910",10,"573791",11,"205520",10,"128287",11,"45950",10,"1408352",11,"504443",10,"47368",11,"16966",10,"81504",11,"29193",10,"0",11,"0",10,"200782",11,"71916",10,"26189",11,"9382",10,"4148651",11,"1485964",10,"415404",10,"150512",10,"6859",10,"2089912"
"212832",10,"12944000",10,"49947000",10,"25795000",10,"14516000",10,"9636000",10,"24152000",10,"3604000",10,"33857000",10,"7402000",10,"0",10,"21684000",10,"22160000",10,"0",10,"-476000",10,"24628000",10,"0",10,"24152000",10,"541784",10,"241784",10,"1369814",10,"717254",10,"238550",10,"4607000",10,"7716186",10,"2995000",10,"1612000",10,"16932000",10,"615000",10,"469000",10,"0",10,"0",10,"0",10,"0",10,"1621000",10,"0",10,"-846000",10,"0",10,"2577000",13,"0",10,"0",10,"316000",10,"21684000",10,"6831000",10,"5007176",10,"0",10,"0",10,"440000",10,"293357",10,"1489000",10,"581242",10,"2540000",10,"950720",10,"3039000",10,"996742",10,"3214000",10,"237756",10,"4607000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"22160000",10,"8066993",10,"1613399",10,"1316000",10,"1026072",10,"10137536"
"212841",10,"92536550",10,"156803072",10,"50156347",10,"35338167",10,"71308558",10,"106646725",10,"0",10,"6162759",10,"14650635",10,"6100000",10,"219637890",10,"228364218",10,"0",10,"-8726328",10,"115373053",10,"0",10,"106646725",10,"306916",10,"329635",10,"224960",10,"0",10,"636284",10,"2709973",10,"4207768",10,"1703127",10,"0",10,"46586980",10,"0",10,"14761008",10,"0",10,"24010789",10,"3881667",10,"655195",10,"14082372",10,"0",10,"-4093645",10,"4227272",10,"1164468",10,"0",10,"0",10,"114361784",10,"219637890",10,"45348817",10,"22209340",10,"25314394",10,"11085688",10,"115154058",10,"70229568",10,"15854406",10,"8348463",10,"4709854",10,"2153388",10,"16153600",10,"7867682",10,"977819",10,"31899",10,"1738533",10,"355419",10,"0",10,"0",10,"0",10,"0",10,"3112737",10,"0",10,"228364218",10,"122281447",10,"16379024",10,"3649645",10,"241229",10,"85812873"
"212869",10,"7841467",10,"13920671",10,"5151904",10,"8204157",10,"564610",10,"8768767",10,"753307",10,"10929156",10,"3528300",10,"0",10,"10561755",10,"13779102",10,"0",10,"-3217347",10,"11986114",10,"0",10,"8768767",10,"379628",10,"206911",10,"455929",10,"0",10,"22100",10,"893953",10,"1958521",10,"1353835",10,"18883",10,"4896964",10,"0",10,"213934",10,"0",10,"3726745",10,"711966",10,"0",10,"213934",10,"0",10,"-893241",10,"0",10,"1465922",10,"0",10,"225531",10,"0",10,"10561755",10,"2700686",10,"1934692",13,"0",13,"0",13,"0",13,"0",10,"720326",10,"421294",10,"2054641",10,"1205832",10,"2510560",10,"841306",10,"915268",10,"32510",10,"3357194",13,"0",13,"0",13,"0",10,"73528",13,"0",10,"1446899",10,"346820",10,"13779102",10,"4782454",10,"757079",10,"524679",10,"127452",10,"7587438"
"212911",10,"336874450",10,"482866646",10,"88665240",10,"138061586",10,"256139820",10,"394201406",10,"5254955",10,"75960025",10,"21652345",13,"0",10,"59147631",10,"50552701",10,"0",10,"8594930",10,"385606476",10,"0",10,"394201406",10,"359125",10,"310234",10,"220750",10,"0",10,"2172216",10,"4891917",10,"7954242",10,"7210925",10,"0",10,"20420997",13,"0",13,"0",13,"0",10,"1317013",10,"104347",13,"0",10,"40990827",10,"0",10,"-17151778",10,"0",10,"12392921",13,"0",13,"0",10,"1073304",10,"59147631",10,"16320184",10,"9302197",10,"1509408",10,"604212",10,"0",10,"0",10,"5669277",10,"2229350",10,"7080566",10,"3235346",10,"8723975",10,"4101577",10,"11249291",10,"2771612",10,"0",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"0",10,"50552701",10,"22244294",10,"6824652",10,"3634658",10,"2158836",10,"15690261"
"212975",10,"0",10,"10808670",10,"2440709",10,"4911920",10,"3456041",10,"8367961",10,"0",10,"0",10,"6225826",10,"0",10,"18136532",10,"17741510",10,"0",10,"395022",10,"7719361",10,"253578",10,"8367961",10,"264622",10,"12204",10,"147560",10,"0",10,"0",10,"0",10,"424386",10,"0",10,"0",10,"17768118",10,"0",10,"0",10,"0",10,"0",10,"743589",10,"0",10,"0",10,"0",10,"132966",10,"0",10,"491859",10,"0",10,"0",10,"-1000000",10,"18136532",10,"3460538",10,"2100397",10,"0",10,"0",10,"0",10,"0",10,"2655863",10,"1775593",10,"3472897",10,"2125076",10,"5049305",10,"2493402",10,"0",10,"0",10,"0",10,"0",10,"1785623",10,"706048",10,"0",10,"0",10,"1317284",10,"0",10,"17741510",10,"9200516",10,"2920558",10,"1573240",13,"0",10,"4047196"
"212984",10,"7039878",10,"38519616",10,"10911702",10,"22433104",10,"5174810",10,"27607914",10,"3750546",10,"16237861",10,"2759625",10,"0",10,"20351906",10,"20436917",10,"0",10,"-85011",10,"27692925",10,"0",10,"27607914",10,"902927",10,"299668",10,"1558699",10,"0",10,"2828543",10,"2778688",10,"8368525",10,"5607231",10,"0",10,"15240203",10,"0",10,"0",10,"0",10,"587687",10,"2486655",10,"0",10,"1379548",10,"276535",10,"546691",10,"0",10,"87103",10,"0",10,"0",10,"-252516",10,"20351906",10,"8117132",10,"6197130",10,"0",10,"0",10,"0",10,"0",10,"1342509",10,"688273",10,"2544648",10,"1548259",10,"8309204",10,"2056743",10,"123424",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"20436917",10,"10490405",10,"1282742",10,"1439719",10,"685840",10,"6538211"
"213011",10,"10940639",10,"55642703",10,"27289305",10,"21206845",10,"7146553",10,"28353398",10,"212719",10,"48330875",10,"11873360",10,"0",10,"24753754",10,"22697572",10,"-867655",10,"1188527",10,"27164871",10,"0",10,"28353398",10,"389140",10,"323177",10,"316694",10,"0",10,"125700",10,"2873861",10,"4028572",10,"2873861",10,"0",10,"16552163",10,"0",10,"0",10,"0",10,"323177",10,"316694",10,"0",10,"2647720",10,"1725681",10,"-938268",10,"0",10,"2668886",10,"0",10,"0",10,"1457701",10,"24753754",10,"9020496",10,"4560270",10,"0",10,"0",10,"0",10,"0",10,"1264884",10,"298456",10,"2479624",10,"1275780",10,"5943014",10,"1375118",10,"3563488",10,"561221",10,"426066",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"22697572",10,"8070845",10,"2548688",10,"1765356",10,"905761",10,"9406922"
"213163",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",10,"1224753",10,"929288",10,"-295465",10,"0",10,"0",10,"0",10,"0",10,"67074",10,"0",10,"64442",10,"13042",10,"0",10,"0",10,"144558",10,"144558",10,"0",10,"253092",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"971661",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1224753",10,"528556",10,"386635",13,"0",13,"0",13,"0",13,"0",10,"164422",10,"142371",10,"38078",10,"29328",10,"53674",10,"53674",10,"0",10,"0",10,"144558",10,"0",10,"0",10,"0",13,"0",13,"0",10,"0",10,"0",10,"929288",10,"612008",10,"51998",10,"33254",10,"15431",10,"216597"
"213233",10,"2972234",10,"7023286",10,"1167875",10,"2846618",10,"3008793",10,"5855411",10,"15000",10,"5186709",10,"2535454",10,"0",10,"5012773",10,"4767669",10,"107035",10,"352139",10,"6207550",10,"-704278",10,"5855411",10,"289477",10,"72650",10,"494997",13,"0",10,"17750",10,"35983",10,"910857",13,"0",13,"0",10,"2728657",13,"0",10,"202000",13,"0",10,"72017",10,"1085488",13,"0",10,"178213",13,"0",10,"415803",10,"164440",10,"141165",13,"0",13,"0",10,"24990",10,"5012773",10,"2242729",10,"1330223",13,"0",13,"0",13,"0",13,"0",10,"862611",13,"0",13,"0",13,"0",10,"1644579",10,"728818",10,"0",10,"0",10,"17750",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"4767669",10,"2059041",10,"337287",10,"281333",10,"87669",10,"2002339"
"213251",10,"65923442",10,"151203309",10,"44937181",10,"42554723",10,"63711405",10,"106266128",10,"1562105",10,"45850331",10,"14838698",10,"0",10,"14166848",10,"27751569",10,"-403092",10,"-13987813",10,"120253941",10,"0",10,"106266128",10,"619194",10,"256068",10,"1785920",10,"0",10,"1335534",10,"10578834",10,"14575550",10,"12152436",10,"0",10,"12428293",13,"0",13,"0",13,"0",10,"522301",10,"1602361",13,"0",10,"7750570",13,"0",10,"-15371803",10,"400690",10,"6113068",13,"0",13,"0",10,"721368",10,"14166848",10,"7793183",10,"4837419",10,"183744",10,"68267",10,"694909",10,"240361",10,"4263951",10,"1275448",10,"4894124",10,"1569657",10,"4875640",10,"2176925",10,"5046018",10,"816279",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"27751569",10,"10984356",10,"3374147",10,"1912178",10,"579925",10,"10900963"
"213303",10,"11489846",10,"27976850",10,"12630070",10,"5196656",10,"10150124",10,"15346780",10,"2141532",10,"15351083",10,"7764508",10,"0",10,"13898533",10,"15528170",10,"0",10,"-1629637",10,"16976417",10,"0",10,"15346780",10,"1025320",10,"231170",10,"1548951",10,"0",10,"187246",10,"3222461",10,"6215148",10,"6171678",10,"43470",10,"6944023",10,"0",10,"627734",10,"0",10,"1363567",10,"489825",10,"0",10,"953106",10,"294291",10,"-587525",10,"26979",10,"2862670",10,"0",10,"0",10,"923863",10,"13898533",10,"5246193",10,"3121948",10,"0",10,"0",10,"0",10,"0",10,"852693",10,"554702",10,"2671042",10,"1253089",10,"4345769",10,"1493371",10,"2412473",10,"341161",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"15528170",10,"6764271",10,"1314726",10,"708601",10,"452200",10,"6288372"
"213321",10,"39933055",10,"113305244",10,"34493918",10,"52037455",10,"26773871",10,"78811326",10,"7870498",10,"50438590",10,"13986052",10,"625644",10,"30982869",10,"32028942",10,"0",10,"-1046073",10,"79857399",10,"0",10,"78811326",10,"885489",10,"518936",10,"2456628",10,"40885",10,"1028472",10,"9569803",10,"14500213",10,"10598275",10,"0",10,"20621123",10,"0",10,"0",10,"0",10,"1283189",10,"1047467",10,"0",10,"3540420",10,"0",10,"-1229622",10,"0",10,"5296110",10,"0",10,"0",10,"424182",10,"30982869",10,"12357396",10,"7502445",13,"0",13,"0",10,"1207743",10,"484913",10,"3285778",10,"1695959",10,"5906264",10,"2502304",10,"4950590",10,"2509199",10,"4043461",10,"1134184",10,"277710",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"32028942",10,"15829004",10,"4344903",10,"1631736",10,"872814",10,"9350485"
"213358",10,"6404693",10,"44626653",10,"25563478",10,"17420927",10,"1642248",10,"19063175",10,"3151396",10,"25476603",10,"8238015",10,"350122",10,"21495580",10,"21146674",10,"-178221",10,"170685",10,"18892490",10,"0",10,"19063175",10,"603550",10,"246875",10,"1547383",13,"0",10,"8127674",13,"0",10,"10525482",10,"8127674",13,"0",10,"10660971",13,"0",13,"0",13,"0",10,"237421",10,"611164",13,"0",10,"6660124",13,"0",10,"-598782",13,"0",10,"2404270",13,"0",13,"0",10,"1520412",10,"21495580",10,"6607143",10,"4574484",13,"0",13,"0",10,"77933",10,"119",10,"1385778",10,"720515",10,"3687817",10,"1214325",10,"5257157",10,"2302092",10,"3367631",10,"422428",10,"3125",13,"0",13,"0",13,"0",13,"0",13,"0",10,"760090",10,"0",10,"21146674",10,"9233963",10,"1710475",10,"1348770",10,"1441771",10,"7411695"
"213367",10,"46817000",10,"133891000",10,"72925000",10,"41378000",10,"19588000",10,"60966000",10,"13775000",10,"90463000",10,"23816000",10,"0",10,"74577000",10,"72182000",10,"0",10,"2395000",10,"58571000",10,"0",10,"60966000",10,"1783000",10,"783000",10,"3270000",10,"0",10,"189000",10,"25360000",10,"31385000",10,"25549000",10,"0",10,"44593000",10,"0",10,"0",10,"0",10,"756000",10,"1677000",10,"511000",10,"6656000",10,"1722000",10,"2653000",10,"2169000",10,"13840000",10,"0",10,"0",10,"0",10,"74577000",10,"26847000",10,"16063000",10,"0",10,"0",10,"2597000",10,"1236000",10,"7025000",10,"3525000",10,"10877000",10,"4207000",10,"13188000",10,"8317000",10,"11299000",10,"2605000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"349000",10,"0",10,"72182000",10,"35953000",10,"8628000",10,"3887000",10,"2720000",10,"20994000"
"213376",10,"0",10,"13780569",10,"6144538",10,"7326723",10,"309308",10,"7636031",10,"451833",10,"8530506",10,"2344025",10,"0",10,"9710774",10,"8204394",10,"0",10,"1506380",10,"6129651",10,"0",10,"7636031",10,"995182",10,"135209",10,"947612",10,"0",10,"10400",10,"288582",10,"2376985",10,"112320",13,"0",10,"6436312",10,"0",10,"0",10,"0",10,"2062283",10,"858594",10,"0",10,"160093",10,"0",10,"68854",10,"0",10,"124638",10,"0",10,"0",10,"0",10,"9710774",10,"3821263",10,"1782623",10,"322",10,"0",10,"121065",10,"38167",10,"102202",10,"69450",10,"2366880",10,"1034878",10,"1355314",10,"724827",10,"138366",10,"22537",10,"298982",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"8204394",10,"3672482",10,"1039388",10,"578604",10,"234062",10,"2679858"
"213385",10,"536214003",10,"779944529",10,"160238301",10,"199891204",10,"419815024",10,"619706228",10,"16363665",10,"165031175",10,"44562720",10,"0",10,"114200911",10,"78953081",10,"-943714",10,"34304116",10,"585402112",10,"0",10,"619706228",10,"0",10,"284957",10,"0",10,"0",10,"5567910",10,"11704091",10,"17556958",10,"17556958",10,"0",10,"35749868",10,"0",10,"0",10,"0",10,"620264",10,"376084",10,"0",10,"22354957",10,"0",10,"39410846",10,"0",10,"14718809",13,"0",10,"0",10,"970083",10,"114200911",10,"29250556",10,"15169720",10,"325823",10,"266495",10,"14168",10,"0",10,"7273280",10,"2935454",10,"15986419",10,"5908598",10,"11197711",10,"5491066",10,"14019915",10,"2314238",10,"885209",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"78953081",10,"32085571",10,"9991217",10,"7397115",10,"2355748",10,"27123430"
"213400",10,"11038770",10,"28020445",10,"7710945",10,"13815206",10,"6494294",10,"20309500",10,"3919186",10,"11737846",10,"3484471",10,"0",10,"9405486",10,"7827496",10,"-1483448",10,"94542",10,"19368958",10,"846000",10,"20309500",10,"355677",10,"157648",10,"579229",10,"34522",10,"147026",10,"1149876",10,"2423978",10,"1296902",10,"0",10,"4129636",10,"0",10,"0",10,"0",10,"87727",10,"232501",10,"0",10,"2860056",10,"0",10,"204571",10,"0",10,"1347391",10,"0",10,"0",10,"543604",10,"9405486",10,"2253703",10,"1452320",10,"0",10,"0",10,"287269",10,"0",10,"426208",10,"271996",10,"925334",10,"561773",10,"2408500",10,"1035789",10,"995502",10,"505214",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"530980",10,"0",10,"7827496",10,"3827092",10,"954154",10,"278299",10,"86894",10,"2681057"
"213428",10,"1604203",10,"2542194",10,"211234",10,"-520902",10,"2851862",10,"2330960",10,"18183",10,"309115",10,"689029",10,"0",10,"3202908",10,"3756171",10,"2083250",10,"1529987",10,"800973",10,"0",10,"2330960",10,"72425",10,"8000",10,"32949",10,"0",10,"189986",10,"0",10,"303360",10,"0",10,"0",10,"1343953",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"921881",10,"77281",10,"0",10,"39033",10,"0",10,"0",10,"820760",10,"3202908",10,"2473850",10,"2080016",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"72167",10,"66752",10,"934665",10,"177058",10,"180163",10,"50213",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"95326",10,"0",10,"3756171",10,"2374039",10,"483448",10,"216231",10,"0",10,"682453"
"213446",10,"16636384",10,"23239077",10,"1579638",10,"6659932",10,"14999507",10,"21659439",10,"925458",10,"5881102",10,"1012347",13,"0",10,"3076563",10,"3009340",10,"-519715",10,"-452492",10,"22111931",10,"0",10,"21659439",13,"0",13,"0",13,"0",13,"0",10,"290573",13,"0",10,"290573",10,"290573",13,"0",10,"401873",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",10,"1134748",10,"599210",10,"706774",10,"0",10,"232831",13,"0",10,"0",10,"1127",10,"3076563",10,"869645",10,"616107",13,"0",13,"0",13,"0",13,"0",10,"267667",10,"118884",10,"86070",10,"55885",10,"1102365",10,"336239",10,"41140",10,"2934",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"642453",10,"56853",10,"3009340",10,"1186902",10,"335021",10,"233244",13,"0",10,"1254173"
"213507",10,"30579711",10,"84973444",10,"22484687",10,"28494534",10,"33994223",10,"62488757",10,"13767960",10,"42972232",10,"10185557",10,"0",10,"35260543",10,"28703866",10,"0",10,"6556677",10,"55932080",10,"0",10,"62488757",10,"537855",10,"121357",13,"0",13,"0",10,"736302",10,"9299500",10,"10695014",10,"10157159",10,"0",10,"17636526",10,"0",10,"0",10,"0",10,"923265",10,"788755",10,"0",10,"8569427",10,"0",10,"-543139",10,"0",10,"7885709",10,"0",10,"0",10,"0",10,"35260543",10,"12573580",10,"7036313",13,"0",13,"0",10,"393800",10,"123136",10,"1874289",10,"722364",10,"2821637",10,"1288223",10,"4943538",10,"2154276",10,"5559167",10,"827454",10,"537855",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"28703866",10,"12151766",10,"2625410",10,"1919426",10,"851064",10,"11156200"
"213543",10,"973022000",10,"1318497000",10,"234277000",10,"544949000",10,"539271000",10,"1084220000",10,"27996000",10,"233814000",10,"127377000",10,"0",10,"167625000",10,"207816000",10,"-687000",10,"-40878000",10,"1125098000",10,"0",10,"1084220000",10,"1170000",10,"1481000",10,"1686000",10,"0",10,"8714000",10,"32145000",10,"45196000",10,"41486000",10,"276000",10,"87102000",10,"0",10,"0",10,"0",10,"17613000",10,"10276000",10,"0",10,"32602000",10,"0",10,"-18583000",10,"0",10,"25475000",10,"0",10,"5846000",10,"7294000",10,"167625000",10,"74668000",10,"39185000",10,"31612000",10,"13991000",10,"1505000",10,"754000",10,"18448000",10,"5921000",10,"18288000",10,"7043000",10,"29232000",10,"13996000",10,"22310000",10,"1832000",10,"1771000",10,"0",10,"0",10,"0",10,"9982000",10,"2825000",10,"0",10,"0",10,"207816000",10,"85547000",10,"25305000",10,"16463000",10,"7861000",10,"72640000"
"213598",10,"16987807",10,"67900995",10,"17730805",10,"30766547",10,"19403643",10,"50170190",10,"906161",10,"54903421",10,"9914392",13,"0",10,"35286220",10,"34878905",10,"-1074381",10,"-667066",10,"50837256",10,"0",10,"50170190",10,"1951673",10,"652263",10,"1014340",13,"0",10,"1862543",13,"0",10,"5480819",10,"2805998",13,"0",10,"10240560",13,"0",10,"12942000",13,"0",10,"3118207",13,"0",13,"0",10,"741385",13,"0",10,"933596",10,"494706",10,"6815766",13,"0",13,"0",10,"0",10,"35286220",10,"12099653",10,"8112346",10,"1591025",10,"660701",13,"0",13,"0",10,"2875636",10,"1601081",10,"5409527",10,"2533543",10,"6349126",10,"1854878",10,"6170487",10,"1112135",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"383451",10,"253155",10,"34878905",10,"16127839",10,"3740941",10,"2216045",10,"850753",10,"11943327"
