unitid,line,efres01,efres02,part,centers,ic01,ic02
"199999","45","2","2","C","","R","R"
"199999","51","2","2","C","","R","R"
"199999","90","1","1","C","","R","R"
"199999","99","342","292","C","","R","R"
"200004","1","1","1","C","","R","R"
"200004","10","1","1","C","","R","R"
"200004","12","31","31","C","","R","R"
"200004","13","24","24","C","","R","R"
"200004","17","1","1","C","","R","R"
"200004","18","2","2","C","","R","R"
"200004","20","2","2","C","","R","R"
"200004","22","1","1","C","","R","R"
"200004","23","1","0","C","","R","R"
"200004","24","3","3","C","","R","R"
"200004","25","2","2","C","","R","R"
"200004","34","3","2","C","","R","R"
"200004","36","3","3","C","","R","R"
"200004","37","1120","1085","C","","R","R"
"200004","41","1","1","C","","R","R"
"200004","42","3","3","C","","R","R"
"200004","45","29","28","C","","R","R"
"200004","47","5","5","C","","R","R"
"200004","50","1","1","C","","R","R"
"200004","51","5","4","C","","R","R"
"200004","55","1","1","C","","R","R"
"200004","57","3","3","C","","R","R"
"200004","90","5","3","C","","R","R"
"200004","99","1248","1207","C","","R","R"
"200022","18","1","0","C","","R","N"
"200022","27","2","2","C","","R","R"
"200022","29","1","1","C","","R","R"
"200022","30","4","2","C","","R","R"
"200022","38","871","653","C","","R","R"
"200022","46","9","7","C","","R","R"
"200022","53","1","0","C","","R","N"
"200022","56","2","1","C","","R","R"
"200022","90","1","1","C","","R","R"
"200022","99","892","667","C","","R","R"
"200059","2","1","1","C","","R","R"
"200059","30","68","55","C","","R","R"
"200059","32","2","2","C","","R","R"
"200059","34","1","0","C","","R","N"
"200059","38","249","152","C","","R","R"
"200059","46","9","5","C","","R","R"
"200059","53","1","0","C","","R","N"
"200059","56","4","3","C","","R","R"
"200059","90","5","2","C","","R","R"
"200059","99","340","220","C","","T","T"
"200086","38","53","15","C","","R","R"
"200086","99","53","15","C","","T","R"
"200156","6","1","1","C","","R","R"
"200156","8","1","1","C","","R","R"
"200156","16","1","1","C","","R","R"
"200156","19","1","1","C","","R","R"
"200156","26","1","1","C","","R","R"
"200156","27","22","22","C","","R","R"
"200156","28","1","1","C","","R","R"
"200156","30","64","63","C","","R","R"
"200156","32","1","1","C","","R","R"
"200156","38","182","173","C","","A","R"
"200156","41","2","2","C","","R","R"
"200156","46","8","8","C","","R","R"
"200156","48","1","1","C","","R","R"
"200156","55","9","9","C","","R","R"
"200156","56","9","9","C","","R","R"
"200156","90","18","18","C","","R","R"
"200156","99","322","312","C","","T","R"
"200192","27","3","3","C","","R","R"
"200192","38","356","183","C","","R","R"
"200192","56","1","1","C","","R","R"
"200192","90","1","1","C","","R","R"
"200192","99","361","188","C","","R","R"
"200208","38","5","5","C","","R","R"
"200208","99","5","5","C","","R","R"
"200217","6","1","1","C","","R","R"
"200217","20","1","1","C","","R","R"
"200217","26","3","2","C","","R","R"
"200217","27","12","0","C","","R","N"
"200217","30","35","35","C","","R","R"
"200217","38","217","204","C","","R","R"
"200217","42","1","1","C","","R","R"
"200217","46","26","25","C","","R","R"
"200217","48","3","3","C","","R","R"
"200217","55","2","2","C","","R","R"
"200217","56","9","9","C","","R","R"
"200217","90","7","7","C","","R","R"
"200217","99","317","290","C","","R","R"
"200226","19","1","1","C","","R","R"
"200226","22","1","1","C","","R","R"
"200226","27","13","11","C","","R","R"
"200226","30","5","5","C","","R","R"
"200226","38","124","108","C","","R","R"
"200226","41","2","2","C","","R","R"
"200226","46","1","1","C","","R","R"
"200226","55","1","1","C","","R","R"
"200226","57","2","1","C","","R","R"
"200226","90","10","9","C","","R","R"
"200226","99","160","140","C","","R","R"
"200253","6","1","0","C","","R","R"
"200253","8","1","0","C","","R","R"
"200253","26","1","0","C","","R","R"
"200253","27","2","2","C","","R","A"
"200253","30","17","16","C","","R","A"
"200253","32","3","0","C","","R","R"
"200253","38","461","378","C","","R","A"
"200253","46","2","0","C","","R","R"
"200253","53","1","0","C","","R","R"
"200253","90","62","47","C","","R","A"
"200253","99","551","443","C","","R","T"
"200280","2","5","5","C","","R","R"
"200280","4","2","2","C","","R","R"
"200280","6","11","11","C","","R","R"
"200280","8","13","12","C","","R","R"
"200280","12","2","2","C","","R","R"
"200280","15","1","1","C","","R","R"
"200280","16","3","3","C","","R","R"
"200280","17","18","16","C","","R","R"
"200280","18","5","5","C","","R","R"
"200280","19","4","4","C","","R","R"
"200280","20","1","1","C","","R","R"
"200280","21","1","1","C","","R","R"
"200280","22","1","1","C","","R","R"
"200280","23","1","1","C","","R","R"
"200280","25","2","2","C","","R","R"
"200280","26","1","1","C","","R","R"
"200280","27","518","474","C","","R","R"
"200280","29","3","3","C","","R","R"
"200280","30","30","27","C","","R","R"
"200280","31","2","2","C","","R","R"
"200280","32","1","1","C","","R","R"
"200280","33","2","2","C","","R","R"
"200280","34","3","2","C","","R","R"
"200280","36","5","4","C","","R","R"
"200280","37","2","2","C","","R","R"
"200280","38","933","809","C","","R","R"
"200280","39","3","3","C","","R","R"
"200280","41","4","4","C","","R","R"
"200280","42","2","2","C","","R","R"
"200280","45","1","1","C","","R","R"
"200280","46","28","28","C","","R","R"
"200280","48","1","1","C","","R","R"
"200280","50","1","1","C","","R","R"
"200280","51","2","2","C","","R","R"
"200280","53","2","2","C","","R","R"
"200280","55","9","8","C","","R","R"
"200280","56","4","4","C","","R","R"
"200280","90","26","22","C","","R","R"
"200280","99","1653","1472","C","","R","R"
"200305","2","1","1","C","","R","R"
"200305","12","2","2","C","","R","R"
"200305","16","1","1","C","","R","R"
"200305","17","1","1","C","","R","R"
"200305","27","174","153","C","","R","R"
"200305","30","31","28","C","","R","R"
"200305","31","2","2","C","","R","R"
"200305","38","617","513","C","","R","R"
"200305","41","2","2","C","","R","R"
"200305","46","36","30","C","","R","R"
"200305","55","3","3","C","","R","R"
"200305","56","1","1","C","","R","R"
"200305","90","1","1","C","","R","R"
"200305","99","872","738","C","","R","R"
"200314","2","1","0","C","","R","N"
"200314","6","2","2","C","","R","R"
"200314","8","1","1","C","","R","R"
"200314","9","1","1","C","","R","R"
"200314","12","1","0","C","","R","N"
"200314","17","2","2","C","","R","R"
"200314","18","2","1","C","","R","R"
"200314","19","3","1","C","","R","R"
"200314","20","1","1","C","","R","R"
"200314","26","3","3","C","","R","R"
"200314","27","4","4","C","","R","R"
"200314","29","1","1","C","","R","R"
"200314","30","2","1","C","","R","R"
"200314","31","1","1","C","","R","R"
"200314","34","2","1","C","","R","R"
"200314","36","3","2","C","","R","R"
"200314","38","91","75","C","","C","C"
"200314","39","1","1","C","","R","R"
"200314","41","2","2","C","","R","R"
"200314","42","2","2","C","","R","R"
"200314","46","2","2","C","","R","R"
"200314","48","1","1","C","","R","R"
"200314","49","1","1","C","","R","R"
"200314","51","2","1","C","","R","R"
"200314","53","1","1","C","","R","R"
"200314","55","8","7","C","","R","R"
"200314","56","1","1","C","","R","R"
"200314","90","13","9","C","","R","R"
"200314","99","155","125","C","","T","T"
"200332","2","2","1","C","1","R","R"
"200332","6","1","1","C","1","R","R"
"200332","8","3","3","C","1","R","R"
"200332","9","1","1","C","1","R","R"
"200332","18","2","2","C","1","R","R"
"200332","27","709","684","C","1","R","R"
"200332","30","23","20","C","1","R","R"
"200332","31","3","3","C","1","R","R"
"200332","34","2","2","C","1","R","R"
"200332","38","791","713","C","1","A","R"
"200332","41","1","1","C","1","R","R"
"200332","46","46","45","C","1","R","R"
"200332","47","1","1","C","1","R","R"
"200332","48","1","1","C","1","R","R"
"200332","49","2","2","C","1","R","R"
"200332","55","9","9","C","1","R","R"
"200332","56","1","1","C","1","R","R"
"200332","57","1","1","C","1","R","R"
"200332","90","11","3","C","1","R","R"
"200332","99","1610","1494","C","1","T","R"
"200341","2","1","1","C","","R","R"
"200341","30","41","34","C","","R","R"
"200341","32","1","0","C","","R","N"
"200341","38","216","138","C","","R","R"
"200341","46","2","2","C","","R","R"
"200341","55","1","1","C","","R","R"
"200341","90","11","9","C","","R","R"
"200341","99","273","185","C","","R","R"
"200466","38","28","11","C","","A","R"
"200466","46","23","9","C","","A","R"
"200466","99","51","20","C","","T","T"
"200484","2","2","1","C","1","R","R"
"200484","6","1","1","C","1","R","R"
"200484","8","4","4","C","1","R","R"
"200484","9","2","1","C","1","R","R"
"200484","16","1","1","C","1","R","R"
"200484","17","2","2","C","1","R","R"
"200484","19","6","6","C","1","R","A"
"200484","27","6","6","C","1","R","R"
"200484","29","2","1","C","1","R","R"
"200484","30","13","10","C","1","R","R"
"200484","31","1","1","C","1","R","R"
"200484","38","16","10","C","1","R","R"
"200484","39","1","1","C","1","R","R"
"200484","46","11","8","C","1","R","R"
"200484","48","2","1","C","1","R","R"
"200484","49","2","2","C","1","R","R"
"200484","53","3","1","C","1","R","R"
"200484","55","8","7","C","1","R","R"
"200484","56","2","1","C","1","R","R"
"200484","99","85","65","C","1","R","T"
"200527","38","142","29","C","1","A","R"
"200527","99","142","29","C","1","T","R"
"200554","2","2","1","C","","R","I"
"200554","4","2","1","C","","R","I"
"200554","27","1","1","C","","R","I"
"200554","30","13","7","C","","R","I"
"200554","32","2","1","C","","R","I"
"200554","35","1","1","C","","R","I"
"200554","38","35","18","C","","R","I"
"200554","40","1","1","C","","R","I"
"200554","46","30","16","C","","R","I"
"200554","49","2","1","C","","R","I"
"200554","56","1","1","C","","R","I"
"200554","99","90","49","C","","R","I"
"200572","2","4","4","C","","R","R"
"200572","8","2","1","C","","R","R"
"200572","17","3","3","C","","R","R"
"200572","23","1","0","C","","R","N"
"200572","27","10","10","C","","R","R"
"200572","30","6","6","C","","R","R"
"200572","32","3","3","C","","R","R"
"200572","38","157","122","C","","R","R"
"200572","90","4","3","C","","R","R"
"200572","99","190","152","C","","R","R"
"200590","39","35","2","C","","R","R"
"200590","42","3","0","C","","R","R"
"200590","99","38","2","C","","R","R"
"200800","6","5","3","C","","R","R"
"200800","10","1","1","C","","R","R"
"200800","12","3","3","C","","R","R"
"200800","17","2","2","C","","R","R"
"200800","18","2","2","C","","R","R"
"200800","20","1","0","C","","R","R"
"200800","22","2","2","C","","R","R"
"200800","24","1","0","C","","R","R"
"200800","26","1","1","C","","R","R"
"200800","27","1","1","C","","R","R"
"200800","33","1","0","C","","R","R"
"200800","34","1","1","C","","R","R"
"200800","36","3","3","C","","R","R"
"200800","39","2855","2081","C","","R","R"
"200800","42","14","14","C","","R","R"
"200800","47","1","1","C","","R","R"
"200800","48","3","2","C","","R","R"
"200800","50","1","1","C","","R","R"
"200800","55","1","1","C","","R","R"
"200800","57","1","1","C","","R","R"
"200800","90","15","0","C","","R","R"
"200800","99","2915","2120","C","","R","R"
"200846","39","294","162","C","","R","R"
"200846","99","294","162","C","","R","R"
"200873","18","2","2","C","","R","R"
"200873","23","1","1","C","","R","R"
"200873","26","2","2","C","","R","R"
"200873","30","1","1","C","","R","R"
"200873","37","2","2","C","","R","R"
"200873","39","9","7","C","","R","R"
"200873","42","5","5","C","","R","R"
"200873","51","1","1","C","","R","R"
"200873","99","23","21","C","","R","R"
"201007","6","10","6","C","","R","R"
"201007","8","4","4","C","","R","R"
"201007","9","2","1","C","","R","R"
"201007","11","2","0","C","","R","N"
"201007","12","1","1","C","","R","R"
"201007","13","1","1","C","","R","R"
"201007","15","1","1","C","","R","R"
"201007","17","9","8","C","","R","R"
"201007","18","4","4","C","","R","R"
"201007","21","8","6","C","","R","R"
"201007","23","4","2","C","","R","R"
"201007","24","3","2","C","","R","R"
"201007","25","6","4","C","","R","R"
"201007","26","6","6","C","","R","R"
"201007","27","6","5","C","","R","R"
"201007","29","3","3","C","","R","R"
"201007","33","1","1","C","","R","R"
"201007","34","5","4","C","","R","R"
"201007","35","1","1","C","","R","R"
"201007","36","13","12","C","","R","R"
"201007","39","27","21","C","","R","R"
"201007","40","1","1","C","","R","R"
"201007","41","6","4","C","","R","R"
"201007","42","12","10","C","","R","R"
"201007","45","3","3","C","","R","R"
"201007","47","1","1","C","","R","R"
"201007","48","1","1","C","","R","R"
"201007","50","6","3","C","","R","R"
"201007","51","5","4","C","","R","R"
"201007","53","2","1","C","","R","R"
"201007","54","5","5","C","","R","R"
"201007","55","3","1","C","","R","R"
"201007","90","2","0","C","","R","N"
"201007","99","164","127","C","","R","R"
"201016","98","84","24","C","","T","I"
"201016","99","84","24","C","","T","I"
"201061","13","1","1","C","","R","R"
"201061","18","1","1","C","","R","R"
"201061","19","1","1","C","","R","R"
"201061","21","5","4","C","","R","R"
"201061","34","1","1","C","","R","R"
"201061","39","20","18","C","","R","R"
"201061","99","29","26","C","","R","R"
"201104","2","1","1","C","","R","R"
"201104","6","1","1","C","","R","R"
"201104","10","1","1","C","","R","R"
"201104","12","3","3","C","","R","R"
"201104","13","1","1","C","","R","R"
"201104","17","1","1","C","","R","R"
"201104","18","1","1","C","","R","R"
"201104","20","1","1","C","","R","R"
"201104","26","4","4","C","","R","R"
"201104","29","1","1","C","","R","R"
"201104","34","3","3","C","","R","R"
"201104","36","17","17","C","","R","R"
"201104","39","604","88","C","","A","R"
"201104","42","21","21","C","","R","R"
"201104","44","2","2","C","","R","R"
"201104","48","1","1","C","","R","R"
"201104","50","1","1","C","","R","R"
"201104","51","1","1","C","","R","R"
"201104","54","1","1","C","","R","R"
"201104","90","7","1","C","","R","R"
"201104","99","673","151","C","","T","R"
"201140","21","1","1","C","","R","I"
"201140","39","20","18","C","","R","I"
"201140","99","21","19","C","","R","I"
"201195","6","1","1","C","","R","R"
"201195","8","1","1","C","","R","R"
"201195","12","1","1","C","","R","R"
"201195","17","3","3","C","","R","R"
"201195","18","1","1","C","","R","R"
"201195","19","1","1","C","","R","R"
"201195","21","1","1","C","","R","R"
"201195","24","2","2","C","","R","R"
"201195","25","1","1","C","","R","R"
"201195","26","12","12","C","","R","R"
"201195","29","2","2","C","","R","R"
"201195","34","3","3","C","","R","R"
"201195","36","32","32","C","","R","R"
"201195","39","572","554","C","","A","R"
"201195","40","1","1","C","","R","R"
"201195","42","19","19","C","","R","R"
"201195","50","1","1","C","","R","R"
"201195","53","1","1","C","","R","R"
"201195","90","4","3","C","","R","R"
"201195","99","659","640","C","","T","R"
"201283","4","1","0","C","","R","R"
"201283","34","2","0","C","","R","R"
"201283","36","1","0","C","","R","R"
"201283","37","1","0","C","","R","R"
"201283","39","281","104","C","","A","R"
"201283","42","3","0","C","","R","R"
"201283","54","56","7","C","","R","R"
"201283","99","345","111","C","1","T","R"
"201371","17","4","4","C","","R","R"
"201371","18","9","9","C","","R","R"
"201371","19","1","1","C","","R","R"
"201371","20","2","2","C","","R","R"
"201371","24","1","0","C","","R","N"
"201371","29","1","1","C","","R","R"
"201371","37","1","1","C","","R","R"
"201371","39","203","198","C","","R","R"
"201371","42","2","2","C","","R","R"
"201371","90","5","3","C","","R","R"
"201371","99","229","221","C","","T","T"
"201399","39","51","19","C","","R","R"
"201399","99","51","19","C","","R","R"
"201432","39","273","120","C","","P","P"
"201432","90","1","0","C","","P","P"
"201432","99","274","120","C","","P","P"
"201441","8","1","1","C","","P","P"
"201441","9","2","2","C","","P","P"
"201441","12","4","3","C","","P","P"
"201441","16","1","1","C","","P","P"
"201441","17","24","21","C","","P","P"
"201441","18","10","9","C","","P","P"
"201441","22","1","1","C","","P","P"
"201441","23","2","2","C","","P","P"
"201441","24","7","6","C","","P","P"
"201441","25","4","3","C","","P","P"
"201441","26","57","48","C","","P","P"
"201441","27","4","3","C","","P","P"
"201441","29","1","1","C","","P","P"
"201441","33","1","1","C","","P","P"
"201441","34","11","10","C","","P","P"
"201441","36","65","55","C","","P","P"
"201441","39","2741","2337","C","","P","P"
"201441","41","1","1","C","","P","P"
"201441","42","47","40","C","","P","P"
"201441","45","1","1","C","","P","P"
"201441","51","4","3","C","","P","P"
"201441","54","1","1","C","","P","P"
"201441","55","4","3","C","","P","P"
"201441","90","16","14","C","","P","P"
"201441","99","3010","2567","C","","P","P"
"201469","39","95","28","C","","R","R"
"201469","99","95","28","C","","R","R"
"201548","6","1","0","C","","R","N"
"201548","12","2","0","C","","R","N"
"201548","17","2","0","C","","R","N"
"201548","18","2","0","C","","R","N"
"201548","20","1","0","C","","R","N"
"201548","21","3","0","C","","R","N"
"201548","24","1","0","C","","R","N"
"201548","26","13","0","C","","R","N"
"201548","36","3","0","C","","R","N"
"201548","39","379","8","C","","R","R"
"201548","42","3","0","C","","R","N"
"201548","45","1","0","C","","R","N"
"201548","47","2","0","C","","R","N"
"201548","51","1","0","C","","R","N"
"201548","53","1","0","C","","R","N"
"201548","54","1","0","C","","R","N"
"201548","55","1","0","C","","R","N"
"201548","90","3","0","C","","R","N"
"201548","99","420","8","C","1","R","R"
"201645","1","1","1","C","","R","I"
"201645","2","2","2","C","","R","I"
"201645","4","4","4","C","","R","I"
"201645","5","1","1","C","","R","I"
"201645","6","5","5","C","","R","I"
"201645","8","6","6","C","","R","I"
"201645","9","5","5","C","","R","I"
"201645","10","1","1","C","","R","I"
"201645","12","6","6","C","","R","I"
"201645","13","1","1","C","","R","I"
"201645","15","2","2","C","","R","I"
"201645","17","15","14","C","","R","I"
"201645","18","14","13","C","","R","I"
"201645","19","3","3","C","","R","I"
"201645","20","5","5","C","","R","I"
"201645","21","4","4","C","","R","I"
"201645","23","2","2","C","","R","I"
"201645","24","14","13","C","","R","I"
"201645","25","11","10","C","","R","I"
"201645","26","17","16","C","","R","I"
"201645","27","4","4","C","","R","I"
"201645","28","1","1","C","","R","I"
"201645","29","6","6","C","","R","I"
"201645","30","2","2","C","","R","I"
"201645","32","1","1","C","","R","I"
"201645","33","2","2","C","","R","I"
"201645","34","13","12","C","","R","I"
"201645","35","5","5","C","","R","I"
"201645","36","36","33","C","","R","I"
"201645","37","2","2","C","","R","I"
"201645","39","445","410","C","","A","I"
"201645","40","1","1","C","","R","I"
"201645","41","2","2","C","","R","I"
"201645","42","63","58","C","","R","I"
"201645","44","1","1","C","","R","I"
"201645","45","1","1","C","","R","I"
"201645","46","1","1","C","","R","I"
"201645","47","2","2","C","","R","I"
"201645","48","4","4","C","","R","I"
"201645","49","1","1","C","","R","I"
"201645","50","1","1","C","","R","I"
"201645","51","4","4","C","","R","I"
"201645","53","5","5","C","","R","I"
"201645","55","10","9","C","","R","I"
"201645","99","732","682","C","","T","I"
"201654","1","1","1","C","","R","R"
"201654","2","3","3","C","","R","R"
"201654","4","2","2","C","","R","R"
"201654","6","9","9","C","","R","R"
"201654","8","2","2","C","","R","R"
"201654","9","1","1","C","","R","R"
"201654","12","15","15","C","","R","R"
"201654","16","1","1","C","","R","R"
"201654","17","26","26","C","","R","R"
"201654","18","42","42","C","","R","R"
"201654","19","5","5","C","","R","R"
"201654","21","2","2","C","","R","R"
"201654","23","10","10","C","","R","R"
"201654","24","11","11","C","","R","R"
"201654","25","7","7","C","","R","R"
"201654","26","82","80","C","","R","R"
"201654","27","8","8","C","","R","R"
"201654","29","2","2","C","","R","R"
"201654","30","1","1","C","","R","R"
"201654","31","4","4","C","","R","R"
"201654","33","5","4","C","","R","R"
"201654","34","20","20","C","","R","R"
"201654","36","31","29","C","","R","R"
"201654","37","3","3","C","","R","R"
"201654","39","182","177","C","","R","R"
"201654","41","3","3","C","","R","R"
"201654","42","48","8","C","","R","R"
"201654","44","3","3","C","","R","R"
"201654","45","7","6","C","","R","R"
"201654","47","2","2","C","","R","R"
"201654","48","4","4","C","","R","R"
"201654","50","8","8","C","","R","R"
"201654","51","11","10","C","","R","R"
"201654","53","11","10","C","","R","R"
"201654","54","7","7","C","","R","R"
"201654","55","6","6","C","","R","R"
"201654","90","6","6","C","","R","R"
"201654","99","591","538","C","","R","T"
"201672","5","1","0","C","","R","N"
"201672","18","1","0","C","","R","N"
"201672","22","1","0","C","","R","N"
"201672","28","1","0","C","","R","N"
"201672","39","292","86","C","","R","R"
"201672","99","296","86","C","","R","R"
"201690","4","2","2","C","","R","R"
"201690","5","1","1","C","","R","R"
"201690","6","13","13","C","","R","R"
"201690","11","5","5","C","","R","R"
"201690","12","15","15","C","","R","R"
"201690","13","2","2","C","","R","R"
"201690","17","19","19","C","","R","R"
"201690","18","32","32","C","","R","R"
"201690","21","6","6","C","","R","R"
"201690","24","6","6","C","","R","R"
"201690","26","68","68","C","","R","R"
"201690","27","1","1","C","","R","R"
"201690","29","6","6","C","","R","R"
"201690","36","11","11","C","","R","R"
"201690","37","1","1","C","","R","R"
"201690","39","366","366","C","","R","R"
"201690","42","9","9","C","","R","R"
"201690","44","1","1","C","","R","R"
"201690","47","1","1","C","","R","R"
"201690","48","3","3","C","","R","R"
"201690","55","4","4","C","","R","R"
"201690","90","12","12","C","","R","R"
"201690","99","584","584","C","","R","R"
"201751","39","33","8","C","","R","R"
"201751","99","33","8","C","","R","R"
"201821","18","3","3","C","","R","R"
"201821","21","2","2","C","","R","R"
"201821","39","16","14","C","","R","R"
"201821","99","21","19","C","","R","R"
"201830","98","1","1","C","","P","I"
"201830","99","1","1","C","","P","I"
"201849","98","10","9","C","","P","I"
"201849","99","10","9","C","","P","I"
"201858","5","1","1","C","","R","R"
"201858","12","2","2","C","","R","R"
"201858","17","5","5","C","","R","R"
"201858","18","28","28","C","","R","R"
"201858","21","27","27","C","","R","R"
"201858","24","2","2","C","","R","R"
"201858","26","2","2","C","","R","R"
"201858","31","1","1","C","","R","R"
"201858","36","4","4","C","","R","R"
"201858","37","1","0","C","","R","R"
"201858","39","100","100","C","","R","R"
"201858","40","1","0","C","","R","R"
"201858","42","1","1","C","","R","R"
"201858","47","2","2","C","","R","R"
"201858","48","1","1","C","","R","R"
"201858","51","3","3","C","","R","R"
"201858","90","2","0","C","","R","R"
"201858","99","183","179","C","1","R","T"
"201867","21","6","6","C","","R","I"
"201867","26","1","1","C","","R","I"
"201867","39","3","3","C","","R","I"
"201867","51","1","1","C","","R","I"
"201867","54","2","2","C","","R","I"
"201867","99","13","13","C","","T","I"
"201885","2","1","1","C","","R","R"
"201885","4","1","0","C","","R","N"
"201885","6","2","2","C","","R","R"
"201885","9","3","3","C","","R","R"
"201885","12","7","6","C","","R","R"
"201885","13","8","8","C","","R","R"
"201885","17","16","13","C","","R","R"
"201885","18","35","34","C","","R","R"
"201885","19","1","1","C","","R","R"
"201885","20","1","1","C","","R","R"
"201885","21","68","58","C","","R","R"
"201885","22","2","1","C","","R","R"
"201885","23","2","2","C","","R","R"
"201885","24","2","2","C","","R","R"
"201885","25","6","5","C","","R","R"
"201885","26","7","4","C","","R","R"
"201885","27","1","1","C","","R","R"
"201885","28","1","1","C","","R","R"
"201885","29","4","4","C","","R","R"
"201885","33","1","1","C","","R","R"
"201885","34","12","10","C","","R","R"
"201885","36","12","11","C","","R","R"
"201885","37","5","4","C","","R","R"
"201885","39","3421","2910","C","","R","R"
"201885","42","18","17","C","","R","R"
"201885","45","1","0","C","","R","N"
"201885","47","8","8","C","","R","R"
"201885","48","2","1","C","","R","R"
"201885","51","9","7","C","","R","R"
"201885","53","1","1","C","","R","R"
"201885","54","6","5","C","","R","R"
"201885","55","2","2","C","","R","R"
"201885","57","8","6","C","","R","R"
"201885","90","21","16","C","","R","R"
"201885","99","3695","3146","C","","R","R"
"201928","18","40","24","C","","R","R"
"201928","21","106","31","C","","R","R"
"201928","39","724","272","C","","R","R"
"201928","90","1","0","C","","R","R"
"201928","99","871","327","C","","R","T"
"201946","8","1","0","C","","R","N"
"201946","39","318","165","C","","R","R"
"201946","57","1","0","C","","R","N"
"201946","99","320","165","C","","R","R"
"201955","6","1","1","C","","R","R"
"201955","21","5","4","C","","R","R"
"201955","39","463","199","C","","R","R"
"201955","47","1","1","C","","R","R"
"201955","57","1","0","C","","R","N"
"201955","66","1","0","C","","R","N"
"201955","99","472","205","C","","R","R"
"201964","4","2","2","C","","R","R"
"201964","12","1","0","C","","R","N"
"201964","18","1","1","C","","R","R"
"201964","39","22","10","C","","A","R"
"201964","42","1","0","C","","R","N"
"201964","99","27","13","C","","T","T"
"201973","39","535","214","C","","R","R"
"201973","47","1","0","C","","R","R"
"201973","99","536","214","C","","R","R"
"202046","9","1","1","C","","R","R"
"202046","12","2","1","C","","R","R"
"202046","18","1","1","C","","R","R"
"202046","24","2","2","C","","R","R"
"202046","25","1","1","C","","R","R"
"202046","26","4","4","C","","R","R"
"202046","31","1","0","C","","R","N"
"202046","36","1","1","C","","R","R"
"202046","39","44","38","C","","R","R"
"202046","42","5","4","C","","R","R"
"202046","48","1","0","C","","R","N"
"202046","49","1","1","C","","R","R"
"202046","50","2","2","C","","R","R"
"202046","55","1","1","C","","R","R"
"202046","90","2","1","C","","R","R"
"202046","99","69","58","C","","R","R"
"202064","1","9","0","C","1","R","N"
"202064","2","8","0","C","","R","N"
"202064","4","18","0","C","","R","N"
"202064","5","7","0","C","","R","N"
"202064","6","163","0","C","","R","N"
"202064","8","16","0","C","","R","N"
"202064","9","6","0","C","","R","N"
"202064","10","4","0","C","","R","N"
"202064","11","4","0","C","","R","N"
"202064","12","77","0","C","","R","N"
"202064","13","73","2","C","","R","R"
"202064","15","38","0","C","","R","N"
"202064","16","8","0","C","","R","N"
"202064","17","27","1","C","","R","R"
"202064","18","17","1","C","","R","R"
"202064","19","3","0","C","","R","N"
"202064","20","6","0","C","","R","N"
"202064","21","14","0","C","","R","N"
"202064","22","11","0","C","","R","N"
"202064","23","8","2","C","","R","R"
"202064","24","43","0","C","","R","N"
"202064","25","10","1","C","","R","R"
"202064","26","22","1","C","","R","R"
"202064","27","11","0","C","","R","N"
"202064","28","6","0","C","","R","N"
"202064","29","7","1","C","","R","R"
"202064","30","6","0","C","","R","N"
"202064","31","6","0","C","","R","N"
"202064","32","10","0","C","","R","N"
"202064","33","6","0","C","","R","N"
"202064","34","20","0","C","","R","N"
"202064","35","7","0","C","","R","N"
"202064","36","52","0","C","","R","N"
"202064","37","166","2","C","","R","R"
"202064","38","1","0","C","","R","N"
"202064","39","54","1","C","","R","R"
"202064","40","2","0","C","","R","N"
"202064","41","12","0","C","","R","N"
"202064","42","30","1","C","","R","R"
"202064","44","3","1","C","","R","R"
"202064","45","30","0","C","","R","N"
"202064","46","1","0","C","","R","N"
"202064","47","17","0","C","","R","N"
"202064","48","40","0","C","","R","N"
"202064","49","8","0","C","","R","N"
"202064","50","1","0","C","","R","N"
"202064","51","126","1","C","","R","R"
"202064","53","36","0","C","","R","N"
"202064","54","8","0","C","","R","N"
"202064","55","18","0","C","","R","N"
"202064","56","4","0","C","","R","N"
"202064","90","115","2","C","","R","R"
"202064","99","1395","17","C","","R","R"
"202073","2","1","1","C","1","R","R"
"202073","4","1","1","C","1","R","R"
"202073","5","2","2","C","1","R","R"
"202073","6","3","3","C","1","R","R"
"202073","12","2","2","C","1","R","R"
"202073","13","2","2","C","1","R","R"
"202073","17","2","2","C","1","R","R"
"202073","21","1","1","C","1","R","R"
"202073","23","1","1","C","1","R","R"
"202073","25","2","2","C","1","R","R"
"202073","26","2","2","C","1","R","R"
"202073","27","2","2","C","1","R","R"
"202073","29","1","1","C","1","R","R"
"202073","31","1","1","C","1","R","R"
"202073","35","1","1","C","1","R","R"
"202073","36","1","1","C","1","R","R"
"202073","37","2","2","C","1","R","R"
"202073","39","8","8","C","1","R","R"
"202073","41","1","1","C","1","R","R"
"202073","42","3","3","C","1","R","R"
"202073","45","2","2","C","1","R","R"
"202073","48","1","1","C","1","R","R"
"202073","50","1","1","C","1","R","R"
"202073","51","2","2","C","1","R","R"
"202073","54","1","1","C","1","R","R"
"202073","90","9","9","C","1","R","R"
"202073","99","55","55","C","1","R","R"
"202134","12","1","1","C","","R","R"
"202134","13","1","0","C","","R","R"
"202134","18","1","1","C","","R","R"
"202134","24","2","2","C","","R","R"
"202134","34","2","2","C","","R","R"
"202134","36","3","3","C","","R","R"
"202134","39","937","705","C","","A","R"
"202134","41","1","1","C","","R","R"
"202134","42","2","0","C","","R","N"
"202134","51","1","0","C","","R","R"
