unitid,"xf2a01",f2a01,"xf2a02",f2a02,"xf2a03",f2a03,"xf2a04",f2a04,"xf2a05",f2a05,"xf2a06",f2a06,"xf2a11",f2a11,"xf2a12",f2a12,"xf2a13",f2a13,"xf2a14",f2a14,"xf2b01",f2b01,"xf2b02",f2b02,"xf2b03",f2b03,"xf2b04",f2b04,"xf2b05",f2b05,"xf2b06",f2b06,"xf2b07",f2b07,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c03",f2c03,"xf2c04",f2c04,"xf2c05",f2c05,"xf2c06",f2c06,"xf2c07",f2c07,"xf2c08",f2c08,"xf2c09",f2c09,"xf2d01",f2d01,"xf2d02",f2d02,"xf2d03",f2d03,"xf2d04",f2d04,"xf2d05",f2d05,"xf2d06",f2d06,"xf2d07",f2d07,"xf2d08",f2d08,"xf2d09",f2d09,"xf2d10",f2d10,"xf2d11",f2d11,"xf2d12",f2d12,"xf2d13",f2d13,"xf2d14",f2d14,"xf2d15",f2d15,"xf2d16",f2d16,"xf2e011",f2e011,"xf2e012",f2e012,"xf2e021",f2e021,"xf2e022",f2e022,"xf2e031",f2e031,"xf2e032",f2e032,"xf2e041",f2e041,"xf2e042",f2e042,"xf2e051",f2e051,"xf2e052",f2e052,"xf2e061",f2e061,"xf2e062",f2e062,"xf2e071",f2e071,"xf2e072",f2e072,"xf2e081",f2e081,"xf2e082",f2e082,"xf2e091",f2e091,"xf2e092",f2e092,"xf2e101",f2e101,"xf2e102",f2e102,"xf2e111",f2e111,"xf2e112",f2e112,"xf2e121",f2e121,"xf2e122",f2e122,"xf2e141",f2e141,"xf2e151",f2e151,"xf2e161",f2e161,"xf2e171",f2e171
"196431",10,"0",10,"1147475",10,"156431",10,"991044",10,"0",10,"991044",10,"273437",10,"975691",10,"114341",10,"0",10,"1911123",10,"1855545",10,"0",10,"55578",10,"935466",10,"0",10,"991044",10,"593450",10,"125638",10,"0",10,"0",10,"0",10,"34575",10,"753663",10,"753663",10,"0",10,"1703000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"190836",10,"0",10,"9833",10,"0",10,"0",10,"0",10,"0",10,"7454",10,"1911123",10,"627582",10,"456218",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"537821",10,"27526",10,"294451",10,"45100",10,"163405",10,"74160",10,"34575",10,"0",10,"0",10,"0",10,"0",10,"0",10,"197711",10,"0",10,"1855545",10,"603004",10,"0",10,"50845",10,"0",10,"1201696"
"197744",10,"0",10,"1470096",10,"296538",10,"1173558",10,"0",10,"1173558",10,"93129",10,"1337129",10,"246347",10,"0",10,"1286554",10,"1048429",10,"0",10,"238125",10,"935433",10,"0",10,"1173558",10,"111950",10,"67034",10,"0",10,"0",10,"0",10,"251872",10,"430856",10,"0",10,"0",10,"626300",10,"0",10,"0",10,"0",10,"194185",10,"0",10,"0",10,"183060",10,"0",10,"0",10,"0",10,"253500",10,"0",10,"0",10,"29509",10,"1286554",10,"271641",10,"265649",10,"0",10,"0",10,"13597",10,"9594",10,"86161",10,"80438",10,"46840",10,"23295",10,"228528",10,"10968",10,"110979",10,"25117",10,"251872",10,"0",10,"0",10,"0",10,"0",10,"0",10,"38811",10,"0",10,"1048429",10,"415061",10,"58507",10,"38811",10,"14627",10,"521423"
"197911",10,"21386938",10,"41210426",10,"6426307",10,"21372921",10,"13411198",10,"34784119",10,"1728945",10,"14207896",10,"6119939",10,"0",10,"20434133",10,"18259306",10,"0",10,"2174827",10,"32609292",10,"0",10,"34784119",10,"653609",10,"289596",10,"1719300",10,"0",10,"1033807",10,"1114033",10,"4810345",10,"959779",10,"74028",10,"10584465",10,"0",10,"0",10,"0",10,"943205",10,"1719300",10,"0",10,"1268490",10,"56830",10,"1726975",10,"0",10,"2728216",10,"0",10,"0",10,"1406652",10,"20434133",10,"3983239",10,"3053424",10,"0",10,"0",10,"0",10,"0",10,"889623",10,"513909",10,"2319965",10,"1164177",10,"3008831",10,"1020766",10,"3253715",10,"571510",10,"4803933",10,"87294",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"18259306",10,"6411080",10,"989023",10,"576295",10,"0",10,"10282908"
"197948",10,"3292591",10,"12478458",10,"1956499",10,"177997",10,"10343962",10,"10521959",10,"236714",10,"8591857",10,"4027101",10,"45914",10,"8548420",10,"7630209",10,"0",10,"918211",10,"9603748",10,"0",10,"10521959",10,"1000068",10,"319487",10,"767900",10,"0",10,"115386",10,"403364",10,"2606205",10,"7075",10,"33348",10,"3650130",10,"0",10,"0",10,"0",10,"751293",10,"299775",10,"0",10,"1563916",10,"606653",10,"171715",10,"204556",10,"1297500",10,"0",10,"1500",10,"1382",10,"8548420",10,"848363",10,"707515",10,"0",10,"0",10,"0",10,"0",10,"363584",10,"298710",10,"795231",10,"285789",10,"2252808",10,"466144",10,"476699",10,"245550",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2893524",10,"0",10,"7630209",10,"2003708",10,"405982",10,"911949",10,"116240",10,"4192330"
"197984",10,"14148073",10,"31461437",10,"7881938",10,"2762043",10,"20817456",10,"23579499",10,"0",10,"6072728",10,"5360746",10,"0",10,"17758860",10,"15549141",10,"0",10,"2209719",10,"21369780",10,"0",10,"23579499",10,"419552",10,"190767",10,"1203903",10,"0",10,"503151",10,"3947321",10,"6264694",10,"0",10,"0",10,"8943260",10,"0",10,"0",10,"0",10,"100081",10,"499275",10,"0",10,"2511642",10,"266667",10,"1913594",10,"99595",10,"3165128",10,"0",10,"0",10,"259618",10,"17758860",10,"2534544",10,"1933633",10,"11612",10,"0",10,"2916",10,"0",10,"830775",10,"355548",10,"2328843",10,"1099008",10,"3513649",10,"999944",10,"1858351",10,"203920",10,"4468451",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"15549141",10,"4592053",10,"1252986",10,"385032",10,"314897",10,"9004173"
"197993",10,"18653455",10,"28116577",10,"9469122",10,"8013284",10,"10634171",10,"18647455",10,"501743",10,"13278864",10,"2482976",10,"0",10,"15542331",10,"14949276",10,"0",10,"593055",10,"18054400",10,"0",10,"18647455",10,"759234",10,"140452",10,"295800",10,"0",10,"0",10,"894665",10,"2090151",10,"0",10,"0",10,"3057744",10,"0",10,"0",10,"0",10,"4407444",10,"295800",10,"0",10,"4952258",10,"0",10,"365875",10,"0",10,"2164040",10,"0",10,"0",10,"299170",10,"15542331",10,"5499605",10,"3399684",10,"0",10,"0",10,"832185",10,"582529",10,"840641",10,"158292",10,"874378",10,"524629",10,"4969072",10,"2726804",10,"1933395",10,"1218038",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"14949276",10,"8609976",10,"1320680",10,"0",10,"0",10,"5018620"
"198066",10,"24113159",10,"52788508",10,"16012066",10,"19355816",10,"17420626",10,"36776442",10,"1773592",10,"23653983",10,"4897410",10,"0",10,"13854595",10,"13305562",10,"62461",10,"611494",10,"36164948",10,"0",10,"36776442",10,"331704",10,"84008",10,"697038",10,"0",10,"949878",10,"1528079",10,"3590707",10,"2872566",10,"718141",10,"3674077",10,"0",10,"0",10,"17000",10,"409655",10,"707570",10,"0",10,"2580697",10,"0",10,"3703626",10,"62196",10,"2695126",10,"0",10,"0",10,"4648",10,"13854595",10,"4508100",10,"2629234",10,"0",10,"0",10,"0",10,"0",10,"506950",10,"123285",10,"2248101",10,"1087577",10,"2794028",10,"1329856",10,"3185923",10,"400165",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"62460",10,"0",10,"13305562",10,"5570117",10,"1170559",10,"972663",10,"507425",10,"5084798"
"198109",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1735701",10,"1735701",10,"0",10,"0",10,"0",10,"0",10,"0",10,"81811",10,"3623",10,"296975",10,"72968",10,"13977",10,"0",10,"469354",10,"0",10,"0",10,"818133",10,"0",10,"46563",10,"0",10,"0",10,"0",10,"0",10,"82271",10,"648766",10,"0",10,"0",10,"44050",10,"0",10,"0",10,"95918",10,"1735701",10,"841314",10,"768219",10,"0",10,"0",10,"0",10,"0",10,"353375",10,"201288",10,"142669",10,"96726",10,"302425",10,"209131",10,"95918",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1735701",10,"1275364",10,"125027",10,"0",10,"0",10,"335310"
"198136",10,"81673026",10,"147504361",10,"13414016",10,"67679238",10,"66411107",10,"134090345",10,"9833231",10,"31710862",10,"9065902",10,"0",10,"56380110",10,"48172805",10,"0",10,"8207305",10,"125883040",10,"0",10,"134090345",10,"1601357",10,"277381",10,"8017089",10,"0",10,"10243569",10,"0",10,"20139396",10,"20139396",10,"0",10,"22754881",10,"2139157",10,"8017089",10,"0",10,"0",10,"0",10,"0",10,"7354676",10,"0",10,"2227725",10,"0",10,"10175375",10,"0",10,"0",10,"3711207",10,"56380110",10,"18920608",10,"11768618",10,"0",10,"0",10,"204765",10,"0",10,"3451760",10,"669641",10,"4183064",10,"1894928",10,"7956598",10,"4455695",10,"13456010",10,"3686947",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"48172805",10,"22475829",10,"4239207",10,"2023258",10,"0",10,"19434511"
"198215",10,"36859291",10,"87295303",10,"17254656",10,"19601785",10,"50438862",10,"70040647",10,"1656756",10,"30459835",10,"12712175",10,"0",10,"28667728",10,"23728010",10,"0",10,"4939718",10,"65100929",10,"0",10,"70040647",10,"676671",10,"205337",10,"1839600",10,"0",10,"1640146",10,"3967548",10,"8329302",10,"5607694",10,"0",10,"7196916",10,"0",10,"0",10,"0",10,"882008",10,"1839600",10,"0",10,"5541000",10,"0",10,"2733962",10,"0",10,"4036195",10,"0",10,"0",10,"6438047",10,"28667728",10,"5266716",10,"3865301",10,"0",10,"0",10,"146439",10,"21072",10,"940496",10,"579598",10,"1723852",10,"761345",10,"3737604",10,"1378668",10,"3248044",10,"768319",10,"5629560",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3035299",10,"511436",10,"23728010",10,"7885739",10,"1966345",10,"1315299",10,"85866",10,"12474761"
"198303",10,"15827396",10,"31008281",10,"6532504",10,"7612127",10,"16863650",10,"24475777",10,"2026372",10,"14264762",10,"9320758",10,"1100883",10,"12037636",10,"12768218",10,"0",10,"-730582",10,"25206359",10,"0",10,"24475777",10,"668530",10,"555925",10,"779888",10,"0",10,"632250",10,"2450273",10,"5086866",10,"5086865",10,"0",10,"3696538",10,"0",10,"0",10,"0",10,"555925",10,"779888",10,"0",10,"2202973",10,"0",10,"1302581",10,"0",10,"2929193",10,"0",10,"0",10,"570538",10,"12037636",10,"3634280",10,"2396016",10,"0",10,"0",10,"17764",10,"14165",10,"1024011",10,"492243",10,"2871822",10,"1135321",10,"2497247",10,"863304",10,"2381254",10,"191391",10,"230400",10,"0",10,"0",10,"0",10,"0",10,"0",10,"111440",10,"0",10,"12768218",10,"5092440",10,"848802",10,"1188202",10,"0",10,"5638774"
"200156",10,"24225306",10,"44064645",10,"7356852",10,"15670152",10,"21037641",10,"36707793",10,"1219419",10,"12517234",10,"1938667",10,"0",10,"15640493",10,"11799264",10,"-37738",10,"3803491",10,"32754302",10,"150000",10,"36707793",10,"803016",10,"461807",10,"121500",10,"0",10,"1429863",10,"1826160",10,"4642346",10,"3717830",10,"0",10,"4848645",10,"0",10,"0",10,"0",10,"476972",10,"66067",10,"0",10,"5565562",10,"0",10,"1723024",10,"0",10,"2960223",10,"0",10,"0",10,"0",10,"15640493",10,"5171168",10,"2869745",10,"0",10,"0",10,"0",10,"0",10,"285767",10,"126236",10,"1469575",10,"686681",10,"2247678",10,"882593",10,"2625076",10,"207128",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"11799264",10,"4772383",10,"954477",10,"1205353",10,"198477",10,"4668574"
"200217",10,"19565816",10,"64848801",10,"16873727",10,"36798251",10,"11176823",10,"47975074",10,"4727974",10,"27603241",10,"5013976",10,"6818277",10,"27330972",10,"23864083",10,"0",10,"3466889",10,"44508185",10,"0",10,"47975074",10,"1455941",10,"420797",10,"232200",10,"253336",10,"4621525",10,"0",10,"6983799",10,"0",10,"0",10,"17930336",10,"0",10,"0",10,"0",10,"0",10,"0",10,"59120",10,"3994571",10,"268317",10,"1490499",10,"0",10,"3164569",10,"0",10,"0",10,"423560",10,"27330972",10,"7605480",10,"5052086",10,"0",10,"0",10,"756693",10,"394143",10,"661027",10,"400230",10,"920103",10,"640452",10,"3345325",10,"1056127",10,"3409716",10,"668484",10,"5077237",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2088502",10,"224690",10,"23864083",10,"8436212",10,"2129149",10,"1132370",10,"679248",10,"11487104"
"200244",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1419532",10,"1436606",10,"17074",10,"0",10,"0",10,"0",10,"0",10,"65013",10,"18650",10,"8100",10,"13350",10,"21425",10,"5500",10,"132038",10,"132038",10,"0",10,"127485",10,"515417",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"27484",10,"24770",10,"0",10,"65827",10,"0",10,"0",10,"658549",10,"1419532",10,"528554",10,"426020",10,"0",10,"0",10,"0",10,"0",10,"287799",10,"143118",10,"134808",10,"94400",10,"126483",10,"0",10,"26585",10,"0",10,"0",10,"0",10,"119080",10,"0",10,"0",10,"0",10,"213297",10,"0",10,"1436606",10,"663538",10,"100677",10,"61006",10,"0",10,"611385"
"200484",10,"1358928",10,"5799888",10,"837031",10,"3991488",10,"971369",10,"4962857",10,"281194",10,"1990969",10,"384015",10,"0",10,"3517454",10,"3371424",10,"0",10,"146030",10,"4816827",10,"0",10,"4962857",10,"469998",10,"78733",10,"24320",10,"0",10,"20475",10,"454348",10,"1047874",10,"0",10,"0",10,"1952790",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"74360",10,"278086",10,"99807",10,"0",10,"766608",10,"0",10,"0",10,"345803",10,"3517454",10,"582726",10,"500977",10,"0",10,"0",10,"0",10,"0",10,"200391",10,"122055",10,"405589",10,"238766",10,"737201",10,"198660",10,"454367",10,"0",10,"464142",10,"0",10,"0",10,"0",10,"0",10,"0",10,"527008",10,"164694",10,"3371424",10,"1225152",10,"122247",10,"183832",10,"0",10,"1840193"
"200554",10,"73779",10,"12161936",10,"4747328",10,"-669490",10,"8084098",10,"7414608",10,"1403240",10,"4647444",10,"2307363",10,"0",10,"15490076",10,"15528503",10,"0",10,"-38427",10,"-631063",10,"8084098",10,"7414608",10,"594047",10,"1386213",10,"0",10,"0",10,"82015",10,"0",10,"2062275",10,"1311877",10,"346004",10,"1311877",10,"0",10,"0",10,"0",10,"11686600",10,"0",10,"0",10,"256519",10,"0",10,"13641",10,"32804",10,"346004",10,"0",10,"208274",10,"1634357",10,"15490076",10,"2152198",10,"1579833",10,"0",10,"0",10,"2421753",10,"920452",10,"592240",10,"386629",10,"2105766",10,"1034854",10,"3604365",10,"1615279",10,"1468258",10,"976219",10,"1332279",10,"40696",10,"0",10,"0",10,"217336",10,"112640",10,"1634308",10,"0",10,"15528503",10,"6666602",10,"0",10,"0",10,"12543",10,"8849358"
"200794",10,"330408",10,"854493",10,"350798",10,"166225",10,"337470",10,"503695",10,"30000",10,"375660",10,"262842",10,"0",10,"869188",10,"943022",10,"147668",10,"73834",10,"240059",10,"189802",10,"503695",10,"164230",10,"11600",10,"0",10,"0",10,"0",10,"0",10,"175830",10,"774825",10,"0",10,"774825",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"23513",10,"0",10,"0",10,"0",10,"70850",10,"869188",10,"415516",10,"277630",10,"0",10,"0",10,"0",10,"0",10,"65826",10,"0",10,"0",10,"0",10,"408971",10,"167743",10,"0",10,"0",10,"31100",10,"0",10,"0",10,"0",10,"0",10,"0",10,"21609",10,"0",10,"943022",10,"445373",10,"90383",10,"68646",10,"17772",10,"320848"
"200873",10,"73621",10,"1325981",10,"301630",10,"998351",10,"26000",10,"1024351",10,"158998",10,"1148071",10,"279375",10,"5692",10,"700372",10,"686881",10,"0",10,"13491",10,"984860",10,"26000",10,"1024351",10,"0",10,"0",10,"0",10,"0",10,"2000",10,"92569",10,"94569",10,"72569",10,"20000",10,"163400",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"239893",10,"132246",10,"3950",10,"0",10,"26629",10,"0",10,"42144",10,"92110",10,"700372",10,"207224",10,"76604",10,"0",10,"0",10,"66924",10,"27139",10,"20121",10,"12947",10,"40129",10,"29291",10,"216666",10,"89145",10,"43248",10,"29741",10,"92569",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"686881",10,"264867",10,"66155",10,"53664",10,"4665",10,"297530"
"201007",10,"25729525",10,"78671311",10,"38290382",10,"13246263",10,"27134666",10,"40380929",10,"597054",10,"44185024",10,"13983355",10,"0",10,"54409026",10,"53154949",10,"0",10,"1254077",10,"39126852",10,"0",10,"40380929",10,"644175",10,"2239329",10,"321102",10,"85923",10,"274592",10,"3551560",10,"7116681",10,"3551560",10,"0",10,"37797359",10,"0",10,"0",10,"0",10,"2452198",10,"234083",10,"45597",10,"6943293",10,"0",10,"2438791",10,"0",10,"3359624",10,"0",10,"0",10,"1138081",10,"54409026",10,"21150146",10,"12746398",10,"1400",10,"0",10,"2932835",10,"1127374",10,"3739267",10,"1669669",10,"6097945",10,"3089197",10,"12141578",10,"5504357",10,"4325966",10,"784972",10,"2617409",10,"1286451",10,"0",10,"0",10,"0",10,"0",10,"148403",10,"0",10,"53154949",10,"26208418",10,"7282238",10,"2785307",10,"1390627",10,"15488359"
"201061",10,"16320507",10,"18907467",10,"802022",10,"8538884",10,"9566561",10,"18105445",10,"313407",10,"1823280",10,"721112",10,"0",10,"5267570",10,"3864621",10,"0",10,"1402949",10,"16702496",10,"0",10,"18105445",10,"69222",10,"25029",10,"169229",10,"0",10,"233897",10,"77966",10,"575343",10,"0",10,"0",10,"2789311",10,"0",10,"0",10,"0",10,"17230",10,"0",10,"0",10,"274183",10,"0",10,"2124969",10,"0",10,"0",10,"0",10,"0",10,"61877",10,"5267570",10,"1365635",10,"1082113",10,"0",10,"0",10,"0",10,"0",10,"243333",10,"149466",10,"834495",10,"304936",10,"1418794",10,"403809",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2364",10,"0",10,"3864621",10,"1940324",10,"355257",10,"140569",10,"0",10,"1428471"
"201104",10,"36265681",10,"102286327",10,"27514910",10,"22926036",10,"51845381",10,"74771417",10,"3692645",10,"52987953",10,"19059795",10,"0",10,"72047894",10,"70051231",10,"9106352",10,"11103015",10,"63668402",10,"0",10,"74771417",10,"1298383",10,"204316",10,"2844041",10,"0",10,"828905",10,"10092147",10,"15267792",10,"0",10,"0",10,"52677877",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2984073",10,"0",10,"1715832",10,"123764",10,"12898689",10,"0",10,"0",10,"1647659",10,"72047894",10,"21854930",10,"16345440",10,"0",10,"0",10,"0",10,"0",10,"3579803",10,"1821761",10,"6572084",10,"2942205",10,"10233308",10,"3713645",10,"8628748",10,"2705876",10,"12522779",10,"0",10,"0",10,"0",10,"0",10,"0",10,"6659579",10,"1727709",10,"70051231",10,"29256636",10,"6879951",10,"2596377",10,"591980",10,"30726287"
"206154",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0"
"206215",10,"49201613",10,"67930714",10,"708265",10,"37493183",10,"29729266",10,"67222449",10,"1273000",10,"14115631",10,"2818898",10,"0",10,"21574377",10,"6884218",10,"0",10,"14690159",10,"52532290",10,"0",10,"67222449",10,"0",10,"0",10,"0",10,"0",10,"448956",10,"0",10,"448956",10,"448956",10,"0",10,"728495",10,"0",10,"0",10,"0",10,"110000",10,"0",10,"0",10,"5727808",10,"1067584",10,"12924079",10,"0",10,"240381",10,"0",10,"0",10,"776030",10,"21574377",10,"2736135",10,"1108161",10,"0",10,"0",10,"0",10,"0",10,"608693",10,"246526",10,"688576",10,"278880",10,"2150619",10,"921021",10,"251238",10,"51754",10,"448956",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"6884218",10,"2606342",10,"737195",10,"400000",10,"0",10,"3140681"
"206279",10,"4015402",10,"26619733",10,"8895721",10,"16753025",10,"970987",10,"17724012",10,"1458142",10,"9926689",10,"2535342",10,"0",10,"22827125",10,"20880178",10,"0",10,"1946947",10,"15777065",10,"0",10,"17724012",10,"538988",10,"307182",10,"220960",10,"0",10,"0",10,"335751",10,"1402881",10,"0",10,"0",10,"20396229",10,"0",10,"0",10,"0",10,"307182",10,"220960",10,"0",10,"1014707",10,"0",10,"769702",10,"0",10,"118345",10,"0",10,"0",10,"0",10,"22827125",10,"11648876",10,"6717984",10,"1310185",10,"382579",10,"0",10,"0",10,"1867821",10,"977964",10,"1110270",10,"525536",10,"3853640",10,"1694452",10,"207861",10,"2503",10,"881525",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"20880178",10,"10301018",10,"2521388",10,"590320",10,"213621",10,"7253831"
"206288",10,"7714120",10,"11113709",10,"1993627",10,"3051715",10,"6068367",10,"9120082",10,"266475",10,"1824683",10,"604536",10,"0",10,"4736281",10,"4802655",10,"3865",10,"-62509",10,"9182591",10,"0",10,"9120082",10,"0",10,"86041",10,"0",10,"0",10,"6516",10,"536481",10,"629038",10,"536481",10,"0",10,"1490318",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2703101",10,"0",10,"304075",10,"0",10,"158385",10,"0",10,"0",10,"80402",10,"4736281",10,"1561851",10,"748231",10,"0",10,"0",10,"0",10,"0",10,"1056796",10,"524138",10,"320800",10,"163473",10,"1453575",10,"553773",10,"409633",10,"73102",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4802655",10,"2062717",10,"422977",10,"313369",10,"67927",10,"1935665"
"206330",10,"424098",10,"9798114",10,"6968594",10,"1546069",10,"1283451",10,"2829520",10,"79900",10,"6104858",10,"2332540",10,"340347",10,"8362275",10,"8225370",10,"0",10,"136905",10,"2692615",10,"0",10,"2829520",10,"430997",10,"232025",10,"699506",10,"492645",10,"44391",10,"1911193",10,"3810757",10,"1911193",10,"1016432",10,"5979522",10,"0",10,"0",10,"0",10,"53417",10,"0",10,"0",10,"678404",10,"534384",10,"85634",10,"0",10,"1016432",10,"0",10,"0",10,"14482",10,"8362275",10,"2241200",10,"1821207",10,"0",10,"0",10,"0",10,"0",10,"585000",10,"315304",10,"1798000",10,"751946",10,"2178000",10,"476054",10,"1423170",10,"326459",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8225370",10,"3690970",10,"1123339",10,"524275",10,"208254",10,"2678532"
"206349",10,"25782975",10,"57936072",10,"7147482",10,"24793458",10,"25995132",10,"50788590",10,"179270",10,"29477859",10,"15136643",10,"0",10,"17921423",10,"13973749",10,"0",10,"3947674",10,"46840916",10,"0",10,"50788590",10,"571123",10,"150130",10,"886180",10,"122543",10,"426220",10,"973222",10,"3129418",10,"0",10,"0",10,"9780307",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"6761483",10,"0",10,"533075",10,"0",10,"573452",10,"0",10,"0",10,"273106",10,"17921423",10,"6342712",10,"3710410",10,"0",10,"0",10,"0",10,"0",10,"1399850",10,"614731",10,"2104187",10,"905345",10,"2112854",10,"780420",10,"565255",10,"34812",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1448891",10,"414474",10,"13973749",10,"6460192",10,"1211765",10,"2300954",10,"0",10,"4000838"
"206437",10,"5965405",10,"40625287",10,"20405491",10,"9191721",10,"11028075",10,"20219796",10,"890493",10,"14063193",10,"5252298",10,"0",10,"23904601",10,"17243493",10,"0",10,"6661108",10,"13558688",10,"0",10,"20219796",10,"594723",10,"223063",10,"1329043",10,"0",10,"258001",10,"3441124",10,"5845954",10,"3699125",10,"0",10,"12179403",10,"0",10,"0",10,"0",10,"224468",10,"0",10,"0",10,"7189404",10,"0",10,"588025",10,"0",10,"3446724",10,"0",10,"0",10,"276577",10,"23904601",10,"6824998",10,"4383548",10,"0",10,"0",10,"0",10,"0",10,"459157",10,"205870",10,"1964802",10,"1020510",10,"4644999",10,"1617992",10,"3166715",10,"674840",10,"182822",10,"178090",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"17243493",10,"8080850",10,"1736712",10,"853259",10,"396428",10,"6176244"
"206491",10,"13121622",10,"33062387",10,"15521291",10,"11847568",10,"5693528",10,"17541096",10,"125663",10,"19563910",10,"6285724",10,"0",10,"18127027",10,"17515078",10,"-475198",10,"136751",10,"17541096",10,"-136751",10,"17541096",10,"1371030",10,"12486442",10,"882536",10,"0",10,"1272506",10,"277272",10,"16289786",10,"11966729",10,"3064295",10,"2113844",10,"0",10,"0",10,"0",10,"4615941",10,"805543",10,"0",10,"6732564",10,"0",10,"436307",10,"0",10,"3064295",10,"0",10,"0",10,"358533",10,"18127027",10,"3262933",10,"2981421",10,"0",10,"0",10,"0",10,"0",10,"696340",10,"351965",10,"2076386",10,"1112196",10,"5320381",10,"3142472",10,"3943686",10,"628458",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2215352",10,"0",10,"17515078",10,"8216512",10,"1774321",10,"1016558",10,"0",10,"6507687"
"206507",10,"18452723",10,"50448393",10,"16953285",10,"9128010",10,"24367098",10,"33495108",10,"2531920",10,"20180122",10,"10211062",10,"0",10,"19484536",10,"20173354",10,"0",10,"-688818",10,"34183926",10,"0",10,"33495108",10,"712978",10,"543114",10,"2249143",10,"0",10,"1543390",10,"3465411",10,"8514036",10,"0",10,"0",10,"10151376",10,"0",10,"0",10,"0",10,"1256092",10,"636969",10,"0",10,"2692406",10,"0",10,"228646",10,"346872",10,"3690830",10,"0",10,"0",10,"481345",10,"19484536",10,"9450108",10,"4478965",10,"0",10,"0",10,"0",10,"0",10,"1194448",10,"578998",10,"3266770",10,"1394150",10,"4211765",10,"1719039",10,"2050263",10,"200092",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"20173354",10,"8371244",10,"1625337",10,"1231180",10,"599137",10,"8346456"
"206516",10,"501913",10,"5007219",10,"397253",10,"516880",10,"4093086",10,"4609966",10,"66620",10,"831188",10,"392336",10,"0",10,"2422094",10,"1587959",10,"0",10,"834135",10,"3775831",10,"0",10,"4609966",10,"0",10,"0",10,"0",10,"0",10,"44912",10,"0",10,"44912",10,"52706",10,"0",10,"372313",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1933806",10,"0",10,"21474",10,"78775",10,"0",10,"0",10,"0",10,"15726",10,"2422094",10,"385464",10,"309458",10,"0",10,"0",10,"2688",10,"0",10,"123338",10,"88264",10,"25586",10,"16182",10,"696629",10,"272020",10,"147754",10,"59956",10,"97618",10,"0",10,"0",10,"0",10,"0",10,"0",10,"108882",10,"36141",10,"1587959",10,"782021",10,"160996",10,"51376",10,"6020",10,"587546"
