unitid,"xf2a01",f2a01,"xf2a02",f2a02,"xf2a03",f2a03,"xf2a04",f2a04,"xf2a05",f2a05,"xf2a06",f2a06,"xf2a11",f2a11,"xf2a12",f2a12,"xf2a13",f2a13,"xf2a14",f2a14,"xf2b01",f2b01,"xf2b02",f2b02,"xf2b03",f2b03,"xf2b04",f2b04,"xf2b05",f2b05,"xf2b06",f2b06,"xf2b07",f2b07,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c03",f2c03,"xf2c04",f2c04,"xf2c05",f2c05,"xf2c06",f2c06,"xf2c07",f2c07,"xf2c08",f2c08,"xf2c09",f2c09,"xf2d01",f2d01,"xf2d02",f2d02,"xf2d03",f2d03,"xf2d04",f2d04,"xf2d05",f2d05,"xf2d06",f2d06,"xf2d07",f2d07,"xf2d08",f2d08,"xf2d09",f2d09,"xf2d10",f2d10,"xf2d11",f2d11,"xf2d12",f2d12,"xf2d13",f2d13,"xf2d14",f2d14,"xf2d15",f2d15,"xf2d16",f2d16,"xf2e011",f2e011,"xf2e012",f2e012,"xf2e013",f2e013,"xf2e014",f2e014,"xf2e015",f2e015,"xf2e016",f2e016,"xf2e017",f2e017,"xf2e021",f2e021,"xf2e022",f2e022,"xf2e023",f2e023,"xf2e024",f2e024,"xf2e025",f2e025,"xf2e026",f2e026,"xf2e027",f2e027,"xf2e031",f2e031,"xf2e032",f2e032,"xf2e033",f2e033,"xf2e034",f2e034,"xf2e035",f2e035,"xf2e036",f2e036,"xf2e037",f2e037,"xf2e041",f2e041,"xf2e042",f2e042,"xf2e043",f2e043,"xf2e044",f2e044,"xf2e045",f2e045,"xf2e046",f2e046,"xf2e047",f2e047,"xf2e051",f2e051,"xf2e052",f2e052,"xf2e053",f2e053,"xf2e054",f2e054,"xf2e055",f2e055,"xf2e056",f2e056,"xf2e057",f2e057,"xf2e061",f2e061,"xf2e062",f2e062,"xf2e063",f2e063,"xf2e064",f2e064,"xf2e065",f2e065,"xf2e066",f2e066,"xf2e067",f2e067,"xf2e071",f2e071,"xf2e072",f2e072,"xf2e073",f2e073,"xf2e074",f2e074,"xf2e075",f2e075,"xf2e076",f2e076,"xf2e077",f2e077,"xf2e081",f2e081,"xf2e082",f2e082,"xf2e083",f2e083,"xf2e084",f2e084,"xf2e085",f2e085,"xf2e086",f2e086,"xf2e087",f2e087,"xf2e091",f2e091,"xf2e092",f2e092,"xf2e093",f2e093,"xf2e094",f2e094,"xf2e095",f2e095,"xf2e096",f2e096,"xf2e097",f2e097,"xf2e101",f2e101,"xf2e102",f2e102,"xf2e103",f2e103,"xf2e104",f2e104,"xf2e105",f2e105,"xf2e106",f2e106,"xf2e107",f2e107,"xf2e111",f2e111,"xf2e112",f2e112,"xf2e113",f2e113,"xf2e114",f2e114,"xf2e115",f2e115,"xf2e116",f2e116,"xf2e117",f2e117,"xf2e121",f2e121,"xf2e122",f2e122,"xf2e123",f2e123,"xf2e124",f2e124,"xf2e125",f2e125,"xf2e126",f2e126,"xf2e127",f2e127,"xf2e131",f2e131,"xf2e132",f2e132,"xf2e133",f2e133,"xf2e134",f2e134,"xf2e135",f2e135,"xf2e136",f2e136,"xf2e137",f2e137
"243823",10,"4167971",10,"17959785",10,"1627034",10,"16120228",10,"212523",10,"16332751",10,"1294500",10,"17671452",10,"9248120",10,"0",10,"17578816",10,"17400262",10,"-157447",10,"21107",10,"16311644",10,"0",10,"16332751",10,"11950",10,"99078",10,"125000",10,"0",10,"0",10,"250226",10,"486254",10,"250226",10,"0",10,"13816259",13,"0",13,"0",13,"0",10,"111028",10,"125000",10,"0",10,"137188",10,"0",10,"195435",10,"1146115",10,"1963909",10,"0",10,"0",10,"83882",10,"17578816",10,"8301406",10,"4099003",13,"0",13,"0",13,"0",13,"0",13,"0",10,"604406",10,"321718",13,"0",13,"0",13,"0",13,"0",13,"0",10,"106342",10,"9374",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1077476",10,"343785",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1614359",10,"848983",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3508356",10,"2371106",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2127497",10,"97197",13,"0",13,"0",13,"0",13,"0",13,"0",10,"60420",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"17400262",10,"8091166",10,"1165971",13,"0",10,"1246184",10,"274",10,"6896667"
"244233",10,"160402",10,"8498040",10,"2615108",10,"5725731",10,"157201",10,"5882932",10,"0",10,"0",10,"4562153",10,"0",10,"10723735",10,"9491807",10,"0",10,"1231928",10,"4651004",10,"0",10,"5882932",10,"2769191",10,"152374",10,"196341",10,"0",10,"1500",10,"0",10,"3119406",10,"0",10,"0",10,"6363886",10,"0",10,"0",10,"0",10,"2921565",10,"196341",10,"0",10,"14954",10,"1500",10,"126201",10,"263781",10,"835507",10,"0",10,"0",10,"0",10,"10723735",10,"3368252",10,"1775573",10,"312287",10,"0",10,"197224",10,"0",10,"1083168",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"191710",10,"111707",10,"11593",10,"0",10,"35806",10,"0",10,"32604",10,"3084374",10,"1155691",10,"238103",10,"0",10,"0",10,"0",10,"1690580",10,"2147059",10,"721982",10,"72699",10,"0",10,"115388",10,"5916",10,"1231074",10,"700412",10,"0",10,"0",10,"0",10,"0",10,"0",10,"700412",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"9491807",10,"3764953",10,"634682",13,"0",10,"348418",10,"5916",10,"4737838"
"244464",10,"28340",10,"241851",10,"150920",10,"73051",10,"17880",10,"90931",10,"0",10,"0",10,"274747",10,"0",10,"372457",10,"354568",10,"0",10,"17889",10,"73042",10,"0",10,"90931",10,"16926",10,"13436",10,"4500",10,"0",10,"0",10,"0",10,"34862",10,"3045",10,"10705",10,"159747",10,"0",10,"0",10,"0",10,"34008",10,"4500",10,"0",10,"125474",10,"0",10,"636",10,"0",10,"4360",10,"0",10,"0",10,"43732",10,"372457",10,"22671",10,"22671",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"162254",10,"55146",13,"0",13,"0",13,"0",13,"0",13,"0",10,"10877",10,"4293",13,"0",13,"0",13,"0",13,"0",13,"0",10,"128952",10,"67467",13,"0",13,"0",13,"0",13,"0",13,"0",10,"10700",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"19114",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"354568",10,"149577",10,"13129",13,"0",10,"10835",10,"1094",10,"179933"
"245245",10,"618551",10,"9119566",10,"5127048",10,"3788269",10,"204249",10,"3992518",10,"642168",10,"5507500",10,"3521451",10,"0",10,"8991971",10,"7903857",10,"-52468",10,"1035646",10,"2956872",10,"0",10,"3992518",10,"2940941",10,"181771",10,"2557696",10,"0",10,"30733",10,"48105",10,"5759246",10,"132299",13,"0",10,"8664887",10,"0",10,"0",10,"0",10,"33624",10,"0",10,"0",10,"0",10,"0",10,"61648",13,"0",10,"47451",10,"0",10,"0",10,"184361",10,"8991971",10,"2443958",10,"1962756",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1103410",10,"513635",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1583398",10,"937122",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2654664",10,"632002",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1998",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"116429",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"7903857",10,"4045515",10,"789809",13,"0",10,"470284",10,"116821",10,"2481428"
"245652",10,"18752554",10,"39696609",10,"11366649",10,"16210071",10,"12119889",10,"28329960",10,"1908875",10,"18689700",10,"2807534",13,"0",10,"11777181",10,"15332481",10,"2356",10,"-3552944",10,"31882904",10,"0",10,"28329960",10,"306031",10,"284811",10,"111887",13,"0",10,"25895",10,"4135392",10,"4864016",10,"4683998",13,"0",10,"8302812",13,"0",13,"0",13,"0",10,"590842",10,"111887",13,"0",10,"1220493",13,"0",10,"-2114313",13,"0",10,"3202649",13,"0",13,"0",10,"462811",10,"11777181",10,"5563382",10,"3711271",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"946227",10,"479474",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2014590",10,"893994",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3411958",10,"1533561",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2921319",10,"162759",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"475005",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"15332481",10,"6781059",10,"2276716",13,"0",10,"706435",10,"349393",10,"5218878"
"245731",13,"0",10,"658344",10,"271582",10,"386762",13,"0",10,"386762",10,"100000",10,"500000",10,"66170",13,"0",10,"444320",10,"442071",10,"0",10,"2249",10,"384513",10,"0",10,"386762",10,"73150",10,"20619",13,"0",13,"0",13,"0",10,"229337",10,"323106",10,"93933",13,"0",10,"2667",13,"0",13,"0",13,"0",10,"78853",13,"0",13,"0",10,"291253",13,"0",10,"71097",13,"0",13,"0",13,"0",13,"0",10,"450",10,"444320",10,"75679",10,"40151",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"6097",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"30628",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"39583",10,"7086",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"287392",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2692",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"442071",10,"47237",10,"8825",13,"0",10,"17892",10,"31988",10,"336129"
"245777",13,"0",10,"684800",10,"21000",10,"663800",13,"0",10,"663800",13,"0",10,"555457",10,"91999",13,"0",10,"759827",10,"746642",10,"0",10,"13185",10,"650615",10,"0",10,"663800",10,"65512",10,"20771",13,"0",13,"0",13,"0",10,"444257",10,"530540",10,"271879",13,"0",10,"59621",13,"0",13,"0",13,"0",10,"74887",13,"0",13,"0",10,"621945",13,"0",10,"2486",13,"0",13,"0",13,"0",13,"0",10,"888",10,"759827",10,"297258",10,"125278",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"63586",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"75283",10,"13920",13,"0",13,"0",13,"0",13,"0",13,"0",10,"303298",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"7217",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"746642",10,"139198",10,"106946",13,"0",10,"13879",13,"0",10,"486619"
"245953",10,"1594161",10,"15273393",10,"17135554",10,"-4842814",10,"2980653",10,"-1862161",10,"895457",10,"8118603",10,"1364639",10,"0",10,"5155408",10,"6462328",10,"947194",10,"-359726",10,"-1502435",10,"0",10,"-1862161",10,"661965",10,"57938",10,"67742",10,"0",10,"365750",10,"598698",10,"1752093",10,"1038654",10,"0",10,"3157276",10,"46153",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1113435",10,"0",10,"9981",10,"0",10,"628761",10,"0",10,"0",10,"199802",10,"5155408",10,"1865633",10,"750275",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"21320",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"408623",10,"160000",13,"0",13,"0",13,"0",13,"0",13,"0",10,"451824",10,"110000",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1264872",10,"800450",13,"0",13,"0",13,"0",13,"0",13,"0",10,"515356",10,"100000",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1934700",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"6462328",10,"1920725",10,"135000",13,"0",10,"220584",10,"1391215",10,"2794804"
"246789",10,"3024781",10,"10821311",10,"85108",10,"7736203",10,"3000000",10,"10736203",10,"4042329",10,"2898207",10,"1765832",13,"0",10,"4537304",10,"1902496",10,"0",10,"2634808",10,"8101394",10,"1",10,"10736203",13,"0",13,"0",13,"0",13,"0",10,"24000",13,"0",10,"24000",10,"24000",13,"0",10,"796314",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"74137",10,"3136729",10,"2370",13,"0",10,"527754",13,"0",13,"0",10,"0",10,"4537304",10,"415788",10,"398740",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"140670",10,"99480",13,"0",13,"0",13,"0",13,"0",13,"0",10,"72177",10,"69000",13,"0",13,"0",13,"0",13,"0",13,"0",10,"565190",10,"219439",13,"0",13,"0",13,"0",13,"0",13,"0",10,"509241",10,"81473",13,"0",13,"0",13,"0",13,"0",13,"0",10,"24000",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"175430",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1902496",10,"868132",10,"109459",13,"0",10,"115556",13,"0",10,"809349"
"247162",10,"0",10,"165192",10,"48578",10,"99210",10,"17404",10,"116614",13,"0",13,"0",10,"75186",10,"0",10,"635177",10,"644511",10,"18668",10,"9334",10,"128948",10,"-21668",10,"116614",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"410365",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",10,"220391",13,"0",10,"692",10,"2401",13,"0",13,"0",10,"1328",10,"0",10,"635177",10,"140488",10,"117302",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"103649",10,"74873",13,"0",13,"0",13,"0",13,"0",13,"0",10,"57082",10,"37865",13,"0",13,"0",13,"0",13,"0",13,"0",10,"158593",10,"105762",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"50760",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"133939",10,"57928",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"644511",10,"393730",10,"34047",13,"0",10,"21907",13,"0",10,"194827"
"247649",10,"9842308",10,"28272741",10,"8686651",10,"15855583",10,"3730507",10,"19586090",10,"205600",10,"15684570",10,"4962481",10,"0",10,"16402277",10,"16432725",10,"0",10,"-30448",10,"19330716",10,"285822",10,"19586090",10,"105390",10,"88000",10,"307544",10,"0",10,"34000",10,"841500",10,"1376434",10,"1376434",10,"0",10,"10994083",10,"0",10,"0",10,"0",10,"816470",10,"0",10,"0",10,"550784",10,"0",10,"-295119",10,"225630",10,"2733995",10,"0",10,"0",10,"1376434",10,"16402277",10,"6532682",10,"4571869",10,"1004931",13,"0",13,"0",13,"0",10,"955882",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"331714",10,"231426",10,"51313",13,"0",13,"0",13,"0",10,"48975",10,"894174",10,"530787",10,"117817",13,"0",13,"0",13,"0",10,"245570",10,"4485351",10,"1586574",10,"352440",10,"313239",10,"995942",10,"332665",10,"904491",10,"3252034",10,"1106739",10,"315811",10,"404169",13,"0",13,"0",10,"1425315",10,"936770",13,"0",13,"0",13,"0",13,"0",13,"0",10,"936770",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",10,"-717408",13,"0",13,"0",10,"717408",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"16432725",10,"8027395",10,"1842312",13,"0",10,"995942",10,"332665",10,"5234411"
"247764",10,"0",10,"12722665",10,"6719314",10,"6003351",10,"0",10,"6003351",10,"544000",10,"831377",10,"3607141",10,"0",10,"14845862",10,"23904300",10,"0",10,"-9058438",10,"-11418838",10,"26480627",10,"6003351",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"12276931",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"343817",10,"2154058",10,"0",10,"0",10,"0",10,"71056",10,"14845862",10,"7000000",10,"5000000",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"100000",10,"100000",13,"0",13,"0",13,"0",13,"0",13,"0",10,"100000",10,"100000",13,"0",13,"0",13,"0",13,"0",13,"0",10,"11400000",10,"6000000",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5304300",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"23904300",10,"11200000",10,"0",13,"0",10,"543111",10,"20775",10,"12140414"
"247773",13,"0",10,"743481",10,"52572",10,"675909",10,"15000",10,"690909",10,"198000",10,"593061",10,"111773",13,"0",10,"494915",10,"543380",10,"-4863",10,"-53328",10,"744237",10,"0",10,"690909",10,"29000",10,"15612",13,"0",13,"0",13,"0",10,"230515",10,"275127",10,"164075",13,"0",10,"148578",13,"0",13,"0",13,"0",10,"36110",13,"0",13,"0",10,"306854",13,"0",10,"2930",13,"0",13,"0",13,"0",13,"0",10,"443",10,"494915",10,"235261",10,"201145",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4312",10,"101",13,"0",13,"0",13,"0",13,"0",13,"0",10,"60831",10,"22194",13,"0",13,"0",13,"0",13,"0",13,"0",10,"119669",10,"56389",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"123307",10,"2876",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"543380",10,"282705",10,"36637",13,"0",10,"30262",13,"0",10,"193776"
"247825",10,"3303160",10,"5039032",10,"141698",10,"3705661",10,"1191673",10,"4897334",10,"0",10,"879240",10,"372100",10,"0",10,"3641568",10,"767034",10,"-60225",10,"2814309",10,"2083025",10,"0",10,"4897334",10,"16288",10,"9242",10,"0",10,"0",10,"20885",10,"0",10,"46415",10,"0",10,"0",10,"118516",10,"0",10,"0",10,"0",10,"25530",10,"0",10,"0",10,"3792195",10,"0",10,"-369017",10,"34436",10,"21640",10,"0",10,"0",10,"18268",10,"3641568",10,"247072",10,"198888",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4758",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"11581",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"66933",10,"46007",13,"0",13,"0",13,"0",13,"0",13,"0",10,"29447",10,"27084",13,"0",13,"0",13,"0",13,"0",13,"0",10,"329758",10,"192396",13,"0",13,"0",13,"0",13,"0",13,"0",10,"21925",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"55560",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"767034",10,"464375",10,"38527",13,"0",10,"24565",10,"0",10,"239567"
"247922",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"50256",10,"0",10,"-50256",10,"0",10,"50256",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"50256",10,"45581",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"50256",10,"45581",10,"0",13,"0",10,"0",10,"0",10,"4675"
"249779",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1334749",10,"1318684",10,"-16065",10,"0",10,"0",10,"0",10,"0",10,"151439",10,"100526",10,"25510",13,"0",13,"0",13,"0",10,"277475",10,"15000",13,"0",10,"1054472",13,"0",13,"0",13,"0",10,"251965",10,"25510",13,"0",13,"0",13,"0",13,"0",10,"2802",13,"0",13,"0",13,"0",10,"0",10,"1334749",10,"410770",10,"331999",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"252083",10,"205762",13,"0",13,"0",13,"0",13,"0",13,"0",10,"110094",10,"77517",13,"0",13,"0",13,"0",13,"0",13,"0",10,"139835",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"405902",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1318684",10,"615278",10,"125503",13,"0",13,"0",13,"0",10,"577903"
"260947",13,"0",10,"1190935",10,"584827",10,"562773",10,"43335",10,"606108",10,"95000",10,"598580",10,"461313",13,"0",10,"619808",10,"601066",10,"0",10,"18742",10,"587366",10,"0",10,"606108",10,"44884",10,"6351",13,"0",13,"0",13,"0",13,"0",10,"51235",10,"20361",13,"0",10,"274388",13,"0",13,"0",13,"0",10,"6706",13,"0",13,"0",10,"50413",13,"0",10,"6685",13,"0",10,"64086",13,"0",13,"0",10,"217530",10,"619808",10,"27545",10,"26947",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"28213",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"94580",10,"77709",13,"0",13,"0",13,"0",13,"0",13,"0",10,"63984",10,"31738",13,"0",13,"0",13,"0",13,"0",13,"0",10,"343993",10,"122921",13,"0",13,"0",13,"0",13,"0",13,"0",10,"42446",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"305",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"601066",10,"259315",10,"31938",13,"0",10,"54839",10,"55220",10,"199754"
