unitid,calsys,crsloc1,crsloc2,crsloc3,crsloc4,crsloc5,crsloc6,facloc1,facloc2,facloc3,facloc4,facloc5,facloc6,facloc7,facloc8,facloc9,facloc10,mili,mil1insl,mil2insl,admreq1,admreq2,admreq3,admreq4,admreq5,admreq6,admreq7,admreq8,admreq9,admreq10,admreq11,admreq12,admreq13,yrscoll,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10,mode11,mode12,mode13,mode14,stusrv1,stusrv2,stusrv3,stusrv4,stusrv5,stusrv6,stusrv7,stusrv8,stusrv9,libfac,libshar1,libshar2,libshar3
"189839","1","1","-5","-5","1","-5","-5","1","-5","1","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","1","-5","1","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"189848","1","1","-5","1","1","-5","-5","1","1","1","-5","1","1","-5","1","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"189857","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","-5","1","-5","-5","-5","-5","-5","-5","-5","1","-2","-2","-2"
"189884","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","4","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-2","-2","-2"
"189909","5","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","-5","-5","1","-5","-5","1","-5","1","1","-5","-5","1","-2","-5","1","-5","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-5","1","-5","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"189918","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","1","-5","1","-5","1","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"189927","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","-5","-5","-5","-5","1","-5","-5","-5","1","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","-5","-5","-5","1","-2","-2","-2"
"189945","-1","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","1","1","-5","1","-5","-5","-5","-5","-5","3","-2","-2","-2"
"189954","6","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-5","1","-5","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"189981","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","4","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","-5","-5","-5","-5","1","-5","-5","1","-2","-2","-2"
"189990","5","1","1","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","3","-2","-2","-2"
"190008","5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","1","1","-5","-5","1","-2","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","1","-5","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"190035","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"190044","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","-5","-5","1","-5","-5","-2","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"190053","1","1","-5","-5","1","-5","-5","1","-5","-5","1","-5","1","-5","-5","1","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","1","-5","-2","-5","1","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"190071","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","1","-5","-5","-5","-5","-5","1","-5","1","-2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","-5","1","-5","-5","-5","-5","-5","-5","-5","1","-2","-2","-2"
"190080","4","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","4","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"190099","1","1","1","1","1","-5","-5","1","-5","-5","-5","-5","1","-5","1","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","1","-2","-5","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"190114","3","1","-5","1","-5","-5","-5","1","-5","-5","-5","1","-5","-5","-5","-5","-5","2","-2","-2","-5","-5","-5","1","-5","-5","1","-5","1","-5","-5","-5","1","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"190150","1","1","1","1","1","-5","-5","1","-5","-5","-5","1","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"190169","1","1","-5","-5","1","-5","-5","1","1","1","-5","-5","1","-5","1","-5","-5","2","-2","-2","-5","1","1","1","-5","-5","1","-5","1","-5","1","1","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"190187","5","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-5","1","1","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"190239","6","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","1","-5","-5","1","-5","1","1","-5","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-5","1","1","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"190248","1","1","1","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"190293","6","1","-5","-5","-2","-2","-2","1","-5","1","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","1","1","-5","-5","1","-5","1","1","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-5","1","-5","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"190309","6","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-5","-5","-5","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"190318","6","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-5","-5","-5","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"190372","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","1","1","-5","-5","-5","-5","1","-5","1","-2","-5","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"190381","5","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","-5","-5","1","-5","1","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"190415","1","1","1","1","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"190424","2","1","-5","-5","-5","-5","-5","1","-5","-5","-5","1","-5","-5","-5","-5","-5","2","-2","-2","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","4","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","-5","1","-5","-5","1","-2","-2","-2"
"190433","1","1","1","-5","1","1","-5","1","-5","-5","-5","-5","-5","-5","1","1","-5","2","-2","-2","-5","1","1","1","1","1","-5","1","1","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"190442","1","1","-5","1","1","-5","-5","1","-5","1","1","1","1","-5","1","1","1","2","-2","-2","-5","1","1","-5","-5","-5","-5","-5","1","-5","1","-5","-5","-2","1","1","1","-5","1","-5","-5","1","1","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"190451","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","-5","-5","1","-5","1","-2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","-5","1","1","-5","-5","-5","1","-5","-5","1","-2","-2","-2"
"190503","6","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","1","-5","-5","-5","1","-5","1","-2","1","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"190512","1","1","-5","-5","1","-5","-5","1","-5","1","-5","-5","1","-5","1","-5","-5","2","-2","-2","-5","1","1","-5","1","-5","-5","-5","1","-5","1","-5","1","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"190521","1","1","-5","1","1","-5","-5","1","-5","1","-5","1","1","-5","1","1","1","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-5","-2","1","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"190530","1","1","-5","-5","1","-5","-5","1","1","-5","-5","1","1","1","-5","-5","1","2","-2","-2","-5","1","1","1","1","-5","-5","-5","-5","-5","1","1","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"190549","1","1","-5","1","1","-5","-5","1","-5","-5","-5","1","1","-5","-5","-5","1","2","-2","-2","-5","1","1","1","1","-5","-5","-5","-5","-5","1","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"190558","1","1","-5","1","1","-5","-5","1","-5","1","1","-5","1","-5","1","1","-5","2","-2","-2","-5","1","1","1","1","-5","-5","-5","-5","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"190567","1","1","-5","-5","1","-5","-5","1","-5","1","-5","1","1","-5","-5","-5","1","2","-2","-2","-5","1","1","1","1","1","-5","-5","-5","-5","1","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"190576","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","1","1","-5","-5","-5","1","2","-2","-2","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","4","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","-5","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"190585","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-5","-2","-5","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"190594","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","1","-5","-5","-5","-5","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"190600","1","1","1","-5","1","-5","-5","1","1","-5","1","-5","1","-5","-5","-5","-5","1","1","-5","-5","1","1","1","1","-5","-5","-5","-5","-5","1","-5","1","-2","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"190619","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","1","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-5","-2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"190628","1","1","-5","-5","1","-5","-5","1","1","-5","-5","-5","1","1","-5","-5","1","2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-5","-2","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"190637","1","1","-5","1","1","-5","-5","1","-5","1","1","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","-5","-5","-5","-5","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"190646","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","-5","-5","-5","-5","-5","1","-5","-5","-2","1","1","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","-5","-5","1","1","-5","1","-2","-2","-2"
"190655","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","1","-5","-5","1","2","-2","-2","-5","1","1","1","1","-5","-5","-5","-5","-5","1","1","-5","-2","-5","1","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"190664","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","1","1","-5","-5","-5","1","2","-2","-2","-5","1","1","1","1","-5","-5","-5","-5","-5","1","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"190673","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-5","-2","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"190682","1","1","-5","-5","-5","-5","-5","1","1","1","1","1","-5","-5","-5","-5","-5","2","-2","-2","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","4","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"190691","1","1","-5","-5","1","-5","-5","1","-5","1","-5","-5","1","-5","1","1","-5","2","-2","-2","-5","1","1","1","1","-5","-5","-5","-5","-5","1","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"190707","6","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","-5","-5","-5","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","1","-2","-2","-2"
"190716","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","1","1","-5","-5","-5","1","2","-2","-2","-5","1","1","1","1","1","1","-5","-5","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"190725","1","1","-5","-5","1","-5","-5","1","1","-5","-5","1","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"190734","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","1","-5","1","-5","-5","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","-5","-5","-5","-5","1","-2","-2","-2"
"190761","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","-5","-5","-5","-5","-5","1","-5","1","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","-5","1","-5","-5","1","-2","-2","-2"
"190770","1","1","1","1","1","-5","-5","1","-5","-5","-5","1","1","-5","1","-5","1","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"190789","6","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","1","-5","-5","1","1","1","1","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","1","1","1","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"190798","5","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","1","-5","-5","1","1","1","1","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","1","1","1","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"190804","7","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","1","-5","-5","1","1","1","1","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","1","1","1","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"190840","1","1","-5","1","1","-5","-5","1","1","-5","-5","1","1","-5","-5","-5","1","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-5","-2","1","1","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"190901","1","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","-5","-5","1","-5","-5","1","-5","-5","1","-5","-5","1","-2","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2"
"190910","3","1","-5","-5","-5","-5","-5","1","-5","-5","-5","1","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","-2","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"174321","6","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-5","1","-5","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"174330","3","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-5","1","1","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"174349","1","1","1","1","1","1","1","1","-5","-5","-5","1","1","-5","-5","-5","1","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","1","-5","1","1","-5","-2","1","1","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"174358","1","1","1","1","1","-5","-5","1","-5","-5","-5","1","1","-5","1","-5","1","2","-2","-2","-5","1","1","1","1","1","1","-5","1","1","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"174376","1","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","1","-5","1","1","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2"
"174385","2","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","-5","-5","1","-5","-5","1","-2","-2","-2"
"174394","2","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","1","1","1","-5","-5","-5","-5","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-5","1","-5","-5","-5","-5","1","1","-5","1","1","-5","-5","-5","-5","-5","1","-2","-2","-2"
"174400","6","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","1","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","1","-5","-5","-5","-5","-5","3","-2","-2","-2"
