unitid,"xf2a01",f2a01,"xf2a02",f2a02,"xf2a03",f2a03,"xf2a03a",f2a03a,"xf2a04",f2a04,"xf2a05",f2a05,"xf2a05a",f2a05a,"xf2a05b",f2a05b,"xf2a06",f2a06,"xf2a11",f2a11,"xf2a12",f2a12,"xf2a13",f2a13,"xf2a14",f2a14,"xf2a15",f2a15,"xf2a16",f2a16,"xf2a17",f2a17,"xf2a18",f2a18,"xf2a19",f2a19,f2a20,"xf2a20","xf2b01",f2b01,"xf2b02",f2b02,"xf2b03",f2b03,"xf2b04",f2b04,"xf2b05",f2b05,"xf2b06",f2b06,"xf2b07",f2b07,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c03",f2c03,"xf2c04",f2c04,"xf2c05",f2c05,"xf2c06",f2c06,"xf2c07",f2c07,"xf2c08",f2c08,"xf2c09",f2c09,"xf2d01",f2d01,"xf2d012",f2d012,"xf2d013",f2d013,"xf2d014",f2d014,"xf2d02",f2d02,"xf2d022",f2d022,"xf2d023",f2d023,"xf2d024",f2d024,"xf2d03",f2d03,"xf2d032",f2d032,"xf2d033",f2d033,"xf2d034",f2d034,"xf2d04",f2d04,"xf2d042",f2d042,"xf2d043",f2d043,"xf2d044",f2d044,"xf2d05",f2d05,"xf2d052",f2d052,"xf2d053",f2d053,"xf2d054",f2d054,"xf2d06",f2d06,"xf2d062",f2d062,"xf2d063",f2d063,"xf2d064",f2d064,"xf2d07",f2d07,"xf2d072",f2d072,"xf2d073",f2d073,"xf2d074",f2d074,"xf2d08",f2d08,"xf2d082",f2d082,"xf2d083",f2d083,"xf2d084",f2d084,"xf2d08a",f2d08a,"xf2d082a",f2d082a,"xf2d083a",f2d083a,"xf2d084a",f2d084a,"xf2d08b",f2d08b,"xf2d082b",f2d082b,"xf2d083b",f2d083b,"xf2d084b",f2d084b,"xf2d09",f2d09,"xf2d092",f2d092,"xf2d093",f2d093,"xf2d094",f2d094,"xf2d10",f2d10,"xf2d102",f2d102,"xf2d103",f2d103,"xf2d104",f2d104,"xf2d11",f2d11,"xf2d112",f2d112,"xf2d12",f2d12,"xf2d122",f2d122,"xf2d13",f2d13,"xf2d132",f2d132,"xf2d14",f2d14,"xf2d142",f2d142,"xf2d143",f2d143,"xf2d144",f2d144,"xf2d15",f2d15,"xf2d152",f2d152,"xf2d153",f2d153,"xf2d154",f2d154,"xf2d16",f2d16,"xf2d162",f2d162,"xf2d163",f2d163,"xf2d164",f2d164,"xf2d172",f2d172,"xf2d173",f2d173,"xf2d182",f2d182,"xf2d183",f2d183,"xf2d184",f2d184,"xf2e011",f2e011,"xf2e012",f2e012,"xf2e013",f2e013,"xf2e014",f2e014,"xf2e015",f2e015,"xf2e016",f2e016,"xf2e017",f2e017,"xf2e021",f2e021,"xf2e022",f2e022,"xf2e023",f2e023,"xf2e024",f2e024,"xf2e025",f2e025,"xf2e026",f2e026,"xf2e027",f2e027,"xf2e031",f2e031,"xf2e032",f2e032,"xf2e033",f2e033,"xf2e034",f2e034,"xf2e035",f2e035,"xf2e036",f2e036,"xf2e037",f2e037,"xf2e041",f2e041,"xf2e042",f2e042,"xf2e043",f2e043,"xf2e044",f2e044,"xf2e045",f2e045,"xf2e046",f2e046,"xf2e047",f2e047,"xf2e051",f2e051,"xf2e052",f2e052,"xf2e053",f2e053,"xf2e054",f2e054,"xf2e055",f2e055,"xf2e056",f2e056,"xf2e057",f2e057,"xf2e061",f2e061,"xf2e062",f2e062,"xf2e063",f2e063,"xf2e064",f2e064,"xf2e065",f2e065,"xf2e066",f2e066,"xf2e067",f2e067,"xf2e071",f2e071,"xf2e072",f2e072,"xf2e073",f2e073,"xf2e074",f2e074,"xf2e075",f2e075,"xf2e076",f2e076,"xf2e077",f2e077,"xf2e081",f2e081,"xf2e082",f2e082,"xf2e083",f2e083,"xf2e084",f2e084,"xf2e085",f2e085,"xf2e086",f2e086,"xf2e087",f2e087,"xf2e091",f2e091,"xf2e092",f2e092,"xf2e093",f2e093,"xf2e094",f2e094,"xf2e095",f2e095,"xf2e096",f2e096,"xf2e097",f2e097,"xf2e101",f2e101,"xf2e102",f2e102,"xf2e103",f2e103,"xf2e104",f2e104,"xf2e105",f2e105,"xf2e106",f2e106,"xf2e107",f2e107,"xf2e111",f2e111,"xf2e112",f2e112,"xf2e113",f2e113,"xf2e114",f2e114,"xf2e115",f2e115,"xf2e116",f2e116,"xf2e117",f2e117,"xf2e121",f2e121,"xf2e122",f2e122,"xf2e123",f2e123,"xf2e124",f2e124,"xf2e125",f2e125,"xf2e126",f2e126,"xf2e127",f2e127,"xf2e131",f2e131,"xf2e132",f2e132,"xf2e133",f2e133,"xf2e134",f2e134,"xf2e135",f2e135,"xf2e136",f2e136,"xf2e137",f2e137,"xf2h01",f2h01,"xf2h02",f2h02,f2fha
"440138",10,"31834705",10,"98248968",10,"50081190",30,"",10,"18760463",10,"29407315",10,"23639984",30,"",10,"48167778",10,"1047631",10,"64525619",10,"20496294",13,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"76491099",10,"79185466",10,"423290",10,"-2271077",10,"50438855",10,"0",10,"48167778",10,"869398",10,"2236191",10,"271985",10,"50950",10,"565314",10,"3810851",10,"7804689",10,"3810851",10,"0",10,"57476316",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"2643002",30,"",30,"",30,"",10,"183753",30,"",30,"",30,"",10,"8732",30,"",30,"",30,"",10,"11565113",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"1795754",30,"",30,"",30,"",10,"0",30,"",10,"2433601",30,"",10,"0",30,"",10,"0",30,"",30,"",30,"",10,"384828",30,"",30,"",30,"",10,"76491099",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"33141449",10,"19900104",10,"6337653",10,"4524556",10,"8324",13,"0",10,"2370812",10,"40146",10,"28098",10,"925",10,"0",10,"0",13,"0",10,"11123",10,"3670668",10,"1422076",10,"407125",10,"379937",10,"72671",10,"521",10,"1388338",10,"7415510",10,"3153308",10,"923548",10,"732720",10,"0",13,"0",10,"2605934",10,"7394885",10,"4118420",10,"1408730",10,"983871",10,"0",10,"226",10,"883638",10,"17906737",10,"8754610",10,"1239657",10,"2286730",10,"209571",10,"43294",10,"5372875",10,"3455881",10,"455923",10,"204933",10,"856910",10,"0",10,"3809",10,"1934306",10,"2636230",30,"",30,"",30,"",30,"",30,"",10,"2636230",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",10,"-9764724",10,"3112548",10,"609963",10,"6042213",10,"3523960",10,"0",10,"0",10,"0",10,"0",10,"1",10,"3523959",10,"79185466",10,"37832539",10,"10522571",10,"0",10,"3403114",10,"657814",10,"26769428",10,"34156736",10,"28697802","1"
"440253",10,"0",10,"3325611",10,"2188012",30,"",10,"1137599",10,"0",10,"0",30,"",10,"1137599",10,"100269",10,"2844423",10,"954499",10,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"1798177",10,"1688520",10,"-2",10,"109655",10,"1027944",10,"0",10,"1137599",10,"17596",10,"0",10,"0",10,"0",10,"202674",10,"0",10,"220270",10,"220270",10,"0",10,"1390647",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"17596",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"125826",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"264108",30,"",10,"0",30,"",10,"0",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"1798177",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"674329",10,"267728",13,"0",10,"2345",10,"29247",10,"35785",10,"339224",10,"32358",10,"18450",13,"0",13,"0",13,"0",13,"0",10,"13908",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"79604",10,"18881",13,"0",10,"586",10,"26210",10,"8946",10,"24981",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"894095",10,"415533",13,"0",10,"2931",10,"62746",10,"48093",10,"364792",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",10,"-5862",13,"0",13,"0",10,"5862",10,"8134",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8134",10,"1688520",10,"720592",10,"0",10,"0",10,"118203",10,"92824",10,"756901",30,"",30,"","2"
"440396",13,"0",10,"1600248",10,"1497070",30,"",10,"99578",10,"3600",13,"0",30,"",10,"103178",10,"200000",10,"584692",10,"370402",13,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"1323567",10,"1292254",10,"0",10,"31313",10,"71865",10,"0",10,"103178",13,"0",13,"0",13,"0",13,"0",10,"2900",10,"116675",10,"119575",10,"119575",13,"0",10,"1083845",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",10,"69036",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"110000",30,"",30,"",30,"",10,"10001",30,"",30,"",30,"",13,"0",30,"",10,"25166",30,"",13,"0",30,"",13,"0",30,"",30,"",30,"",10,"25519",30,"",30,"",30,"",10,"1323567",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"473536",10,"374599",10,"75013",13,"0",10,"2017",10,"6375",10,"15532",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4109",13,"0",13,"0",13,"0",10,"83",10,"258",10,"3768",10,"248253",10,"101097",10,"14315",13,"0",10,"17007",10,"38014",10,"77820",10,"133089",10,"91767",10,"13570",13,"0",10,"5069",10,"5056",10,"17627",10,"402406",10,"244702",10,"17116",13,"0",10,"10426",10,"4380",10,"125782",10,"30861",10,"23026",10,"3130",13,"0",13,"0",13,"0",10,"4705",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1292254",10,"835191",10,"123144",10,"0",10,"34602",10,"54083",10,"245234",30,"",30,"","2"
"440651",10,"0",10,"6994687",10,"3582151",30,"",10,"3412536",10,"0",13,"0",30,"",10,"3412536",10,"444935",10,"2521912",10,"1207699",10,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"4828774",10,"4677695",10,"0",10,"151079",10,"3261457",10,"0",10,"3412536",10,"4590547",10,"122843",10,"111346",10,"0",10,"0",10,"0",10,"4824736",10,"4679052",10,"0",10,"4679052",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",10,"0",30,"",13,"0",30,"",10,"0",30,"",30,"",30,"",10,"149722",30,"",30,"",30,"",10,"4828774",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1537024",10,"1097920",10,"0",10,"0",10,"299404",10,"0",10,"139700",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3140671",10,"1245064",10,"0",10,"1839673",10,"0",10,"55934",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",10,"-1839673",13,"0",13,"0",10,"1839673",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4677695",10,"2342984",10,"0",10,"0",10,"299404",10,"55934",10,"1979373",30,"",30,"","2"
"440794",10,"897445",10,"2785935",10,"2100576",30,"",10,"-341750",10,"1027109",10,"1000000",30,"",10,"685359",10,"0",10,"0",10,"722022",10,"4022",30,"",30,"",30,"",30,"",30,"","",30,10,"1463789",10,"2473307",10,"0",10,"-1009518",10,"1694877",10,"0",10,"685359",10,"103858",10,"6250",10,"101476",10,"0",10,"0",10,"0",10,"211584",10,"52550",10,"0",10,"633073",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",10,"332794",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"500000",30,"",30,"",30,"",10,"-32973",30,"",30,"",30,"",13,"0",30,"",10,"30895",30,"",13,"0",30,"",13,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"1463789",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"519157",10,"359552",10,"89193",13,"0",13,"0",13,"0",10,"70412",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"371989",10,"220267",10,"44313",13,"0",13,"0",13,"0",10,"107409",10,"370835",10,"176972",10,"39590",13,"0",13,"0",13,"0",10,"154273",10,"1029196",10,"472383",10,"107655",13,"0",10,"95580",10,"87098",10,"266480",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"182130",10,"0",10,"0",10,"0",10,"0",10,"0",10,"182130",10,"2473307",10,"1229174",10,"280751",10,"0",10,"95580",10,"87098",10,"780704",10,"957010",10,"897445","1"
"441104",10,"3932471",10,"8181560",10,"381384",30,"",10,"6395924",10,"1404252",10,"117119",30,"",10,"7800176",10,"1116371",10,"1874885",10,"1690931",10,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"4540204",10,"4577735",10,"0",10,"-37531",10,"7837707",10,"0",10,"7800176",10,"0",10,"0",10,"0",10,"0",10,"37515",10,"44703",10,"82218",10,"82218",10,"0",10,"2370251",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"984789",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"317698",30,"",30,"",30,"",10,"0",30,"",10,"0",30,"",10,"0",30,"",10,"0",30,"",30,"",30,"",10,"867466",30,"",30,"",30,"",10,"4540204",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1324254",10,"848692",10,"136573",10,"307190",10,"31795",10,"0",10,"4",10,"70454",10,"1086",10,"872",10,"68232",10,"264",10,"0",10,"0",10,"1117860",10,"770848",10,"115626",10,"204494",10,"26892",10,"0",10,"0",10,"634980",10,"363157",10,"113666",10,"136246",10,"21910",10,"0",10,"1",10,"576224",10,"328046",10,"85497",10,"159889",10,"2791",10,"0",10,"1",10,"853963",10,"149360",10,"84036",10,"569845",10,"50722",10,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",10,"-1445896",13,"0",13,"0",10,"1445896",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4577735",10,"2461189",10,"536270",10,"0",10,"134374",13,"0",10,"1445902",30,"",30,"","2"
"441131",10,"275080",10,"2127996",10,"1430911",30,"",10,"676885",10,"20200",10,"0",30,"",10,"697085",10,"0",10,"0",10,"962645",10,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"5042635",10,"4858100",10,"0",10,"184535",10,"512550",10,"0",10,"697085",10,"0",10,"0",10,"0",10,"0",10,"0",10,"48403",10,"48403",10,"48403",10,"0",10,"2836260",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"1899404",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"23106",30,"",30,"",30,"",10,"0",30,"",10,"0",30,"",10,"0",30,"",10,"0",30,"",30,"",30,"",10,"283865",30,"",30,"",30,"",10,"5042635",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1461775",10,"855445",10,"143078",10,"309412",10,"48687",10,"0",10,"105153",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"292290",10,"110868",10,"19128",10,"36706",10,"9705",10,"28",10,"115855",10,"711604",10,"358986",10,"93925",10,"126660",10,"23616",10,"0",10,"108417",10,"956768",10,"418107",10,"94216",10,"143159",10,"31866",10,"4681",10,"264739",10,"1435663",10,"757954",10,"155350",10,"270409",10,"47880",10,"26297",10,"177773",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"-886346",10,"0",10,"0",10,"886346",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4858100",10,"2501360",10,"505697",10,"0",10,"161754",10,"31006",10,"1658283",30,"",30,"","2"
"441478",10,"0",10,"5112808",10,"1889070",30,"",10,"3223738",10,"0",10,"0",30,"",10,"3223738",10,"246275",10,"268282",10,"546175",10,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"5299840",10,"4797664",10,"0",10,"502176",10,"2738562",10,"-17000",10,"3223738",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"5235560",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"64280",30,"",30,"",30,"",10,"0",30,"",10,"0",30,"",10,"0",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"5299840",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2001077",10,"545670",10,"0",10,"0",10,"0",10,"0",10,"1455407",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1487276",10,"445151",10,"0",10,"0",10,"0",10,"0",10,"1042125",10,"1309311",10,"445152",10,"0",10,"0",10,"0",10,"0",10,"864159",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4797664",10,"1435973",10,"0",10,"0",10,"0",10,"0",10,"3361691",30,"",30,"","2"
"441487",10,"0",10,"1330028",10,"1182313",30,"",10,"147715",10,"0",10,"0",30,"",10,"147715",10,"79000",10,"550282",10,"963149",10,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"2820001",10,"2041197",10,"0",10,"778804",10,"-631089",10,"0",10,"147715",10,"608888",10,"21075",10,"0",10,"0",10,"0",10,"0",10,"629963",10,"629963",10,"0",10,"1008265",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"1128982",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"7979",30,"",30,"",30,"",10,"0",30,"",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"674775",30,"",30,"",30,"",10,"2820001",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1261600",10,"645658",10,"38624",10,"47185",10,"45599",10,"0",10,"484534",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"779597",10,"429101",10,"49793",10,"46979",10,"69852",10,"36499",10,"147373",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",13,"0",13,"0",10,"-94164",13,"0",13,"0",10,"94164",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2041197",10,"1074759",10,"88417",10,"0",10,"115451",10,"36499",10,"726071",30,"",30,"","2"
"441511",10,"2602",10,"280357",10,"10029",30,"",10,"270328",10,"0",13,"0",30,"",10,"270328",10,"20988",10,"5409",10,"47735",10,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"688535",10,"509063",10,"0",10,"179472",10,"115404",10,"-24548",10,"270328",10,"151554",10,"3085",10,"0",10,"0",10,"0",10,"0",10,"154639",10,"154639",10,"0",10,"5175",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"151554",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"263062",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",10,"0",30,"",10,"0",30,"",10,"0",30,"",30,"",30,"",10,"268744",30,"",30,"",30,"",10,"688535",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"261678",10,"261678",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"20582",10,"20582",10,"0",10,"0",10,"0",10,"0",10,"0",10,"40000",10,"40000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"186803",10,"186803",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"509063",10,"509063",10,"0",10,"0",10,"0",10,"0",10,"0",30,"",30,"","2"
"441575",10,"5035",10,"2202724",10,"525088",30,"",10,"1677636",10,"0",13,"0",30,"",10,"1677636",10,"0",10,"0",10,"188045",10,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"3454216",10,"3049279",10,"0",10,"404937",10,"1272699",10,"0",10,"1677636",10,"1447940",10,"176260",10,"1712890",10,"0",10,"0",10,"0",10,"3337090",10,"5000",10,"1000",10,"3454216",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"3454216",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1961341",10,"1855919",10,"81368",10,"0",10,"24054",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"66014",10,"0",10,"0",10,"0",10,"0",10,"0",10,"66014",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1021924",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1021924",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3049279",10,"1855919",10,"81368",10,"0",10,"24054",10,"0",10,"1087938",30,"",30,"","2"
