unitid,"xtuit1",tuition1,"xfee1",fee1,"xhrchg1",hrchg1,"xcmpfee1",cmpfee1,"xtuit2",tuition2,"xfee2",fee2,"xhrchg2",hrchg2,"xcmpfee2",cmpfee2,"xtuit3",tuition3,"xfee3",fee3,"xhrchg3",hrchg3,"xcmpfee3",cmpfee3,"xtuit5",tuition5,"xfee5",fee5,"xhrchg5",hrchg5,"xtuit6",tuition6,"xfee6",fee6,"xhrchg6",hrchg6,"xtuit7",tuition7,"xfee7",fee7,"xhrchg7",hrchg7,"xispro1",isprof1,"xispfe1",ispfee1,"xospro1",osprof1,"xospfe1",ospfee1,"xispro2",isprof2,"xispfe2",ispfee2,"xospro2",osprof2,"xospfe2",ospfee2,"xispro3",isprof3,"xispfe3",ispfee3,"xospro3",osprof3,"xospfe3",ospfee3,"xispro4",isprof4,"xispfe4",ispfee4,"xospro4",osprof4,"xospfe4",ospfee4,"xispro5",isprof5,"xispfe5",ispfee5,"xospro5",osprof5,"xospfe5",ospfee5,"xispro6",isprof6,"xispfe6",ispfee6,"xospro6",osprof6,"xospfe6",ospfee6,"xispro7",isprof7,"xispfe7",ispfee7,"xospro7",osprof7,"xospfe7",ospfee7,"xispro8",isprof8,"xispfe8",ispfee8,"xospro8",osprof8,"xospfe8",ospfee8,"xispro9",isprof9,"xispfe9",ispfee9,"xospro9",osprof9,"xospfe9",ospfee9,"xispro10",isprof10,"xispfe10",ispfee10,"xospro10",osprof10,"xospfe10",ospfee10,"xispro11",isprof11,"xispfe11",ispfee11,"xospro11",osprof11,"xospfe11",ospfee11,"xchg1ay1",chg1ay1,"xchg1ay2",chg1ay2,"xchg1ay3",chg1ay3,"xchg2ay1",chg2ay1,"xchg2ay2",chg2ay2,"xchg2ay3",chg2ay3,"xchg3ay1",chg3ay1,"xchg3ay2",chg3ay2,"xchg3ay3",chg3ay3,"xchg4ay1",chg4ay1,"xchg4ay2",chg4ay2,"xchg4ay3",chg4ay3,"xchg5ay1",chg5ay1,"xchg5ay2",chg5ay2,"xchg5ay3",chg5ay3,"xchg6ay1",chg6ay1,"xchg6ay2",chg6ay2,"xchg6ay3",chg6ay3,"xchg7ay1",chg7ay1,"xchg7ay2",chg7ay2,"xchg7ay3",chg7ay3,"xchg8ay1",chg8ay1,"xchg8ay2",chg8ay2,"xchg8ay3",chg8ay3,"xchg9ay1",chg9ay1,"xchg9ay2",chg9ay2,"xchg9ay3",chg9ay3,"xcmp1ay1",cmp1ay1,"xcmp1ay2",cmp1ay2,"xcmp1ay3",cmp1ay3,"xcmp2ay1",cmp2ay1,"xcmp2ay2",cmp2ay2,"xcmp2ay3",cmp2ay3,"xcmp3ay1",cmp3ay1,"xcmp3ay2",cmp3ay2,"xcmp3ay3",cmp3ay3
"436784",10,"7344",10,"355",30,"",30,"",10,"7344",10,"355",30,"",30,"",10,"7344",10,"355",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"6942",10,"7699",10,"7699",10,"6942",10,"7699",10,"7699",10,"6942",10,"7699",10,"7699",10,"500",10,"500",10,"500",30,"",30,"",30,"",30,"",30,"",30,"",10,"1000",10,"1000",10,"1000",10,"1500",10,"1500",10,"1500",10,"1500",10,"1500",10,"1500",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"436818",10,"7200",10,"544",10,"300",30,"",10,"7200",10,"544",10,"300",30,"",10,"21912",10,"544",10,"913",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"6952",10,"7336",10,"7744",10,"6952",10,"7336",10,"7744",10,"20152",10,"21280",10,"22456",10,"726",10,"726",10,"800",30,"",30,"",30,"",30,"",30,"",30,"",10,"8266",10,"8850",10,"9504",10,"2226",10,"2226",10,"2740",10,"2000",10,"2000",10,"2400",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"436827",10,"7200",10,"544",10,"300",30,"",10,"7200",10,"544",10,"300",30,"",10,"21912",10,"544",10,"913",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"6952",10,"7336",10,"7744",10,"6952",10,"7336",10,"7744",10,"20152",10,"21280",10,"22456",10,"726",10,"726",10,"800",30,"",30,"",30,"",30,"",30,"",30,"",10,"8266",10,"8850",10,"9504",10,"2226",10,"2226",10,"2740",10,"2000",10,"2000",10,"2400",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"436836",10,"7200",10,"554",10,"300",30,"",10,"7200",10,"554",10,"300",30,"",10,"21912",10,"554",10,"913",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"6942",10,"7346",10,"7754",10,"6942",10,"7346",10,"7754",10,"20142",10,"21290",10,"22466",10,"726",10,"726",10,"800",30,"",30,"",30,"",30,"",30,"",30,"",10,"8266",10,"8850",10,"9504",10,"2226",10,"2226",10,"2740",10,"2000",10,"2000",10,"2400",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"437042",10,"16056",10,"300",10,"446",30,"",10,"16056",10,"300",10,"446",30,"",10,"16056",10,"300",10,"446",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"14880",10,"15600",10,"16356",10,"14880",10,"15600",10,"16356",10,"14880",10,"15600",10,"16356",10,"0",10,"0",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",10,"6372",10,"6579",10,"6732",10,"3344",10,"3546",10,"3687",10,"6548",10,"6858",10,"7092",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"437051",10,"16056",10,"300",10,"446",30,"",10,"16056",10,"300",10,"446",30,"",10,"16056",10,"300",10,"446",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"14880",10,"15600",10,"16356",10,"14880",10,"15600",10,"16356",10,"14880",10,"15600",10,"16356",10,"0",10,"0",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",10,"6372",10,"6579",10,"6732",10,"3344",10,"3546",10,"3687",10,"6548",10,"6858",10,"7092",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"437060",10,"9100",10,"500",30,"",30,"",10,"9100",10,"500",30,"",30,"",10,"9100",10,"500",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"10421",10,"9588",10,"9794",10,"10421",10,"9588",10,"9794",10,"10421",10,"9588",10,"9794",10,"830",10,"761",10,"1881",30,"",30,"",30,"",30,"",30,"",30,"",10,"4777",10,"4890",10,"5320",10,"2361",10,"2400",10,"3290",10,"2361",10,"2400",10,"3290",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"437103",10,"1464",10,"420",10,"79",30,"",10,"1464",10,"420",10,"79",30,"",10,"4272",10,"420",10,"196",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1791",10,"1791",10,"1884",10,"1791",10,"1791",10,"1884",10,"4599",10,"4599",10,"4692",10,"1000",10,"1000",10,"1000",30,"",30,"",30,"",30,"",30,"",30,"",10,"7367",10,"7357",10,"7814",10,"1574",10,"1574",10,"3224",10,"2535",10,"2535",10,"3224",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"437219",10,"16056",10,"300",10,"446",30,"",10,"16056",10,"300",10,"446",30,"",10,"16056",10,"300",10,"446",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"14880",10,"15600",10,"16356",10,"14880",10,"15600",10,"16356",10,"14880",10,"15600",10,"16356",10,"0",10,"0",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",10,"6372",10,"6579",10,"6732",10,"3344",10,"3546",10,"3687",10,"6548",10,"6858",10,"7092",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"437246",10,"2775",10,"510",10,"110",30,"",10,"5130",10,"660",10,"193",30,"",10,"7695",10,"810",10,"284",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2925",10,"3000",10,"3285",10,"5490",10,"5640",10,"5790",10,"8055",10,"8280",10,"8505",10,"1200",10,"1560",10,"1586",30,"",30,"",30,"",30,"",30,"",30,"",10,"7889",10,"8000",10,"8000",10,"3450",10,"3618",10,"3888",10,"3450",10,"3618",10,"3888",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"437316",10,"27150",10,"296",10,"845",30,"",10,"27150",10,"296",10,"845",30,"",10,"27150",10,"296",10,"845",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"437325",10,"8100",10,"945",10,"300",30,"",10,"8100",10,"945",10,"300",30,"",10,"8100",10,"945",10,"300",30,"",10,"8100",10,"945",10,"300",10,"8100",10,"945",10,"300",10,"8100",10,"945",10,"300",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"437510",10,"17320",10,"50",30,"",30,"",10,"17320",10,"50",30,"",30,"",10,"17320",10,"50",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"17150",10,"19250",10,"20000",10,"17150",10,"19250",10,"20000",10,"17150",10,"19250",10,"20000",10,"0",10,"0",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",10,"8910",10,"9288",10,"10152",10,"3528",10,"3618",10,"3870",10,"3528",10,"3618",10,"3870",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"437583",10,"11917",10,"100",30,"",30,"",10,"11917",10,"100",30,"",30,"",10,"11917",10,"100",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"11345",10,"11589",10,"12017",10,"11345",10,"11589",10,"12017",10,"11345",10,"11589",10,"12017",10,"0",10,"0",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",10,"6544",10,"7240",10,"6600",10,"3657",10,"3630",10,"3720",10,"4992",10,"4950",10,"5070",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"437653",10,"8660",10,"50",30,"",30,"",10,"8660",10,"50",30,"",30,"",10,"8660",10,"50",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"8710",10,"8710",10,"8710",10,"8710",10,"8710",10,"8710",10,"8710",10,"8710",10,"8710",10,"900",10,"900",10,"900",30,"",30,"",30,"",30,"",30,"",30,"",10,"9990",10,"9900",10,"9900",10,"3060",10,"3060",10,"3060",10,"3060",10,"3060",10,"3060",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"437750",10,"10780",10,"400",30,"",30,"",10,"10780",10,"400",30,"",30,"",10,"10780",10,"400",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"9580",10,"10180",10,"11180",10,"9580",10,"10180",10,"11180",10,"9580",10,"10180",10,"11180",10,"400",10,"400",10,"400",10,"6000",10,"6000",10,"6000",10,"2744",10,"2744",10,"2744",10,"4360",10,"4630",10,"4360",10,"1700",10,"1700",10,"1700",10,"1700",10,"1700",10,"1700",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"437848",10,"14061",10,"100",10,"533",30,"",10,"14061",10,"100",10,"533",30,"",10,"14061",10,"100",10,"533",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"13425",10,"13902",10,"14571",10,"13425",10,"13902",10,"14571",10,"13425",10,"13902",10,"14571",10,"1412",10,"1472",10,"1502",30,"",30,"",30,"",30,"",30,"",30,"",10,"6584",10,"6606",10,"6473",10,"2873",10,"3181",10,"3808",10,"7793",10,"7951",10,"8250",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"437866",10,"16400",10,"440",10,"280",30,"",10,"16400",10,"440",10,"280",30,"",10,"16400",10,"440",10,"280",30,"",10,"9750",10,"40",10,"325",10,"9750",10,"40",10,"325",10,"9750",10,"40",10,"325",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"438151",10,"16597",10,"0",30,"",30,"",10,"16597",13,"0",30,"",30,"",10,"16597",13,"0",30,"",30,"",10,"24300",10,"0",30,"",10,"24300",13,"0",30,"",10,"24300",13,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"17137",10,"17825",10,"18000",10,"17137",10,"17825",10,"18000",10,"17137",10,"17825",10,"18000",10,"0",10,"0",10,"500",30,"",30,"",30,"",30,"",30,"",30,"",10,"7120",10,"8544",10,"10252",10,"2944",10,"3532",10,"4237",10,"1568",10,"1881",10,"2257",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"438212",10,"10464",10,"740",10,"218",30,"",10,"10464",10,"740",10,"218",30,"",10,"10464",10,"740",10,"218",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"10128",10,"10896",10,"11204",10,"10128",10,"10896",10,"11204",10,"10128",10,"10896",10,"11204",10,"1500",10,"1500",10,"1500",30,"",30,"",30,"",30,"",30,"",30,"",10,"6750",10,"6750",10,"6750",10,"3150",10,"3150",10,"3150",10,"3150",10,"3150",10,"3150",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"438382",10,"10590",10,"750",30,"",30,"",10,"10590",10,"750",30,"",30,"",10,"10590",10,"750",30,"",30,"",10,"11712",10,"760",30,"",10,"11712",10,"760",30,"",10,"11712",10,"760",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"10500",10,"10890",10,"11340",10,"10500",10,"10890",10,"11340",10,"10500",10,"10890",10,"11340",10,"500",10,"500",10,"500",30,"",30,"",30,"",30,"",30,"",30,"",10,"11651",10,"11910",10,"11664",10,"9925",10,"10146",10,"11196",10,"9925",10,"10146",10,"11196",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"438416",10,"12000",10,"750",30,"",30,"",10,"12000",10,"750",30,"",30,"",10,"12000",10,"750",30,"",30,"",10,"12984",10,"760",30,"",10,"12984",10,"760",30,"",10,"12984",10,"760",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"12150",10,"12390",10,"12750",10,"12150",10,"12390",10,"12750",10,"12150",10,"12390",10,"12750",10,"500",10,"500",10,"500",30,"",30,"",30,"",30,"",30,"",30,"",10,"11651",10,"11910",10,"11664",10,"9925",10,"10146",10,"11196",10,"9925",10,"10146",10,"11196",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"438498",10,"13163",10,"150",10,"325",30,"",10,"13163",10,"150",10,"325",30,"",10,"13163",10,"150",10,"325",30,"",10,"9720",10,"150",10,"360",10,"9720",10,"150",10,"360",10,"9720",10,"150",10,"360",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"10620",10,"13950",10,"13312",10,"10620",10,"13950",10,"13312",10,"10620",10,"13950",10,"13312",10,"3780",10,"3780",10,"3910",30,"",30,"",30,"",30,"",30,"",30,"",10,"5648",10,"5648",10,"6181",10,"3832",10,"3832",10,"5372",10,"3832",10,"3382",10,"5372",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"438586",10,"20200",10,"2500",10,"390",30,"",10,"20200",10,"2500",10,"390",30,"",10,"20200",10,"2500",10,"390",30,"",10,"28000",10,"2500",10,"583",10,"28000",10,"2500",10,"583",10,"28000",10,"2500",10,"583",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"21010",10,"22100",10,"22200",10,"21010",10,"22100",10,"22200",10,"21010",10,"22100",10,"22200",10,"1500",10,"1600",10,"1700",30,"",30,"",30,"",30,"",30,"",30,"",10,"5500",10,"5500",10,"5500",10,"1600",10,"1600",10,"1600",10,"1600",10,"1600",10,"1700",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"438601",10,"16223",10,"436",10,"317",30,"",10,"16223",10,"436",10,"317",30,"",10,"16223",10,"436",10,"317",30,"",10,"6233",10,"436",10,"527",10,"6233",10,"436",10,"527",10,"6233",10,"436",10,"527",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"16223",10,"16710",10,"16710",10,"16223",10,"16710",10,"16710",10,"16223",10,"16710",10,"16710",10,"1170",10,"1200",10,"1230",30,"",30,"",30,"",30,"",30,"",30,"",10,"4104",10,"4104",10,"4104",10,"3960",10,"4620",10,"4620",10,"1605",10,"1650",10,"1650",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"438610",10,"13500",10,"750",30,"",30,"",10,"13500",10,"750",30,"",30,"",10,"13500",10,"750",30,"",30,"",10,"15000",10,"760",30,"",10,"15000",10,"760",30,"",10,"15000",10,"760",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"13800",10,"13650",10,"14250",10,"13800",10,"13650",10,"14250",10,"13800",10,"13650",10,"14250",10,"500",10,"500",10,"500",30,"",30,"",30,"",30,"",30,"",30,"",10,"11651",10,"11910",10,"11664",10,"9925",10,"10146",10,"11196",10,"9925",10,"10146",10,"11196",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"438629",10,"13500",10,"750",30,"",30,"",10,"13500",10,"750",30,"",30,"",10,"13500",10,"750",30,"",30,"",10,"15000",10,"760",30,"",10,"15000",10,"760",30,"",10,"15000",10,"760",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"13800",10,"13650",10,"14250",10,"13800",10,"13650",10,"14250",10,"13800",10,"13650",10,"14250",10,"500",10,"500",10,"500",30,"",30,"",30,"",30,"",30,"",30,"",10,"11651",10,"11910",10,"11664",10,"9925",10,"10146",10,"11196",10,"9925",10,"10146",10,"11196",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
