unitid,"xa013",a013,"xa023",a023,"xa043",a043,"xa053",a053,"xa063",a063,"xa073",a073,"xa083",a083,"xa093",a093,"xa103",a103,"xa113",a113,"xa123",a123,"xa133",a133,"xa143",a143,"xa153",a153,"xa163",a163,"xj013",j013,"xj023",j023,"xj033",j033,"xj043",j043,"xj053",j053,"xj063",j063,"xj073",j073,"xj083",j083,"xb013",b013,"xb023",b023,"xb033",b033,"xb043",b043,"xb063",b063,"xb073",b073,"xb083",b083,"xb093",b093,"xb103",b103,"xb113",b113,"xb123",b123,"xb133",b133,"xbline15",bline15,"xb163",b163,"xbline18",bline18,"xb193",b193,"xbline21",bline21,"xbother",bother,"xb223",b223,"xb234",b234,"xb244",b244,"xb254",b254,"xb274",b274,"xe013",e013,"xe023",e023,"xe033",e033,"xe043",e043,"xe053",e053,"xe063",e063,"xe073",e073,"xg01",g01,"xg02",g02,"xg03",g03,"xg04",g04,"xg05",g05,fha,"xh011",h011,"xh012",h012,"xh021",h021,"xh022",h022,"xk014",k014,"xk025",k025,"xk035",k035
"199892",10,"2518609",10,"0",10,"0",10,"1862333",10,"2625959",10,"11382089",10,"0",10,"134275",10,"4014",10,"0",10,"1133179",10,"0",10,"91208",10,"0",10,"19751666",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"9739147",10,"0",10,"0",10,"1446405",10,"1281212",10,"2353624",10,"1671105",10,"2208719",10,"0",10,"0",10,"18700212",10,"1044665",10,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"19744877",10,"11296189",10,"2245473",10,"0",10,"13541662",10,"1867974",10,"74799",10,"166464",10,"0",10,"77178",10,"22304",10,"2208719",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"67091",10,"67091",10,"68405",10,"68405",10,"1174151",10,"40000000",10,"7500000"
"199908",10,"1933457",10,"0",10,"8930356",10,"1375000",10,"1961016",10,"142006",10,"16807",10,"102565",10,"3507",10,"135127",10,"779625",10,"0",10,"0",10,"0",10,"15379466",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"7391205",10,"0",10,"64980",10,"1247241",10,"1018190",10,"2001523",10,"1234639",10,"1586974",10,"0",10,"0",10,"14544752",10,"760542",10,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"15305294",10,"8590785",10,"1685251",10,"0",10,"10276036",10,"1302304",10,"25427",10,"133613",10,"0",10,"117154",10,"8476",10,"1586974",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"59339",10,"59339",10,"59339",10,"59339",10,"627403",10,"23251392",10,"1788677"
"199926",10,"1725256",10,"265201",10,"8740971",10,"1997831",10,"2082911",10,"340036",13,"0",10,"163941",10,"68249",13,"0",10,"2101842",13,"0",10,"157752",13,"0",10,"17643990",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",10,"7921234",13,"0",10,"81438",10,"1055348",10,"788622",10,"2285247",10,"1713353",10,"1864193",13,"0",10,"-14403",10,"15695032",10,"2169313",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"17864345",10,"9446256",10,"340900",10,"1577335",10,"11364491",10,"1147350",10,"15000",10,"109777",13,"0",10,"156004",10,"436062",10,"1864193",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"2115269",10,"2212272",10,"2115272",10,"2178191",10,"2225374",10,"32500000",10,"6750000"
"199953",10,"1365197",10,"106561",10,"7146730",10,"1221812",10,"2427238",10,"1019007",10,"83073",10,"23770",10,"43720",10,"0",10,"530075",10,"0",10,"0",10,"0",10,"13967183",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"5975848",10,"182488",10,"733",10,"1153122",10,"674595",10,"1715337",10,"826808",10,"2232230",10,"0",10,"25648",10,"12786809",10,"530075",10,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"13316884",10,"7302871",10,"1312428",10,"0",10,"8615299",10,"1549773",10,"573106",10,"65166",10,"11342",10,"7148",10,"25695",10,"2232230",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"690919",10,"690919",10,"687820",10,"687820",10,"924470",10,"16136532",10,"7844213"
"199999",10,"4204829",10,"0",10,"28346329",10,"0",10,"8755752",10,"355781",10,"0",10,"1025648",10,"650062",10,"9296404",10,"0",10,"0",10,"632092",10,"0",10,"53266897",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"18392333",10,"1005587",10,"1338940",10,"4234825",10,"2005524",10,"5504231",10,"5260962",10,"5622793",10,"0",10,"564193",10,"43929388",10,"10097824",13,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"54027212",10,"23436503",10,"4337703",10,"0",10,"27774206",10,"3324615",10,"1079476",10,"0",10,"0",10,"401276",10,"817426",10,"5622793",10,"13370000",10,"0",10,"840000",10,"12530000",10,"607928","1",10,"12353247",10,"15209471",10,"12692998",10,"13678266",10,"2221329",10,"98781151",10,"7898392"
"200004",10,"11815297",10,"0",10,"52423822",10,"0",10,"6008654",10,"2234676",10,"99899",10,"3648497",10,"635198",10,"90423",10,"20110455",10,"0",10,"5154943",10,"2057052",10,"104278916",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"32703536",10,"1441537",10,"9485182",10,"6914075",10,"3204378",10,"10385145",10,"8446571",10,"7490501",10,"38252",10,"1194265",10,"81303442",10,"18645508",10,"138127",10,"0",13,"0",10,"1925313",10,"200000",10,"0",10,"101874263",10,"46259336",10,"8816845",10,"0",10,"55076181",10,"2827458",10,"310770",10,"901769",10,"0",10,"1488832",10,"1961672",10,"7490501",10,"6781810",10,"6771876",10,"1980361",10,"11573325",10,"562309","1",10,"20381735",10,"21129045",10,"21719906",10,"21059301",10,"2755590",10,"206928092",10,"9248634"
"200022",10,"6646417",13,"0",10,"7479374",13,"0",10,"2777427",10,"196547",13,"0",10,"663719",10,"127557",10,"602057",10,"2218013",13,"0",10,"0",13,"0",10,"20711111",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"9166800",13,"0",13,"0",10,"1075902",10,"1024894",10,"2224226",10,"1672099",10,"2472037",10,"195390",13,"0",10,"17831348",10,"2399424",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"20230772",10,"8522996",10,"1565533",10,"0",10,"10088529",10,"1932973",10,"112884",10,"63616",13,"0",10,"253722",10,"108842",10,"2472037",10,"1699354",10,"0",10,"357148",10,"1342206",10,"63084","1",10,"8350483",10,"8350483",10,"7198692",10,"7198692",10,"1180472",10,"35674200",10,"17242255"
"200059",10,"4313925",13,"0",10,"7403025",13,"0",10,"2330478",10,"86031",13,"0",10,"768391",10,"313697",10,"1554871",10,"2762256",13,"0",10,"0",13,"0",10,"19532674",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"5772259",13,"0",13,"0",10,"1103673",10,"1334532",10,"1811463",10,"1881089",10,"2509706",10,"98472",10,"708593",10,"15219787",10,"3268601",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"18488388",10,"6525178",10,"1827050",10,"0",10,"8352228",10,"1612062",10,"89574",13,"0",13,"0",10,"637811",10,"170259",10,"2509706",10,"1357627",10,"0",10,"105867",10,"1251760",10,"65420","1",10,"3238416",10,"3446567",10,"4211336",10,"3864457",10,"1752901",10,"43000000",10,"6500000"
"200086",20,"174777",20,"59076",20,"9664",20,"20782",20,"1108241",20,"145448",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"3395455",20,"0",20,"4913443",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"121704",20,"0",20,"23635",20,"340465",20,"67155",20,"103707",20,"35801",20,"220047",20,"0",20,"0",20,"912514",20,"4613",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"917127",20,"1204757",20,"550485",20,"340830",20,"2096072",20,"191541",20,"0",20,"1347",20,"0",20,"0",20,"27159",20,"220047",20,"0",20,"0",20,"0",20,"0",20,"106378","-1",20,"0",20,"0",20,"0",20,"0",20,"101723",20,"2644791",20,"1493290"
"200192",10,"2209032",13,"0",10,"2459854",13,"0",10,"727803",10,"361328",13,"0",10,"191287",13,"0",10,"91049",10,"830447",13,"0",10,"134345",13,"0",10,"7005145",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"2752882",10,"15945",10,"16171",10,"477357",10,"333508",10,"797754",10,"509695",10,"786947",13,"0",13,"0",10,"5690259",10,"1066727",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"6756986",13,"0",13,"0",13,"0",13,"0",10,"569015",10,"18967",10,"12300",13,"0",10,"105000",10,"81665",10,"786947",10,"810000",13,"0",10,"65000",10,"745000",10,"45335","2",31,"",31,"",31,"",31,"",10,"998562",10,"15887540",10,"3545790"
"200208",20,"11068",20,"1422442",20,"0",20,"0",20,"4284794",20,"0",20,"847231",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"6565535",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"9963",20,"0",20,"0",20,"209923",20,"7749",20,"0",20,"54686",20,"229745",20,"0",20,"0",20,"512066",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"512066",20,"3110833",20,"693788",20,"0",20,"3804621",20,"38617",20,"1777",20,"910",20,"47071",20,"138382",20,"2988",20,"229745",20,"610382",20,"610382",20,"0",20,"1220764",20,"0","-1",20,"317467",20,"0",20,"306969",20,"0",20,"1017",20,"2034455",20,"3051682"
"200226",10,"2298538",10,"0",10,"3970237",10,"0",10,"1611358",10,"20776",10,"0",10,"432092",10,"174416",10,"329022",10,"1407671",10,"0",10,"0",10,"0",10,"10244110",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2628901",10,"0",10,"834183",10,"709044",10,"707749",10,"1452213",10,"979521",10,"901671",10,"20294",10,"0",10,"8233576",10,"1514481",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"9748057",10,"3970324",10,"1136029",10,"0",10,"5106353",10,"559041",10,"66919",10,"15381",10,"0",10,"260330",10,"0",10,"901671",10,"927271",10,"0",10,"99341",10,"827930",10,"37184","1",10,"17712",10,"17712",10,"17643",10,"17643",10,"28500",10,"10352530",10,"624136"
"200253",10,"9091081",13,"0",10,"13132842",13,"0",10,"5031076",10,"413785",13,"0",10,"1151545",13,"0",10,"764921",10,"3600223",13,"0",10,"0",13,"0",10,"33185473",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"13535323",10,"467466",10,"1528058",10,"2538336",10,"1329584",10,"1534255",10,"2579258",10,"3467823",10,"75341",10,"859860",10,"27915304",10,"4207770",10,"-7664",13,"0",13,"0",13,"0",13,"0",10,"0",10,"32123074",10,"14527998",10,"3849920",10,"0",10,"18377918",10,"2849568",10,"114584",13,"0",13,"0",13,"0",10,"503671",10,"3467823",10,"4256750",10,"2299000",10,"530250",10,"6025500",10,"170785","1",10,"7696451",10,"9874867",10,"9433545",10,"10094390",10,"4236437",10,"86423105",10,"12196444"
"200280",10,"44870737",13,"0",10,"67165365",13,"0",10,"39504020",10,"970058",13,"0",10,"14518064",10,"2053897",10,"26514981",10,"21975534",13,"0",10,"0",13,"0",10,"217572656",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"84209400",10,"19390854",10,"10639329",10,"18411788",10,"8326100",10,"17183015",10,"10495250",10,"13384018",10,"608866",10,"2604394",10,"185253014",10,"24882328",10,"-12374",13,"0",13,"0",13,"0",13,"0",10,"12374",10,"210147716",10,"100249207",10,"23887692",10,"0",10,"124136899",10,"4977437",10,"1029267",13,"0",13,"0",10,"2218813",10,"5158501",10,"13384018",10,"29145445",13,"0",10,"1736550",10,"27408895",10,"1294703","1",10,"15915649",10,"17803402",10,"14822940",10,"17731779",10,"4196903",10,"438166831",10,"135164722"
"200305",10,"5267393",10,"0",10,"12046914",10,"0",10,"2887931",10,"295132",10,"0",10,"439477",10,"265015",10,"1438599",10,"5179581",10,"0",10,"504411",10,"0",10,"28324453",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"11276824",10,"0",10,"0",10,"1506350",10,"1174553",10,"1996641",10,"4264772",10,"2623439",10,"29214",10,"165760",10,"23037553",10,"5129853",10,"87234",10,"0",10,"0",10,"0",10,"0",10,"0",10,"28167406",10,"10782010",10,"2626173",10,"0",10,"13408183",10,"2034657",10,"144370",10,"0",10,"0",10,"287757",10,"156655",10,"2623439",10,"2884500",10,"1118750",10,"273875",10,"3729375",10,"118321","1",10,"4000",10,"4000",10,"4000",10,"4000",10,"7658083",10,"104607910",10,"19322060"
"200314",10,"922507",13,"0",10,"2322683",13,"0",10,"587023",10,"21962",13,"0",10,"192173",13,"0",10,"96021",10,"711890",13,"0",10,"0",13,"0",10,"4854259",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",10,"1489871",10,"0",10,"0",10,"369214",10,"405113",10,"311168",10,"673288",10,"743654",10,"3748",10,"0",10,"3996056",10,"774122",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"4770178",10,"1657325",10,"519405",10,"0",10,"2176730",10,"507878",10,"76169",13,"0",13,"0",10,"132943",10,"26664",10,"743654",10,"260834",13,"0",10,"15533",10,"245301",10,"24073","1",10,"1152484",13,"0",10,"1269792",13,"0",10,"20057",10,"12924546",10,"1361000"
"200332",10,"33824231",10,"5146690",10,"63812166",10,"0",10,"29948573",10,"2262252",10,"0",10,"9539065",10,"1490989",10,"11264757",10,"25928623",10,"0",10,"10821314",10,"0",10,"194038660",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"39205930",10,"47702199",10,"16806166",10,"14011545",10,"6559032",10,"5512547",10,"19521580",10,"10083785",10,"356846",10,"-3640551",10,"156119079",10,"28561236",10,"0",10,"0",13,"0",10,"0",13,"0",10,"0",10,"184680315",10,"85046229",10,"20724623",10,"0",10,"105770852",10,"4699187",10,"699356",10,"0",10,"0",10,"0",10,"4685242",10,"10083785",10,"13255699",10,"0",10,"775809",10,"12479890",10,"752439","1",10,"2805049",10,"2805049",10,"2825552",10,"2825552",10,"21987689",10,"153687080",10,"96970791"
"200341",10,"1399207",10,"0",10,"2530809",10,"0",10,"983119",10,"106378",10,"0",10,"328607",10,"0",10,"76288",10,"756602",13,"0",10,"0",13,"0",10,"6181010",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"2270549",13,"0",13,"0",10,"305068",10,"459001",10,"665014",10,"436734",10,"1055010",10,"465",10,"29799",10,"5221640",10,"894209",13,"0",13,"0",13,"0",13,"0",13,"0",10,"12865",10,"6128714",10,"2541702",10,"591348",10,"0",10,"3133050",10,"788102",10,"39341",13,"0",13,"0",10,"204757",10,"22810",10,"1055010",10,"355686",10,"1500000",10,"26347",10,"1829339",10,"11253","1",10,"51950",10,"51950",10,"52200",10,"52200",10,"1208107",10,"9050443",10,"2265394"
"200466",20,"48337",20,"996007",20,"0",20,"0",20,"484561",20,"154824",20,"0",20,"73457",20,"0",20,"0",20,"3336",20,"0",20,"0",20,"0",20,"1760522",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"45348",20,"0",20,"154858",20,"112816",20,"28071",20,"67737",20,"21272",20,"133180",20,"0",20,"0",20,"563282",20,"12337",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"575619",20,"758942",20,"219651",20,"0",20,"978593",20,"46553",20,"9635",20,"0",20,"0",20,"76992",20,"0",20,"133180",20,"0",20,"0",20,"0",20,"0",20,"0","-1",20,"591076",20,"591076",20,"609669",20,"609669",20,"0",20,"0",20,"0"
"200527",10,"567536",10,"3991464",10,"0",10,"0",10,"5768075",10,"0",10,"0",10,"931151",10,"56702",10,"0",10,"0",10,"0",10,"0",10,"0",10,"11314928",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"612207",10,"0",10,"36458",10,"45437",10,"139782",10,"630087",10,"30277",10,"1659684",10,"0",10,"0",10,"3153932",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3153932",10,"667460",10,"162046",10,"0",10,"829506",10,"776153",10,"30195",10,"0",10,"23494",10,"0",10,"829842",10,"1659684",10,"5500000",10,"0",10,"0",10,"5500000",10,"536306","1",10,"951353",10,"972733",10,"966976",10,"1045057",10,"0",10,"15000000",10,"30000"
"200572",10,"3087523",10,"0",10,"5714225",10,"0",10,"1447644",10,"167253",10,"0",10,"709769",10,"278788",10,"361549",10,"1680175",13,"0",10,"0",13,"0",10,"13446926",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",10,"4336735",10,"0",10,"372180",10,"1725488",10,"709273",10,"1235023",10,"1237541",10,"1493530",10,"34155",10,"0",10,"11143925",10,"2197849",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"13341774",10,"5812004",10,"1543858",10,"0",10,"7355862",10,"747492",10,"134342",10,"32700",10,"0",10,"423913",10,"155083",10,"1493530",10,"675219",10,"0",10,"60575",10,"614644",10,"50175","1",10,"697877",10,"697877",10,"610363",10,"610363",10,"2301708",10,"36582300",10,"7057573"
"200721",20,"259615",20,"0",20,"440300",20,"0",20,"161086",20,"0",20,"426517",20,"0",20,"0",20,"17654",20,"0",20,"0",20,"0",20,"0",20,"1305172",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"578290",20,"0",20,"0",20,"20889",20,"103041",20,"131429",20,"74824",20,"593460",20,"143609",20,"98234",20,"1743776",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"2089",20,"1745865",20,"851209",20,"170242",20,"0",20,"1021451",20,"163507",20,"0",20,"0",20,"429953",20,"0",20,"0",20,"593460",20,"0",20,"0",20,"0",20,"0",20,"0","-1",20,"0",20,"0",20,"0",20,"0",20,"40192",20,"301438",20,"100479"
"200800",10,"94449827",10,"0",10,"98977379",10,"0",10,"22868278",10,"3068499",10,"522659",10,"17239195",10,"2277002",10,"6352093",10,"33965130",10,"0",10,"5008706",10,"0",10,"284728768",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"97245697",10,"16182268",10,"9922621",10,"28607840",10,"12023697",10,"30535177",10,"17950632",10,"32854269",10,"2470790",10,"578487",10,"248371478",10,"33806214",10,"-2027620",10,"0",13,"0",10,"0",13,"0",10,"0",10,"282177692",10,"122484540",10,"32045551",10,"0",10,"154530091",10,"11491562",10,"1239443",10,"17854",10,"0",10,"3532759",10,"16572651",10,"32854269",10,"168049047",10,"3434674",10,"2770031",10,"168713690",10,"9141063","1",10,"42864174",10,"65192726",10,"53400554",10,"54105773",10,"55124905",10,"527307000",10,"251520000"
"200828",20,"197959",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"197959",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0","-1",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0"
"200846",10,"4433892",10,"0",10,"3957928",10,"0",10,"12444",10,"424466",10,"0",10,"45173",10,"18369",10,"0",10,"619546",10,"0",10,"6012",10,"0",10,"9517830",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3845299",10,"10634",10,"675046",10,"556272",10,"601571",10,"1312251",10,"750742",10,"100693",10,"0",10,"1020320",10,"8872828",10,"555206",10,"40000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"9428034",10,"4319223",10,"1200093",10,"0",10,"5519316",10,"0",10,"0",10,"0",10,"0",10,"48756",10,"51937",10,"100693",10,"91014",10,"13830",10,"51100",10,"53744",10,"5715","1",10,"562337",10,"726673",10,"807230",10,"801504",10,"511518",10,"9332000",10,"6879000"
"201034",10,"1151907",10,"78810",10,"449276",10,"35866",10,"82827",10,"63262",10,"20000",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",10,"1881948",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"1585700",13,"0",13,"0",13,"0",10,"104236",10,"347763",10,"10425",10,"78810",13,"0",13,"0",10,"2126934",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"2126934",10,"1153562",10,"270168",10,"0",10,"1423730",10,"78810",13,"0",13,"0",13,"0",13,"0",13,"0",10,"78810",31,"",31,"",31,"",31,"",31,"","2",31,"",31,"",31,"",31,"",10,"300000",10,"1683000",10,"638000"
"201098",21,"190021",21,"0",21,"12738",21,"0",21,"91575",21,"133790",21,"31593",21,"0",21,"0",21,"0",21,"0",21,"0",21,"3953",21,"0",21,"463670",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"181798",21,"0",21,"0",21,"7306",21,"0",21,"13299",21,"0",21,"262968",21,"0",21,"0",21,"465371",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"0",21,"465371",21,"287063",21,"73721",21,"0",21,"360784",21,"94017",21,"0",21,"137358",21,"31593",21,"0",21,"0",21,"262968",21,"0",21,"0",21,"0",21,"0",21,"0","-1",21,"0",21,"0",21,"0",21,"0",21,"60000",21,"110000",21,"35000"
"201131",10,"514264",13,"0",10,"449053",13,"0",10,"486723",13,"0",10,"47772",10,"158247",13,"0",13,"0",10,"9720",13,"0",10,"125594",13,"0",10,"1791373",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",10,"1058929",13,"0",13,"0",10,"84848",13,"0",10,"283577",13,"0",10,"199165",13,"0",10,"65000",10,"1691519",10,"1302",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"1692821",10,"925168",10,"301445",10,"0",10,"1226613",10,"175471",10,"23694",13,"0",13,"0",13,"0",13,"0",10,"199165",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"329147",10,"4593835",10,"3070627"
"201159",10,"673586",10,"0",10,"366421",10,"0",10,"22480",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1062487",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"583363",10,"0",10,"0",10,"31166",10,"65783",10,"0",10,"0",10,"22480",13,"0",13,"0",10,"702792",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"702792",10,"583363",10,"165879",10,"0",10,"749242",10,"22480",10,"0",10,"0",10,"0",10,"0",10,"0",10,"22480",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"0",10,"0",10,"40522"
"201283",10,"3056884",13,"0",10,"5152382",10,"0",10,"1635783",10,"511481",10,"0",10,"0",10,"0",10,"0",10,"717467",13,"0",10,"313040",13,"0",10,"11387037",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",10,"3245567",10,"0",10,"215334",10,"1352352",10,"1188044",10,"1270824",10,"756014",10,"1937241",10,"0",10,"0",10,"9965376",10,"590992",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"10556368",10,"4807760",10,"1215886",10,"0",10,"6023646",10,"1484723",10,"19649",13,"0",13,"0",10,"2618",10,"430251",10,"1937241",10,"0",10,"0",10,"0",10,"0",10,"0","1",10,"124165",10,"124165",10,"114301",10,"114301",10,"276000",10,"6444026",10,"3558979"
"201432",10,"3622757",13,"0",10,"4042861",13,"0",10,"15503",10,"65613",13,"0",10,"118738",13,"0",10,"123002",10,"58546",13,"0",10,"57310",13,"0",10,"8104330",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"3300669",13,"0",10,"278595",10,"804113",10,"801872",10,"944082",10,"769365",10,"385650",13,"0",13,"0",10,"7284346",10,"42500",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"7326846",10,"4211050",10,"911850",10,"0",10,"5122900",10,"0",13,"0",10,"0",13,"0",13,"0",10,"385650",10,"385650",31,"",31,"",31,"",31,"",31,"","2",31,"",31,"",31,"",31,"",10,"398676",10,"16285185",10,"2989885"
"201441",10,"114300396",10,"0",10,"85233196",13,"0",10,"13039668",10,"3859344",10,"94857",10,"3821263",10,"2370580",10,"8399832",10,"58082511",10,"0",10,"4416473",10,"0",10,"293618120",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"85157898",10,"4067696",10,"9782960",10,"27446940",10,"18191087",10,"22365223",10,"12897734",10,"33019335",10,"659777",10,"1011120",10,"214599770",10,"67374410",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"281974180",10,"108166780",10,"22314408",10,"0",10,"130481188",10,"5990580",10,"610545",10,"2092062",13,"0",10,"1521",10,"24324627",10,"33019335",10,"32035000",10,"42337964",10,"3280000",10,"71092964",10,"3335469","1",10,"41191695",10,"40295124",10,"43904884",10,"44059411",10,"2425591",10,"514003643",10,"245875414"
"201478",10,"620004",10,"0",10,"340966",10,"28628",10,"203734",10,"43621",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1236953",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"661585",10,"0",10,"0",10,"0",10,"0",10,"17064",10,"0",10,"125138",10,"0",10,"0",10,"803787",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"803787",10,"479229",10,"103034",10,"0",10,"582263",10,"125138",10,"0",10,"0",10,"0",10,"0",10,"0",10,"125138",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"116973",10,"5920534",10,"4051854"
"201496",10,"27221",10,"0",10,"8687183",10,"159412",10,"629045",10,"399508",10,"111809",10,"0",10,"0",10,"0",10,"2400345",10,"0",10,"0",10,"0",10,"12414523",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8145328",10,"0",10,"35523",10,"589666",10,"848019",10,"1482724",10,"1543227",10,"173708",10,"0",10,"4195984",10,"17014179",10,"2984437",10,"832699",10,"0",10,"0",10,"0",10,"0",10,"0",10,"19998616",10,"0",10,"0",10,"0",10,"0",10,"173708",10,"0",10,"0",10,"0",10,"0",10,"0",10,"173708",10,"3209431",10,"4500000",10,"272460",10,"7436971",10,"234026","2",31,"",31,"",31,"",31,"",10,"490680",10,"20853801",10,"9038236"
"201539",10,"185085",10,"0",10,"12407",10,"0",10,"91575",10,"133790",10,"31593",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3953",10,"0",10,"458403",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"177076",10,"0",10,"0",10,"7306",10,"0",10,"12954",10,"0",10,"256958",10,"0",10,"0",10,"454294",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"454294",10,"287063",10,"73721",10,"0",10,"360784",10,"91575",10,"0",10,"133790",10,"31593",10,"0",10,"0",10,"256958",10,"0",10,"0",10,"0",10,"0",10,"0","2",31,"",31,"",31,"",31,"",10,"60000",10,"110000",10,"35000"
