unitid,"xtuit1",tuition1,"xfee1",fee1,"xhrchg1",hrchg1,"xcmpfee1",cmpfee1,"xtuit2",tuition2,"xfee2",fee2,"xhrchg2",hrchg2,"xcmpfee2",cmpfee2,"xtuit3",tuition3,"xfee3",fee3,"xhrchg3",hrchg3,"xcmpfee3",cmpfee3,"xtuit5",tuition5,"xfee5",fee5,"xhrchg5",hrchg5,"xtuit6",tuition6,"xfee6",fee6,"xhrchg6",hrchg6,"xtuit7",tuition7,"xfee7",fee7,"xhrchg7",hrchg7,"xispro1",isprof1,"xispfe1",ispfee1,"xospro1",osprof1,"xospfe1",ospfee1,"xispro2",isprof2,"xispfe2",ispfee2,"xospro2",osprof2,"xospfe2",ospfee2,"xispro3",isprof3,"xispfe3",ispfee3,"xospro3",osprof3,"xospfe3",ospfee3,"xispro4",isprof4,"xispfe4",ispfee4,"xospro4",osprof4,"xospfe4",ospfee4,"xispro5",isprof5,"xispfe5",ispfee5,"xospro5",osprof5,"xospfe5",ospfee5,"xispro6",isprof6,"xispfe6",ispfee6,"xospro6",osprof6,"xospfe6",ospfee6,"xispro7",isprof7,"xispfe7",ispfee7,"xospro7",osprof7,"xospfe7",ospfee7,"xispro8",isprof8,"xispfe8",ispfee8,"xospro8",osprof8,"xospfe8",ospfee8,"xispro9",isprof9,"xispfe9",ispfee9,"xospro9",osprof9,"xospfe9",ospfee9,"xispro10",isprof10,"xispfe10",ispfee10,"xospro10",osprof10,"xospfe10",ospfee10,"xispro11",isprof11,"xispfe11",ispfee11,"xospro11",osprof11,"xospfe11",ospfee11,"xchg1ay1",chg1ay1,"xchg1ay2",chg1ay2,"xchg1ay3",chg1ay3,"xchg2ay1",chg2ay1,"xchg2ay2",chg2ay2,"xchg2ay3",chg2ay3,"xchg3ay1",chg3ay1,"xchg3ay2",chg3ay2,"xchg3ay3",chg3ay3,"xchg4ay1",chg4ay1,"xchg4ay2",chg4ay2,"xchg4ay3",chg4ay3,"xchg5ay1",chg5ay1,"xchg5ay2",chg5ay2,"xchg5ay3",chg5ay3,"xchg6ay1",chg6ay1,"xchg6ay2",chg6ay2,"xchg6ay3",chg6ay3,"xchg7ay1",chg7ay1,"xchg7ay2",chg7ay2,"xchg7ay3",chg7ay3,"xchg8ay1",chg8ay1,"xchg8ay2",chg8ay2,"xchg8ay3",chg8ay3,"xchg9ay1",chg9ay1,"xchg9ay2",chg9ay2,"xchg9ay3",chg9ay3
"101301",10,"1560",10,"240",10,"52",30,"",10,"1560",10,"240",10,"52",30,"",10,"3120",10,"240",10,"104",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1296",10,"1296",10,"1800",10,"1296",10,"1296",10,"1800",10,"2496",10,"2496",10,"3600",10,"900",10,"900",10,"900",30,"",30,"",30,"",30,"",30,"",30,"",10,"2625",10,"2625",10,"2625",10,"1275",10,"1275",10,"1275",10,"1275",10,"1275",10,"1275"
"101347",10,"1560",10,"240",10,"52",30,"",10,"1560",10,"240",10,"52",30,"",10,"3120",10,"240",10,"104",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1800",10,"1800",10,"2160",10,"1800",10,"1800",10,"2160",10,"3456",10,"3456",10,"4032",10,"2100",10,"2100",10,"2100",30,"",30,"",30,"",30,"",30,"",30,"",10,"7800",10,"7800",10,"7800",10,"3000",10,"3000",10,"3000",10,"2700",10,"2700",10,"2700"
"101365",10,"6200",10,"25",10,"194",30,"",10,"6200",10,"25",10,"194",30,"",10,"6200",10,"25",10,"194",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"5720",10,"6200",10,"6200",10,"5720",10,"6200",10,"6200",10,"5720",10,"6200",10,"6200",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"9963",10,"9963",10,"9963",30,"",30,"",30,"",10,"5598",10,"5598",10,"5598"
"101435",10,"11000",10,"910",10,"395",30,"",10,"11000",10,"910",10,"395",30,"",10,"11000",10,"910",10,"395",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"11010",10,"11410",10,"11910",10,"11010",10,"11410",10,"11910",10,"11010",10,"11410",10,"11910",10,"600",10,"700",10,"700",10,"5000",10,"5200",10,"2300",10,"240",10,"240",10,"240",10,"3000",10,"3000",10,"3000",10,"845",10,"850",10,"860",10,"2345",10,"2350",10,"2360"
"101453",10,"4512",10,"480",10,"188",30,"",10,"4512",10,"480",10,"188",30,"",10,"4512",10,"480",10,"188",30,"",10,"10152",10,"720",10,"282",10,"10152",10,"720",10,"282",10,"10152",10,"720",10,"282",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"4416",10,"4776",10,"4992",10,"4416",10,"4776",10,"4992",10,"4416",10,"4776",10,"4992",10,"500",10,"500",10,"600",10,"1200",10,"1200",10,"1200",10,"1800",10,"1800",10,"2100",10,"6000",10,"6000",10,"7500",10,"1800",10,"1800",10,"2400",10,"1200",10,"1200",10,"1200"
"101462",10,"1440",10,"120",10,"48",30,"",10,"1440",10,"120",10,"48",30,"",10,"2880",10,"120",10,"96",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1248",10,"1248",10,"1248",10,"1248",10,"1248",10,"1248",10,"2400",10,"2400",10,"2400",10,"550",10,"600",10,"600",30,"",30,"",30,"",30,"",30,"",30,"",10,"3600",10,"4112",10,"4112",10,"1700",10,"1800",10,"1800",10,"1700",10,"1800",10,"1800"
"101471",10,"1440",30,"",10,"40",30,"",10,"1440",30,"",10,"40",30,"",10,"1440",30,"",10,"40",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1440",10,"1440",10,"1440",10,"1440",10,"1440",10,"1440",10,"1440",10,"1440",10,"1440",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"101480",10,"2640",10,"0",10,"110",30,"",10,"2640",10,"0",10,"220",30,"",10,"5280",10,"0",10,"220",30,"",10,"2640",10,"0",10,"132",10,"2640",10,"0",10,"132",10,"5280",10,"0",10,"264",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2140",10,"2240",10,"2640",10,"2140",10,"2240",10,"2640",10,"4280",10,"4480",10,"5280",10,"1000",10,"1000",10,"1000",10,"1725",10,"1725",10,"1725",10,"25",10,"25",10,"25",10,"3600",10,"3600",10,"3600",10,"25",10,"25",10,"25",10,"500",10,"500",10,"500"
"101499",10,"1560",10,"240",10,"52",30,"",10,"1560",10,"240",10,"52",30,"",10,"3120",10,"240",10,"104",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1904",10,"1800",10,"1800",10,"1904",10,"1800",10,"1800",10,"3604",10,"3360",10,"3360",10,"800",10,"800",10,"800",10,"2500",10,"4050",10,"4050",10,"1200",10,"1200",10,"1200",10,"2500",10,"2700",10,"2700",10,"1200",10,"1200",10,"1200",10,"1920",10,"1920",10,"1920"
"101505",10,"1560",10,"240",10,"52",30,"",10,"1560",10,"240",10,"52",30,"",10,"3120",10,"240",10,"104",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1248",10,"1320",10,"1440",10,"1248",10,"1320",10,"1440",10,"2352",10,"2520",10,"2688",10,"750",10,"750",10,"750",30,"",30,"",30,"",30,"",30,"",30,"",10,"4480",10,"4600",10,"4720",10,"2120",10,"2200",10,"2620",10,"2120",10,"2200",10,"2620"
"101514",10,"1560",10,"150",10,"52",30,"",10,"1560",10,"150",10,"52",30,"",10,"3120",10,"150",10,"104",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1680",10,"1680",10,"1710",10,"1680",10,"1680",10,"1710",10,"3240",10,"3240",10,"3270",10,"700",10,"700",10,"700",10,"700",10,"700",10,"700",10,"1500",10,"1500",10,"1500",10,"3500",10,"3500",10,"3500",10,"2000",10,"2000",10,"2000",10,"2000",10,"2000",10,"2000"
"101523",10,"1500",10,"120",10,"50",30,"",10,"1500",10,"120",10,"50",30,"",10,"3000",10,"120",10,"100",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1296",10,"1296",10,"1296",10,"1296",10,"1296",10,"1296",10,"2496",10,"2496",10,"2496",10,"1200",10,"1200",10,"1200",30,"",30,"",30,"",30,"",30,"",30,"",10,"3000",10,"3000",10,"3600",10,"3000",10,"3000",10,"3600",10,"3000",10,"3000",10,"3600"
"101541",10,"7400",10,"150",10,"225",30,"",10,"7400",10,"150",10,"225",30,"",10,"7400",10,"150",10,"225",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"6980",10,"7340",10,"7400",10,"6980",10,"7340",10,"7400",10,"6980",10,"7340",10,"7400",10,"600",10,"600",10,"600",10,"4300",10,"4430",10,"4600",10,"1976",10,"1976",10,"2216",10,"4800",10,"4800",10,"4800",10,"1976",10,"1976",10,"2216",10,"1976",10,"1976",10,"2216"
"101569",10,"1440",10,"120",10,"48",30,"",10,"1440",10,"120",10,"48",30,"",10,"2880",10,"120",10,"96",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1268",10,"1268",10,"1268",10,"1268",10,"1268",10,"1268",10,"2420",10,"2420",10,"2420",10,"1788",10,"1788",10,"1788",30,"",30,"",30,"",30,"",30,"",30,"",10,"3071",10,"3071",10,"3071",10,"1800",10,"1800",10,"1800",10,"1800",10,"1800",10,"1800"
"101587",10,"2504",10,"390",10,"104",30,"",10,"2504",10,"390",10,"104",30,"",10,"5008",10,"390",10,"208",30,"",10,"2928",10,"110",10,"122",10,"2928",10,"110",10,"122",10,"5856",10,"110",10,"244",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2655",10,"2694",10,"2894",10,"2655",10,"2694",10,"2894",10,"4935",10,"4998",10,"5398",10,"600",10,"650",10,"650",10,"2598",10,"2520",10,"2822",32,"",32,"",32,"",10,"2900",10,"2900",10,"2900",32,"",32,"",32,"",32,"",32,"",32,""
"101602",10,"1560",10,"180",10,"52",30,"",10,"1560",10,"180",10,"52",30,"",10,"3120",10,"180",10,"104",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1620",10,"1680",10,"1740",10,"1620",10,"1680",10,"1740",10,"3180",10,"3240",10,"3300",10,"600",10,"600",10,"600",30,"",30,"",30,"",30,"",30,"",30,"",10,"2500",10,"3600",10,"4050",10,"1400",10,"1400",10,"1700",10,"1400",10,"1400",10,"1700"
"101648",10,"8630",10,"575",10,"271",30,"",10,"8630",10,"575",10,"271",30,"",10,"9630",10,"575",10,"300",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",11,"8630",10,"8610",10,"9200",10,"8630",10,"9610",10,"10200",10,"9630",10,"700",10,"750",10,"800",10,"2800",10,"2800",10,"2800",10,"2900",10,"2975",10,"3370",30,"",30,"",30,"",30,"",30,"",30,"",10,"3450",10,"3520",10,"3696"
"101675",10,"4408",10,"360",10,"190",30,"",10,"4408",10,"360",10,"190",30,"",10,"4408",10,"360",10,"190",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"4630",10,"4710",10,"4768",10,"4630",10,"4710",10,"4768",10,"4630",10,"4710",10,"4768",10,"550",10,"605",10,"700",10,"2852",10,"2950",10,"3150",10,"2070",10,"2070",10,"2175",10,"2500",10,"2750",10,"3000",10,"2070",10,"2100",10,"2200",10,"2070",10,"2100",10,"2200"
"101693",10,"8160",10,"120",10,"272",30,"",10,"8160",10,"120",10,"272",30,"",10,"8160",10,"120",10,"272",30,"",10,"3276",10,"70",10,"182",10,"3276",10,"70",10,"182",10,"3276",10,"70",10,"182",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"7350",10,"7710",10,"8160",10,"7350",10,"7710",10,"8160",10,"7350",10,"7710",10,"8160",10,"500",10,"500",10,"500",10,"4080",10,"4280",10,"4460",10,"85",10,"85",10,"85",30,"",30,"",10,"5000",30,"",30,"",10,"500",30,"",30,"",10,"500"
"101709",10,"3330",10,"150",10,"111",30,"",10,"3330",10,"150",10,"111",30,"",10,"6660",10,"150",10,"222",30,"",10,"2880",10,"150",10,"120",10,"2880",10,"150",10,"120",10,"5760",10,"150",10,"240",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"3110",10,"3290",10,"3348",10,"3110",10,"3290",10,"3348",10,"6080",10,"6440",10,"6456",10,"600",10,"600",10,"600",10,"3346",10,"3462",10,"3582",10,"2410",10,"2448",10,"2512",10,"3346",10,"3462",10,"3582",10,"2410",10,"2448",10,"2512",10,"4608",10,"4682",10,"2850"
"101736",10,"1440",10,"240",10,"48",30,"",10,"1440",10,"240",10,"48",30,"",10,"2880",10,"240",10,"96",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1680",10,"1680",10,"1680",10,"1680",10,"1680",10,"1680",10,"3120",10,"3120",10,"3120",10,"700",10,"700",10,"700",10,"1350",10,"1350",10,"1350",10,"1775",10,"1775",10,"1775",10,"3600",10,"3600",10,"3600",10,"1775",10,"1775",10,"1775",10,"1775",10,"1775",10,"1775"
"101879",10,"2328",10,"444",10,"97",30,"",10,"2328",10,"444",10,"97",30,"",10,"4656",10,"444",10,"194",30,"",10,"2016",10,"276",10,"112",10,"2016",10,"276",10,"112",10,"4032",10,"276",10,"224",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2238",10,"2512",10,"2716",10,"2238",10,"2512",10,"2716",10,"4476",10,"4744",10,"5044",10,"600",10,"600",10,"700",10,"3352",10,"3352",10,"3868",32,"",32,"",32,"",32,"",32,"",32,"",32,"",32,"",32,"",32,"",32,"",32,""
"101897",10,"1320",10,"60",10,"44",30,"",10,"1320",10,"60",10,"44",30,"",10,"2640",10,"60",10,"88",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1056",10,"1104",10,"1104",10,"1056",10,"1104",10,"1104",10,"2016",10,"2160",10,"2160",10,"500",10,"500",10,"500",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2400",10,"2400",10,"2400",10,"1600",10,"1600",10,"1600"
"101912",10,"8820",10,"238",10,"380",30,"",10,"8820",10,"238",10,"380",30,"",10,"8820",10,"238",10,"380",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"8300",10,"8628",31,"",10,"8300",10,"8628",31,"",10,"8300",10,"8628",31,"",10,"715",10,"772",31,"",10,"4680",10,"4870",31,"",10,"2434",10,"2650",31,"",10,"6542",10,"6700",31,"",10,"2534",10,"2737",31,"",10,"2208",10,"2279",31,""
"101949",10,"1440",10,"240",10,"48",30,"",10,"1440",10,"240",10,"48",30,"",10,"2880",10,"240",10,"96",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1792",10,"1792",10,"1680",10,"1792",10,"1792",10,"1680",10,"3328",10,"3328",10,"3120",10,"1500",10,"1500",10,"1500",30,"",30,"",30,"",30,"",30,"",30,"",10,"3600",10,"3600",10,"3600",10,"2400",10,"2400",10,"2400",10,"2400",10,"2400",10,"2400"
"101958",10,"4530",10,"45",10,"0",30,"",10,"4530",10,"45",10,"0",30,"",10,"4530",10,"45",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"5100",10,"4575",31,"",10,"5100",10,"4575",31,"",10,"5100",10,"4575",31,"",10,"334",10,"272",31,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"6900",10,"6930",31,"",30,"",30,"",31,"",30,"",30,"",31,""
"101994",10,"1500",10,"120",10,"50",30,"",10,"1500",10,"120",10,"50",30,"",10,"3000",10,"120",10,"100",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1056",10,"1296",10,"1620",10,"1056",10,"1296",10,"1620",10,"2016",10,"2496",10,"3120",10,"900",10,"900",10,"1000",30,"",30,"",30,"",30,"",30,"",30,"",10,"2500",10,"2500",10,"2500",10,"2400",10,"2500",10,"2500",10,"1500",10,"1500",10,"1500"
"102030",10,"1560",10,"240",10,"52",30,"",10,"1560",10,"240",10,"52",30,"",10,"3120",10,"240",10,"104",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1440",10,"1440",10,"1440",10,"1440",10,"1440",10,"1440",10,"2688",10,"2688",10,"2688",10,"700",10,"700",10,"1000",30,"",30,"",30,"",30,"",30,"",30,"",10,"2500",10,"2500",10,"3100",10,"3000",10,"3000",10,"3250",10,"1500",10,"1500",10,"1750"
"102049",10,"10738",30,"",10,"356",30,"",10,"10738",30,"",10,"356",30,"",10,"10738",30,"",10,"356",30,"",10,"5475",30,"",10,"365",10,"5475",30,"",10,"365",10,"5475",30,"",10,"365",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"14724",10,"0",10,"14724",10,"0",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"19550",10,"0",10,"19550",10,"0",10,"7590",10,"0",10,"7590",10,"0",31,"",31,"",31,"",31,"",10,"9904",10,"10300",10,"10738",10,"9904",10,"10300",10,"10738",10,"9904",10,"10300",10,"10738",10,"718",10,"738",10,"760",10,"4523",10,"4560",10,"4944",10,"2617",10,"2672",10,"2990",10,"4523",10,"4560",10,"4944",10,"2617",10,"2672",10,"2990",10,"2907",10,"2972",10,"3160"
